tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized
"Considero también grave que hayan republicanos dándole la espalda a Trump. Se perjudican ellos, perjudican al partido, la confianza del elector y la opinión popular sobre algo que debe seguir el debido proceso. Si no lo van a apoyar creo que es mejor que hagan silencio","['considero', 'grave', 'republicanos', 'dándole', 'espalda', 'trump', 'perjudican', 'perjudican', 'partido', 'confianza', 'elector', 'opinión', 'popular', 'debe', 'seguir', 'debido', 'proceso', 'si', 'van', 'apoyar', 'creo', 'mejor', 'hagan', 'silencio']","I also consider it serious that there are Republicans turning their backs on Trump. They harm themselves, they harm the party, the voter's confidence and popular opinion about something that must follow due process. If they are not going to support it, I think it is better that they remain silent","['also', 'consider', 'serious', 'republicans', 'turning', 'backs', 'trump', 'harm', 'harm', 'party', 'voter', 'confidence', 'popular', 'opinion', 'something', 'must', 'follow', 'due', 'process', 'going', 'support', 'think', 'better', 'remain', 'silent']"
"Ambos casos son muy graves, son censura cuando el país podría caer en una guerra civil. Lamentablemente con respecto a las redes, los usuarios no podemos hacer nada ya que al crearnos nuestra cuenta accedimos a ello según lo estipulado en los TOS y el EULA","['ambos', 'casos', 'graves', 'censura', 'país', 'podría', 'caer', 'guerra', 'civil', 'lamentablemente', 'respecto', 'redes', 'usuarios', 'podemos', 'hacer', 'crearnos', 'cuenta', 'accedimos', 'ello', 'según', 'estipulado', 'tos', 'eula']","Both cases are very serious, they are censorship when the country could fall into a civil war. Unfortunately with regard to networks, users can not do anything since when we created our account we agreed to it as stipulated in the TOS and the EULA","['cases', 'serious', 'censorship', 'country', 'could', 'fall', 'civil', 'war', 'unfortunately', 'regard', 'networks', 'users', 'anything', 'since', 'created', 'account', 'agreed', 'stipulated', 'tos', 'eula']"
"Las redes sociales también toman parte de este asunto: no es correcto que bloqueen los mensajes de ciertas personas porque ELLOS consideran que se desvirtúan de la realidad, el público está en su derecho de formar su propio criterio en base a toda la información","['redes', 'sociales', 'toman', 'parte', 'asunto', 'correcto', 'bloqueen', 'mensajes', 'ciertas', 'personas', 'consideran', 'desvirtúan', 'realidad', 'público', 'derecho', 'formar', 'propio', 'criterio', 'base', 'toda', 'información']","Social networks also take part in this matter: it is not correct that they block the messages of certain people because THEY consider that they deviate from reality, the public is in their right to form their own criteria based on all the information","['social', 'networks', 'also', 'take', 'part', 'matter', 'correct', 'block', 'messages', 'certain', 'people', 'consider', 'deviate', 'reality', 'public', 'right', 'form', 'criteria', 'based', 'information']"
"Lo que no es correcto es cortar la transmisión y dar una conclusión apresurada (NBC, Univision) ni echar leña al fuego insultándolo (CNN) en un momento tan crítico para la principal base de la fundación de una nación.","['correcto', 'cortar', 'transmisión', 'dar', 'conclusión', 'apresurada', 'nbc', 'univision', 'echar', 'leña', 'fuego', 'insultándolo', 'cnn', 'momento', 'tan', 'crítico', 'principal', 'base', 'fundación', 'nación']","What is not correct is to cut the transmission and give a hasty conclusion (NBC, Univision) or add fuel to the fire by insulting him (CNN) at a time so critical for the main foundation of the founding of a nation.","['correct', 'cut', 'transmission', 'give', 'hasty', 'conclusion', 'nbc', 'univision', 'add', 'fuel', 'fire', 'insulting', 'cnn', 'time', 'critical', 'main', 'foundation', 'founding', 'nation']"
"Los medios están en su derecho de no transmitir al presidente de los EEUU, de hecho es algo que siempre he admirado: el POTUS no tiene que pedir una cadena nacional para que le transmitan desde la WH, los medios tienen la suficiente responsabilidad de hacerlo voluntariamente","['medios', 'derecho', 'transmitir', 'presidente', 'eeuu', 'hecho', 'siempre', 'admirado', 'potus', 'pedir', 'cadena', 'nacional', 'transmitan', 'wh', 'medios', 'suficiente', 'responsabilidad', 'hacerlo', 'voluntariamente']","The media have the right not to broadcast to the president of the United States, in fact it is something that I have always admired: the POTUS does not have to ask for a national channel to broadcast from the WH, the media have sufficient responsibility to do so voluntarily","['media', 'right', 'broadcast', 'president', 'united', 'states', 'fact', 'something', 'always', 'admired', 'potus', 'ask', 'national', 'channel', 'broadcast', 'wh', 'media', 'sufficient', 'responsibility', 'voluntarily']"
"Sin embargo el GOP tiene exigencias justas y las están tramitando legalmente en todos los tribunales posibles. Gente de a pie ha conseguido datos de gente muerta que votó, gente que no pertenece al estado y hasta hay videos y confesiones de la manipulación de los votos","['embargo', 'gop', 'exigencias', 'justas', 'tramitando', 'legalmente', 'tribunales', 'posibles', 'gente', 'pie', 'conseguido', 'datos', 'gente', 'muerta', 'votó', 'gente', 'pertenece', 'videos', 'confesiones', 'manipulación', 'votos']","However, the GOP has fair demands and they are processing them legally in all possible courts. People on foot have obtained data on dead people who voted, people who do not belong to the state and there are even videos and confessions of vote manipulation","['however', 'gop', 'fair', 'demands', 'processing', 'legally', 'possible', 'courts', 'people', 'foot', 'obtained', 'data', 'dead', 'people', 'voted', 'people', 'belong', 'state', 'even', 'videos', 'confessions', 'vote', 'manipulation']"
"El caso de un fraude electoral en las elecciones presidenciales de EEUU es extremadamente extraño y peligroso, por ello puedo entender ciertas justificaciones del ala demócrata (DNC) que critican las exigencias del partido republicano (GOP).","['caso', 'fraude', 'electoral', 'elecciones', 'presidenciales', 'eeuu', 'extremadamente', 'extraño', 'peligroso', 'ello', 'puedo', 'entender', 'ciertas', 'justificaciones', 'ala', 'demócrata', 'dnc', 'critican', 'exigencias', 'partido', 'republicano', 'gop']","The case of electoral fraud in the US presidential elections is extremely strange and dangerous, so I can understand certain justifications of the Democratic wing (DNC) that criticize the demands of the Republican party (GOP).","['case', 'electoral', 'fraud', 'us', 'presidential', 'elections', 'extremely', 'strange', 'dangerous', 'understand', 'certain', 'justifications', 'democratic', 'wing', 'dnc', 'criticize', 'demands', 'republican', 'party', 'gop']"
Vengo con mi análisis sobre las elecciones. Creo que ya 3 días de esto merecen que comente detalladamente mi opinión.  ABRO HILO,"['vengo', 'análisis', 'elecciones', 'creo', 'días', 'merecen', 'comente', 'detalladamente', 'opinión', 'abro', 'hilo']",I come with my analysis on the elections. I think that 3 days of this already deserve a detailed comment on my opinion. OPEN THREAD,"['come', 'analysis', 'elections', 'think', 'days', 'already', 'deserve', 'detailed', 'comment', 'opinion', 'open', 'thread']"
Las elecciones en este momento:,"['elecciones', 'momento']",The elections right now:,"['elections', 'right']"
"@untalsiso Ya lo hacen, no tienes Facebook? La censura es casi inmediata","['untalsiso', 'hacen', 'facebook', 'censura', 'casi', 'inmediata']","@untalsiso They already do, don't you have Facebook? Censorship is almost immediate","['untalsiso', 'already', 'facebook', 'censorship', 'almost', 'immediate']"
La paradoja comunista. Dígalo ahí @jack,"['paradoja', 'comunista', 'dígalo', 'ahí', 'jack']",The communist paradox. Say it there @jack,"['communist', 'paradox', 'say', 'jack']"
"@S4dyco En el 2000 tardaron alrededor de 1 mes de arreglar un peo SOLO EN FLORIDA entre Bush y Al Gore. Esto no serán 5 capítulos de pelea, es el arco completo de Freezer","['dyco', 'tardaron', 'alrededor', 'mes', 'arreglar', 'peo', 'solo', 'florida', 'bush', 'gore', 'capítulos', 'pelea', 'arco', 'completo', 'freezer']","@ S4dyco In 2000 it took about 1 month to fix a problem SOLO IN FLORIDA between Bush and Al Gore. This will not be 5 chapters of fight, it is the complete arc of Freeza","['dyco', 'took', 'month', 'fix', 'problem', 'solo', 'florida', 'bush', 'al', 'gore', 'chapters', 'fight', 'complete', 'arc', 'freeza']"
@untalsiso FRAUDE?!  NO VALE.  YO NO CREO :^)  https://t.co/UoXDnDsVSj,"['untalsiso', 'fraude', 'vale', 'creo']",@untalsiso FRAUD ?! NOT OK. I DON'T BELIEVE: ^) https://t.co/UoXDnDsVSj,"['untalsiso', 'fraud', 'ok', 'believe']"
Que fabricación de votos por correo qué?,"['fabricación', 'votos', 'correo']",What mail-order vote-making?,"['mail', 'order', 'vote', 'making']"
"@untalsiso Ok, hear me out: Wind Waker randomizer","['untalsiso', 'ok', 'hear', 'out', 'wind', 'waker', 'randomizer']","@untalsiso Ok, hear me out: Wind Waker randomizer","['untalsiso', 'ok', 'hear', 'wind', 'waker', 'randomizer']"
Los medios de verdad son los que me gustan y los sesgados los que no me gustan,"['medios', 'verdad', 'gustan', 'sesgados', 'gustan']",The real media are the ones I like and the biased ones the ones I don't like,"['real', 'media', 'ones', 'like', 'biased', 'ones', 'ones', 'like']"
"@untalsiso Que risa ABC, NBC, Axios, Politico, Time y Forbes. Pero la cereza del pastel es BUZZFEED 🤡🤡🤡🤡🤡","['untalsiso', 'risa', 'abc', 'nbc', 'axios', 'politico', 'time', 'forbes', 'cereza', 'pastel', 'buzzfeed', '🤡🤡🤡🤡🤡']","@untalsiso What a laugh ABC, NBC, Axios, Politico, Time and Forbes. But the cherry on the cake is BUZZFEED 🤡🤡🤡🤡🤡","['untalsiso', 'laugh', 'abc', 'nbc', 'axios', 'politico', 'time', 'forbes', 'cherry', 'cake', 'buzzfeed', '🤡🤡🤡🤡🤡']"
Oficialmente el más pegao de toda la nación,"['oficialmente', 'pegao', 'toda', 'nación']",Officially the hottest in the whole nation,"['officially', 'hottest', 'whole', 'nation']"
"@abrahamapk @Rules_twt @NudesFoods @anthxnyb_ @vicman_ve @untalsiso Fos, un lenguaje donde los arreglos empiezan en 1","['abrahamapk', 'rules', 'twt', 'nudesfoods', 'anthxnyb', 'vicman', 've', 'untalsiso', 'fos', 'lenguaje', 'arreglos', 'empiezan']","@abrahamapk @Rules_twt @NudesFoods @anthxnyb_ @vicman_ve @untalsiso Fos, a language where arrangements start at 1","['abrahamapk', 'rules', 'twt', 'nudesfoods', 'anthxnyb', 'vicman', 'untalsiso', 'fos', 'language', 'arrangements', 'start']"
"Esta clase de personas no poseen derechos humanos. Merecen cadena perpetua y tortura física, psicológica y sexual constante porque NO SON PERSONAS.  Fight me, y vengan de a 500","['clase', 'personas', 'poseen', 'derechos', 'humanos', 'merecen', 'cadena', 'perpetua', 'tortura', 'física', 'psicológica', 'sexual', 'constante', 'personas', 'fight', 'vengan']","This class of people do not have human rights. They deserve life imprisonment and constant physical, psychological and sexual torture because they ARE NOT PEOPLE. Fight me, and come 500","['class', 'people', 'human', 'rights', 'deserve', 'life', 'imprisonment', 'constant', 'physical', 'psychological', 'sexual', 'torture', 'people', 'fight', 'come']"
"No puedo creer que tenía la idea de hacer el mashup de Los Mesoneros con Hugo Chavez de hace tiempo y al final me superaron en concepto.  I'm not even mad, I'm actually really proud","['puedo', 'creer', 'idea', 'hacer', 'mashup', 'mesoneros', 'hugo', 'chavez', 'hace', 'tiempo', 'final', 'superaron', 'concepto', 'not', 'even', 'mad', 'actually', 'really', 'proud']","I can't believe I had the idea of ​​doing the Los Mesoneros mashup with Hugo Chavez from a long time ago and in the end they outgrew me in concept. I'm not even mad, I'm actually really proud","['believe', 'idea', '\u200b\u200bdoing', 'los', 'mesoneros', 'mashup', 'hugo', 'chavez', 'long', 'time', 'ago', 'end', 'outgrew', 'concept', 'even', 'mad', 'actually', 'really', 'proud']"
old senile man gets roughtly butt fucked by orange guy on live tv pornhub buscar,"['old', 'senile', 'man', 'gets', 'roughtly', 'butt', 'fucked', 'by', 'orange', 'guy', 'on', 'live', 'tv', 'pornhub', 'buscar']",old senile man gets roughtly butt fucked by orange guy on live tv pornhub buscar,"['old', 'senile', 'man', 'gets', 'roughtly', 'butt', 'fucked', 'orange', 'guy', 'live', 'tv', 'pornhub', 'buscar']"
"Hace 3 años me dije a mí mismo que Persona es una franquicia super weeb y underground, que es de esos productos que solo lo juega la gente enferma y sin oficio. Hoy es mi tercera noche en vela jugando Persona 4 Golden y lo estoy disfrutando como nunca 🤡","['hace', 'años', 'dije', 'mismo', 'persona', 'franquicia', 'super', 'weeb', 'underground', 'productos', 'solo', 'juega', 'gente', 'enferma', 'oficio', 'hoy', 'tercera', 'noche', 'vela', 'jugando', 'persona', 'golden', 'disfrutando', 'nunca']","3 years ago I told myself that Persona is a super weeb and underground franchise, which is one of those products that is only played by sick and untrained people. Today is my third sleepless night playing Persona 4 Golden and I'm enjoying it like never before 🤡","['years', 'ago', 'told', 'persona', 'super', 'weeb', 'underground', 'franchise', 'one', 'products', 'played', 'sick', 'untrained', 'people', 'today', 'third', 'sleepless', 'night', 'playing', 'persona', 'golden', 'enjoying', 'like', 'never']"
"Qué debería hacer la universidad? Pues al menos borrar el tweet y darle las gracias al autor como una mínima muestra de respeto, aun sin colocar sus redes si este no lo desea  Y esto no debe ser solo con esto, sino con cualquier proyecto que hagan los estudiantes a la universidad","['debería', 'hacer', 'universidad', 'pues', 'menos', 'borrar', 'tweet', 'darle', 'gracias', 'autor', 'mínima', 'muestra', 'respeto', 'aun', 'colocar', 'redes', 'si', 'desea', 'debe', 'ser', 'solo', 'sino', 'cualquier', 'proyecto', 'hagan', 'estudiantes', 'universidad']","What should the university do? Well, at least delete the tweet and thank the author as a minimum sign of respect, even without placing their networks if he does not want it.And this should not be only with this, but with any project that students do at the university","['university', 'well', 'least', 'delete', 'tweet', 'thank', 'author', 'minimum', 'sign', 'respect', 'even', 'without', 'placing', 'networks', 'want', 'project', 'students', 'university']"
"Plagar un flyer sobre un proyecto ajeno de logos y redes de la universidad no es honesto, da a entender que es un logro de la universidad cuando en realidad es un logro de una persona, tampoco es respetuoso con su obra.","['plagar', 'flyer', 'proyecto', 'ajeno', 'logos', 'redes', 'universidad', 'honesto', 'da', 'entender', 'logro', 'universidad', 'realidad', 'logro', 'persona', 'tampoco', 'respetuoso', 'obra']","Placing a flyer about a foreign project of logos and university networks is not honest, it implies that it is an achievement of the university when in reality it is an achievement of a person, it is not respectful of their work either.","['placing', 'flyer', 'foreign', 'project', 'logos', 'university', 'networks', 'honest', 'implies', 'achievement', 'university', 'reality', 'achievement', 'person', 'respectful', 'work', 'either']"
Los agradecimientos y reconocimientos públicos a estos proyectos son quizás la mayor apertura laboral que le puede dar la universidad a estos estudiantes. Además de que es una muestra de honestidad y respeto a la obra ajena,"['agradecimientos', 'reconocimientos', 'públicos', 'proyectos', 'quizás', 'mayor', 'apertura', 'laboral', 'puede', 'dar', 'universidad', 'estudiantes', 'además', 'muestra', 'honestidad', 'respeto', 'obra', 'ajena']",The public acknowledgments and acknowledgments to these projects are perhaps the greatest job opening that the university can give these students. In addition to being a sign of honesty and respect for the work of others,"['public', 'acknowledgments', 'acknowledgments', 'projects', 'perhaps', 'greatest', 'job', 'opening', 'university', 'give', 'students', 'addition', 'sign', 'honesty', 'respect', 'work', 'others']"
"Como dije no es la primera vez que ocurre esto, la UCAB en varios de sus recursos ignora la existencia de Miguel de Olim a la hora de hacer referencia a la UCalculadora.  Quizás a los estudiantes no les preocupe en lo más mínimo, pero a mí sí.","['dije', 'primera', 'vez', 'ocurre', 'ucab', 'varios', 'recursos', 'ignora', 'existencia', 'miguel', 'olim', 'hora', 'hacer', 'referencia', 'ucalculadora', 'quizás', 'estudiantes', 'preocupe', 'mínimo']","As I said, this is not the first time this has happened, the UCAB in several of its resources ignores the existence of Miguel de Olim when referring to the UCalculator. The students may not care in the least, but I do.","['said', 'first', 'time', 'happened', 'ucab', 'several', 'resources', 'ignores', 'existence', 'miguel', 'de', 'olim', 'referring', 'ucalculator', 'students', 'may', 'care', 'least']"
"El estudiante que realizó la ""biblioteca virtual"" para Guayana se llama Wladimir Sanvicente y es un estudiante de Ing. Informática. Esa ""biblioteca"" es un Drive colaborativo liderado por él donde varios estudiantes contribuyeron en donar PDFs, siendo él el que más contribuyó","['estudiante', 'realizó', 'biblioteca', 'virtual', 'guayana', 'llama', 'wladimir', 'sanvicente', 'estudiante', 'ing', 'informática', 'biblioteca', 'drive', 'colaborativo', 'liderado', 'varios', 'estudiantes', 'contribuyeron', 'donar', 'pdfs', 'siendo', 'contribuyó']","The student who made the ""virtual library"" for Guyana is called Wladimir Sanvicente and he is a student of Computer Science. That ""library"" is a collaborative Drive led by him where several students contributed by donating PDFs, he being the one who contributed the most","['student', 'made', 'virtual', 'library', 'guyana', 'called', 'wladimir', 'sanvicente', 'student', 'computer', 'science', 'library', 'collaborative', 'drive', 'led', 'several', 'students', 'contributed', 'donating', 'pdfs', 'one', 'contributed']"
El estudiante que hizo esto tiene un nombre y merece su reconocimiento. No es la primera vez que la UCAB hace referencia a los recursos de un estudiante para todo público y la universidad ni se preocupa en mencionarlos dándole siquiera las gracias,"['estudiante', 'hizo', 'nombre', 'merece', 'reconocimiento', 'primera', 'vez', 'ucab', 'hace', 'referencia', 'recursos', 'estudiante', 'público', 'universidad', 'preocupa', 'mencionarlos', 'dándole', 'siquiera', 'gracias']",The student who did this has a name and deserves your credit. It is not the first time that the UCAB refers to the resources of a student for all public and the university does not bother to mention them even thanking them,"['student', 'name', 'deserves', 'credit', 'first', 'time', 'ucab', 'refers', 'resources', 'student', 'public', 'university', 'bother', 'mention', 'even', 'thanking']"
Hoy terminé una amistad que se venía deteriorando de hace semanas en un conflicto bastante fuerte. Estoy tan tenso que no puedo dormir...,"['hoy', 'terminé', 'amistad', 'venía', 'deteriorando', 'hace', 'semanas', 'conflicto', 'bastante', 'fuerte', 'tan', 'tenso', 'puedo', 'dormir']",Today I ended a friendship that had been deteriorating for weeks in a very strong conflict. I'm so tense that I can't sleep ...,"['today', 'ended', 'friendship', 'deteriorating', 'weeks', 'strong', 'conflict', 'tense', 'sleep']"
El Padre: Messi El hijo: Presidente de Serbia Espíritu Santo: Mia Khalifa,"['padre', 'messi', 'hijo', 'presidente', 'serbia', 'espíritu', 'santo', 'mia', 'khalifa']",The Father: Messi The Son: President of Serbia Holy Spirit: Mia Khalifa,"['father', 'messi', 'son', 'president', 'serbia', 'holy', 'spirit', 'mia', 'khalifa']"
"Este ser es una vergüenza para Venezuela, para la UCAB y para los Ingenieros Industriales del país.  Y cada vez que habla me dan ganas de darle una rumba e coñazos","['ser', 'vergüenza', 'venezuela', 'ucab', 'ingenieros', 'industriales', 'país', 'cada', 'vez', 'habla', 'dan', 'ganas', 'darle', 'rumba', 'coñazos']","This being is a shame for Venezuela, for UCAB and for the Industrial Engineers of the country. And every time he talks I want to give him a rumba and pounding","['shame', 'venezuela', 'ucab', 'industrial', 'engineers', 'country', 'every', 'time', 'talks', 'want', 'give', 'rumba', 'pounding']"
Sociales I No recuerdo el nombre EGE-015 1-2 Llegué 15min tarde porque era el único salón de todo el maldito EGE que no estaba marcado y me llevé un regaño con el profe porque me senté mal cuando entré,"['sociales', 'recuerdo', 'nombre', 'ege', 'llegué', 'min', 'tarde', 'único', 'salón', 'maldito', 'ege', 'marcado', 'llevé', 'regaño', 'profe', 'senté', 'mal', 'entré']",Social I I don't remember the name EGE-015 1-2 I arrived 15min late because it was the only room in the whole damn EGE that wasn't marked and I got a scolding from the teacher because I felt bad when I entered,"['social', 'remember', 'name', 'ege', 'arrived', 'min', 'late', 'room', 'whole', 'damn', 'ege', 'marked', 'got', 'scolding', 'teacher', 'felt', 'bad', 'entered']"
@anthxnyb_ Ya va tu copias en discretas?,"['anthxnyb', 'va', 'copias', 'discretas']",@anthxnyb_ Is your copies going in discreet?,"['anthxnyb', 'copies', 'going', 'discreet']"
Esta cuenta de shitpost acaba de lanzar un shitpost super wholesome y es demasiado hermoso,"['cuenta', 'shitpost', 'acaba', 'lanzar', 'shitpost', 'super', 'wholesome', 'demasiado', 'hermoso']",This shitpost account just released a super wholesome shitpost and it's too beautiful,"['shitpost', 'account', 'released', 'super', 'wholesome', 'shitpost', 'beautiful']"
"Ya casi señores, ya pasamos la parte más fácil","['casi', 'señores', 'pasamos', 'parte', 'fácil']","Almost gentlemen, we already passed the easy part","['almost', 'gentlemen', 'already', 'passed', 'easy', 'part']"
Que miedo pasar program 2,"['miedo', 'pasar', 'program']",How scary to pass program 2,"['scary', 'pass', 'program']"
"@Toko_Boi Lester, eres un malo. No te quiero ver en Future Tense","['toko', 'boi', 'lester', 'malo', 'quiero', 'ver', 'future', 'tense']","@Toko_Boi Lester, you are bad. I don't want to see you in Future Tense","['toko', 'boi', 'lester', 'bad', 'want', 'see', 'future', 'tense']"
@abrahamapk @JoseRGuzman PANCONCON PANCONCON PACON PANCONCON PANCONCON PACON PANCONCON PANCONCON PACON PAN CON MORTADELA,"['abrahamapk', 'joserguzman', 'panconcon', 'panconcon', 'pacon', 'panconcon', 'panconcon', 'pacon', 'panconcon', 'panconcon', 'pacon', 'pan', 'mortadela']",@abrahamapk @JoseRGuzman PANCONCON PANCONCON PACON PANCONCON PANCONCON PACON PANCONCON PANCONCON,"['abrahamapk', 'joserguzman', 'panconcon', 'panconcon', 'pacon', 'panconcon', 'panconcon', 'pacon', 'panconcon', 'panconcon']"
@Toko_Boi Que Wrath of Cortex qué?,"['toko', 'boi', 'wrath', 'of', 'cortex']",@Toko_Boi What Wrath of Cortex what?,"['toko', 'boi', 'wrath', 'cortex']"
BRUH HE ACTUALLY DID IT,"['bruh', 'actually', 'did', 'it']",BRUH HE ACTUALLY DID IT,"['bruh', 'actually']"
"""Luchamos""? ""Detenernos""? ""Seguimos""? Mi pana no te vistas que no vas, tu eres un adorno en esta película","['luchamos', 'detenernos', 'seguimos', 'pana', 'vistas', 'vas', 'adorno', 'película']","""We fight""? ""Stop us""? ""We continue""? My corduroy do not dress you are not going, you are an ornament in this movie","['fight', 'stop', 'us', 'continue', 'corduroy', 'dress', 'going', 'ornament', 'movie']"
No quieren la PS5 también con el pago?,"['quieren', 'ps', 'pago']",Do not want the PS5 also with the payment?,"['want', 'ps', 'also', 'payment']"
@untalsiso Atentamente: la persona que tardó 22 años en darse cuenta que Sheik era Zelda,"['untalsiso', 'atentamente', 'persona', 'tardó', 'años', 'darse', 'cuenta', 'sheik', 'zelda']",@untalsiso Yours sincerely: the person who took 22 years to realize that Sheik was Zelda,"['untalsiso', 'sincerely', 'person', 'took', 'years', 'realize', 'sheik', 'zelda']"
"Apple sheeps, bienvenidos al 2009","['apple', 'sheeps', 'bienvenidos']","Apple sheeps, welcome to 2009","['apple', 'sheeps', 'welcome']"
@Toko_Boi Ni bugs Ni historia incompleta Ni desarrollo rusheado Ni partes aburridas Ni mecánicas sin desarrollo Ni cinemáticas que no se puedan saltar,"['toko', 'boi', 'bugs', 'historia', 'incompleta', 'desarrollo', 'rusheado', 'partes', 'aburridas', 'mecánicas', 'desarrollo', 'cinemáticas', 'puedan', 'saltar']",@Toko_Boi Neither bugs Nor incomplete story Nor Russian development Nor boring parts Nor mechanics without development Nor cinematics that cannot be skipped,"['toko', 'boi', 'neither', 'bugs', 'incomplete', 'story', 'russian', 'development', 'boring', 'parts', 'mechanics', 'without', 'development', 'cinematics', 'cannot', 'skipped']"
@Toko_Boi TWINSANITY REMAKE CONFIRMED,"['toko', 'boi', 'twinsanity', 'remake', 'confirmed']",@Toko_Boi TWINSANITY REMAKE CONFIRMED,"['toko', 'boi', 'twinsanity', 'remake', 'confirmed']"
"@Toko_Boi Me gustó fue como empataron el final del 3 sin dejar posibles huecos argumentales. Falta saber de Uka Uka, N. Tropy y los otros villanos","['toko', 'boi', 'gustó', 'empataron', 'final', 'dejar', 'posibles', 'huecos', 'argumentales', 'falta', 'saber', 'uka', 'uka', 'tropy', 'villanos']","@Toko_Boi I liked how they tied the end of 3 without leaving possible plot holes. Uka Uka, N. Tropy and the other villains remain to be heard","['toko', 'boi', 'liked', 'tied', 'end', 'without', 'leaving', 'possible', 'plot', 'holes', 'uka', 'uka', 'tropy', 'villains', 'remain', 'heard']"
"@Toko_Boi No fue anunciado para PC, pero aun así te juro que me gustaría tener la plata para apoyar a los desarrolladores 🥺","['toko', 'boi', 'anunciado', 'pc', 'aun', 'así', 'juro', 'gustaría', 'tener', 'plata', 'apoyar', 'desarrolladores']","@Toko_Boi It was not announced for PC, but still I swear I would like to have the money to support the developers 🥺","['toko', 'boi', 'announced', 'pc', 'still', 'swear', 'would', 'like', 'money', 'support', 'developers']"
OH BOI LET'S GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,"['oh', 'boi', 'let', 'gooooooooooooooooooooooooooooooooooooo']",OH BOI LET'S GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,"['oh', 'boi', 'let', 'gooooooooooooooooooooooooooooooooooooo']"
Algún día 🥺,"['algún', 'día']",Someday 🥺,['someday']
"@untalsiso En España Vox ha estado convocando a protestas contra el gobierno de Sanchez desde hace meses. Si los medios hablan es para decir que los que protestan son ""fachas"" y que Abascal ""it's literally Hitler omg""  La guerra no es solo contra la izquierda, sino también contra los medios","['untalsiso', 'españa', 'vox', 'convocando', 'protestas', 'gobierno', 'sanchez', 'hace', 'meses', 'si', 'medios', 'hablan', 'decir', 'protestan', 'fachas', 'abascal', 'it', 'literally', 'hitler', 'omg', 'guerra', 'solo', 'izquierda', 'sino', 'medios']","@untalsiso In Spain Vox has been calling for protests against the Sanchez government for months. If the media speak, it is to say that the protesters are ""fachas"" and that Abascal ""it's literally Hitler omg"" The war is not only against the left, but also against the media","['untalsiso', 'spain', 'vox', 'calling', 'protests', 'sanchez', 'government', 'months', 'media', 'speak', 'say', 'protesters', 'fachas', 'abascal', 'literally', 'hitler', 'omg', 'war', 'left', 'also', 'media']"
"@untalsiso @abrahamapk Erga pero Leopoldo tenía su época de bot, eso es más entendible","['untalsiso', 'abrahamapk', 'erga', 'leopoldo', 'época', 'bot', 'entendible']","@untalsiso @abrahamapk Erga but Leopoldo had his time as a bot, that's more understandable","['untalsiso', 'abrahamapk', 'erga', 'leopoldo', 'time', 'bot', 'understandable']"
@abrahamapk Sas te sigue PJ,"['abrahamapk', 'sas', 'sigue', 'pj']",@abrahamapk Sas follow you PJ,"['abrahamapk', 'sas', 'follow', 'pj']"
"@untalsiso *Coger un pasaje fuera de Venezuela con trabajo fijo, buen salario, un buen lugar donde quedarse el muerto y pirarla pal carajo","['untalsiso', 'coger', 'pasaje', 'venezuela', 'trabajo', 'fijo', 'buen', 'salario', 'buen', 'lugar', 'quedarse', 'muerto', 'pirarla', 'pal', 'carajo']","@untalsiso * Take a ticket outside of Venezuela with a steady job, a good salary, a good place to stay dead and fuck it","['untalsiso', 'take', 'ticket', 'outside', 'venezuela', 'steady', 'job', 'good', 'salary', 'good', 'place', 'stay', 'dead', 'fuck']"
Literalmente construyeron el muro,"['literalmente', 'construyeron', 'muro']",They literally built the wall,"['literally', 'built', 'wall']"
@GenUcab Ricardo ya es la segunda vez que la Coord. Redes me dice que les quitas las cuentas para twittear sin su permiso. Para que porfa,"['genucab', 'ricardo', 'segunda', 'vez', 'coord', 'redes', 'dice', 'quitas', 'cuentas', 'twittear', 'permiso', 'porfa']",@GenUcab Ricardo is already the second time that the Coord. Redes tells me that you take away their Twitter accounts without their permission. Why please,"['genucab', 'ricardo', 'already', 'second', 'time', 'coord', 'redes', 'tells', 'take', 'away', 'twitter', 'accounts', 'without', 'permission', 'please']"
Pues mira que Trump no es idiota,"['pues', 'mira', 'trump', 'idiota']","Well look, Trump is not an idiot","['well', 'look', 'trump', 'idiot']"
@untalsiso @jguaido Kllate G2 cubano bamovien i 2 k proponE?!?1!?1,"['untalsiso', 'jguaido', 'kllate', 'cubano', 'bamovien', 'propone']",@untalsiso @jguaido Kllate G2 Cuban bamovien i 2 k proponE?!? 1!? 1,"['untalsiso', 'jguaido', 'kllate', 'cuban', 'bamovien', 'propone']"
Cuando los traumas por tener una pinga e barbilla y ser rechazado durante toda tu vida te pegan duro,"['traumas', 'tener', 'pinga', 'barbilla', 'ser', 'rechazado', 'toda', 'vida', 'pegan', 'duro']",When the trauma of having a dick and chin and being rejected throughout your life hits you hard,"['trauma', 'dick', 'chin', 'rejected', 'throughout', 'life', 'hits', 'hard']"
Diablo que safaera,"['diablo', 'safaera']",Devil that safaera,"['devil', 'safaera']"
