tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized,neg,neu,pos,sentiment
"""Dice mucho de una sociedad el como tratan a sus presos"" No olvidemos nunca de donde venimos. Y que el humanismo no puede faltar en nuestro proyecto de país.  https://t.co/U0Q6o2q6z1","['dice', 'sociedad', 'tratan', 'presos', 'olvidemos', 'nunca', 'venimos', 'humanismo', 'puede', 'faltar', 'proyecto', 'país']","""It says a lot about a society how they treat their prisoners"" Let us never forget where we come from. And that humanism cannot be absent from our country project. https://t.co/U0Q6o2q6z1","['says', 'lot', 'society', 'treat', 'prisoners', 'let', 'us', 'never', 'forget', 'come', 'humanism', 'cannot', 'absent', 'country', 'project']",0.168,0.61,0.222,Positivo
"Muy interesante, para la discusión.","['interesante', 'discusión']","Very interesting, for discussion.","['interesting', 'discussion']",0.0,0.27,0.73,Positivo
#AutoridadesUcvIndolentes Después de 14 años lo están descubriendo???? Los felicito!!!,"['autoridadesucvindolentes', 'después', 'años', 'descubriendo', 'felicito']",#AuthoridadesUcvIdados After 14 years are they discovering it ???? I congratulate you!!!,"['authoridadesucvidados', 'years', 'discovering', 'congratulate']",0.0,0.484,0.516,Positivo
Leer los comentarios sobre la situación en Yare III explica mucho el porqué hoy día nos cuesta tanto avanzar.  Odio Resentimiento  Desconocimiento de las leyes Irracionalidad  Irrespeto a quienes defienden #DDHH  Etc,"['leer', 'comentarios', 'situación', 'yare', 'iii', 'explica', 'porqué', 'hoy', 'día', 'cuesta', 'avanzar', 'odio', 'resentimiento', 'desconocimiento', 'leyes', 'irracionalidad', 'irrespeto', 'defienden', 'ddhh', 'etc']",Reading the comments on the situation in Yare III explains a lot why today we have so much trouble moving forward. Hate Resentment Ignorance of the laws Irrationality Disrespect for those who defend #DDHH Etc,"['reading', 'comments', 'situation', 'yare', 'iii', 'explains', 'lot', 'today', 'much', 'trouble', 'moving', 'forward', 'hate', 'resentment', 'ignorance', 'laws', 'irrationality', 'disrespect', 'defend', 'ddhh', 'etc']",0.536,0.464,0.0,Negativo
"Es lamentable la tragedia que vive Colombia. Es el país con más asesinatos a líderes sociales en toda la región.  Y eso ocurre en el silencio de destacados ""defensores de derechos humanos""","['lamentable', 'tragedia', 'vive', 'colombia', 'país', 'asesinatos', 'líderes', 'sociales', 'toda', 'región', 'ocurre', 'silencio', 'destacados', 'defensores', 'derechos', 'humanos']","The tragedy that Colombia is experiencing is unfortunate. It is the country with the most murders of social leaders in the entire region. And that happens in the silence of prominent ""human rights defenders""","['tragedy', 'colombia', 'experiencing', 'unfortunate', 'country', 'murders', 'social', 'leaders', 'entire', 'region', 'happens', 'silence', 'prominent', 'human', 'rights', 'defenders']",0.438,0.423,0.138,Negativo
Le propongo Pdte. @NicolasMaduro crear una comisión integrada por el Dr. @MaikelMorenoTSJ el FGR Dr. @TarekWiliamSaab y los Ministros @NestorLReverol @irisvarela para abordar la situación de las personas privadas de libertad en calabozos policiales. Estoy a la orden para apoyar.,"['propongo', 'pdte', 'nicolasmaduro', 'crear', 'comisión', 'integrada', 'dr', 'maikelmorenotsj', 'fgr', 'dr', 'tarekwiliamsaab', 'ministros', 'nestorlreverol', 'irisvarela', 'abordar', 'situación', 'personas', 'privadas', 'libertad', 'calabozos', 'policiales', 'orden', 'apoyar']","I propose Pdte. @NicolasMaduro create a commission made up of Dr. @MaikelMorenoTSJ, FGR Dr. @TarekWiliamSaab and the Ministers @NestorLReverol @irisvarela to address the situation of people deprived of liberty in police cells. I am here to support you.","['propose', 'pdte', 'nicolasmaduro', 'create', 'commission', 'made', 'dr', 'maikelmorenotsj', 'fgr', 'dr', 'tarekwiliamsaab', 'ministers', 'nestorlreverol', 'irisvarela', 'address', 'situation', 'people', 'deprived', 'liberty', 'police', 'cells', 'support']",0.106,0.614,0.28,Positivo
Dudo que lo hagan mientras se estén embolsillando unos cuantos miles de $$$.  Inocencia es pensar que están construyendo propuestas.,"['dudo', 'hagan', 'mientras', 'embolsillando', 'cuantos', 'miles', 'inocencia', 'pensar', 'construyendo', 'propuestas']",I doubt they'll do it while they're pocketing a few thousand $$$. Innocence is thinking that they are building proposals.,"['doubt', 'pocketing', 'thousand', 'innocence', 'thinking', 'building', 'proposals']",0.248,0.495,0.257,Positivo
También será culpa de Diosdado que la dirigencia opositora haya convertido el oposicionismo en un negocio???  Miles de millones de $ embolsillados mintiéndoles a sus seguidores. Asco da esa dirigencia opositora y lástima por sus seguidores ciegos de odio.,"['culpa', 'diosdado', 'dirigencia', 'opositora', 'convertido', 'oposicionismo', 'negocio', 'miles', 'millones', 'embolsillados', 'mintiéndoles', 'seguidores', 'asco', 'da', 'dirigencia', 'opositora', 'lástima', 'seguidores', 'ciegos', 'odio']",It will also be Diosdado's fault that the opposition leadership has turned oppositionism into a business ??? Billions of $ pocketed lying to his followers. Disgust is given by that opposition leadership and pity for its blind hateful followers.,"['also', 'diosdado', 'fault', 'opposition', 'leadership', 'turned', 'oppositionism', 'business', 'billions', 'pocketed', 'lying', 'followers', 'disgust', 'given', 'opposition', 'leadership', 'pity', 'blind', 'hateful', 'followers']",0.564,0.436,0.0,Negativo
"#ATENCION ""La política no se hace con las vísceras, se hace con las neuronas""  Esta frase resume con pocas palabras el fracaso opositor por más de 20 años.  Sé que muchos no están preparados para esta conversación.","['atencion', 'política', 'hace', 'vísceras', 'hace', 'neuronas', 'frase', 'resume', 'pocas', 'palabras', 'fracaso', 'opositor', 'años', 'sé', 'preparados', 'conversación']","#ATTENTION ""Politics is not made with the viscera, it is made with the neurons"" This sentence summarizes in a few words the opposition's failure for more than 20 years. I know that many are unprepared for this conversation.","['attention', 'politics', 'made', 'viscera', 'made', 'neurons', 'sentence', 'summarizes', 'words', 'opposition', 'failure', 'years', 'know', 'many', 'unprepared', 'conversation']",0.177,0.753,0.07,Negativo
"Sorprende ver la contradicción en quienes, por un lado pregonan en un tuit, defender la libertad, la vida, la libre opinión, el respeto, la solidaria, etc. Pero en su siguiente tuit, practican todo lo contrario, ofenden, desean la muerte, si piensa distinto lo descalifican, etc.","['sorprende', 'ver', 'contradicción', 'lado', 'pregonan', 'tuit', 'defender', 'libertad', 'vida', 'libre', 'opinión', 'respeto', 'solidaria', 'etc', 'siguiente', 'tuit', 'practican', 'contrario', 'ofenden', 'desean', 'muerte', 'si', 'piensa', 'distinto', 'descalifican', 'etc']","It is surprising to see the contradiction in those who, on the one hand, proclaim in a tweet, defend freedom, life, free opinion, respect, solidarity, etc. But in his next tweet, they practice the opposite, offend, wish death, if he thinks differently, they disqualify him, etc.","['surprising', 'see', 'contradiction', 'one', 'hand', 'proclaim', 'tweet', 'defend', 'freedom', 'life', 'free', 'opinion', 'respect', 'solidarity', 'etc', 'next', 'tweet', 'practice', 'opposite', 'offend', 'wish', 'death', 'thinks', 'differently', 'disqualify', 'etc']",0.18,0.356,0.463,Positivo
Ayúdenme a Retuitear esta encuesta.   ¿PENA DE MUERTE?  Puedes agregar en los comentarios tus argumentos !!,"['ayúdenme', 'retuitear', 'encuesta', '¿pena', 'muerte', 'puedes', 'agregar', 'comentarios', 'argumentos']",Help me Retweet this survey. DEATH PENALTY? You can add your arguments in the comments !!,"['help', 'retweet', 'survey', 'death', 'penalty', 'add', 'arguments', 'comments']",0.589,0.245,0.166,Negativo
sea la disminución de la delincuencia.  De ante mano aclaro que no estoy de acuerdo con la pena de muerte por la sencilla razón que esta súper demostrado que no disminuye el fenómeno de la delincuencia.,"['disminución', 'delincuencia', 'mano', 'aclaro', 'acuerdo', 'pena', 'muerte', 'sencilla', 'razón', 'súper', 'demostrado', 'disminuye', 'fenómeno', 'delincuencia']",be the decrease in crime. Beforehand I clarify that I do not agree with the death penalty for the simple reason that it is super demonstrated that it does not reduce the phenomenon of crime.,"['decrease', 'crime', 'beforehand', 'clarify', 'agree', 'death', 'penalty', 'simple', 'reason', 'super', 'demonstrated', 'reduce', 'phenomenon', 'crime']",0.491,0.283,0.226,Negativo
"Hay quienes opinan ligeramente sobre ""la merecida muerte"" de alguna persona que haya cometido un delito de gravedad. Olvidando las instituciones y las leyes de la República. Sería interesante un debate sobre la pena de muerte donde prevalezca los argumentos y el único objetivo...","['opinan', 'ligeramente', 'merecida', 'muerte', 'alguna', 'persona', 'cometido', 'delito', 'gravedad', 'olvidando', 'instituciones', 'leyes', 'república', 'interesante', 'debate', 'pena', 'muerte', 'prevalezca', 'argumentos', 'único', 'objetivo']","There are those who think slightly about ""the deserved death"" of someone who has committed a serious crime. Forgetting the institutions and laws of the Republic. A debate on the death penalty would be interesting where the arguments and the only objective prevail ...","['think', 'slightly', 'deserved', 'death', 'someone', 'committed', 'serious', 'crime', 'forgetting', 'institutions', 'laws', 'republic', 'debate', 'death', 'penalty', 'would', 'interesting', 'arguments', 'objective', 'prevail']",0.518,0.345,0.138,Negativo
"No deja de sorprender como la cultura de la muerte se impone en la sociedad. Entre amistades y familiares inclusive se escuchan frases como: ""La mató porque se ve que le montaba cachos"" ""El se lo buscó por hacer tal cosa"" Es necesario evaluar estas manifestaciones de violencia!","['deja', 'sorprender', 'cultura', 'muerte', 'impone', 'sociedad', 'amistades', 'familiares', 'inclusive', 'escuchan', 'frases', 'mató', 've', 'montaba', 'cachos', 'buscó', 'hacer', 'tal', 'cosa', 'necesario', 'evaluar', 'manifestaciones', 'violencia']","It never ceases to amaze how the culture of death prevails in society. Among friends and family, one can even hear phrases such as: ""He killed her because it is seen that he was riding horns on her"" ""He sought it out for doing such a thing"" It is necessary to evaluate these manifestations of violence!","['never', 'ceases', 'amaze', 'culture', 'death', 'prevails', 'society', 'among', 'friends', 'family', 'one', 'even', 'hear', 'phrases', 'killed', 'seen', 'riding', 'horns', 'sought', 'thing', 'necessary', 'evaluate', 'manifestations', 'violence']",0.41,0.507,0.083,Negativo
No podemos olvidar de donde venimos. El inicio también es parte de la carrera que has llevado hasta ahora. Te ayuda a corregir o te ayuda a impulsar,"['podemos', 'olvidar', 'venimos', 'inicio', 'parte', 'carrera', 'llevado', 'ahora', 'ayuda', 'corregir', 'ayuda', 'impulsar']",We cannot forget where we come from. The start is also part of the career you have led so far. Helps you correct or helps you boost,"['cannot', 'forget', 'come', 'start', 'also', 'part', 'career', 'led', 'far', 'helps', 'correct', 'helps', 'boost']",0.0,0.485,0.515,Positivo
Felicidades!!! Orgulloso de ser #UCVista  https://t.co/pecaFPx01c,"['felicidades', 'orgulloso', 'ser', 'ucvista']",Congratulations!!! Proud to be #UCVista https://t.co/pecaFPx01c,"['congratulations', 'proud', 'ucvista']",0.0,0.125,0.875,Positivo
Lo que sucede en #ElSalvador con los #DDHH de personas privadas de libertad es lamentable. Un retroceso por lo menos de 7 décadas. @JMVivancoHRW,"['sucede', 'elsalvador', 'ddhh', 'personas', 'privadas', 'libertad', 'lamentable', 'retroceso', 'menos', 'décadas', 'jmvivancohrw']",What happens in #ElSalvador with the #DDHH of people deprived of liberty is regrettable. A setback of at least 7 decades. @JMVivancoHRW,"['happens', 'elsalvador', 'ddhh', 'people', 'deprived', 'liberty', 'regrettable', 'setback', 'least', 'decades', 'jmvivancohrw']",0.36,0.449,0.191,Negativo
Con solo entender la estrecha relación de la Ciudadanía y su Sistema Penitenciario.,"['solo', 'entender', 'estrecha', 'relación', 'ciudadanía', 'sistema', 'penitenciario']",Just by understanding the close relationship of the Citizens and their Penitentiary System.,"['understanding', 'close', 'relationship', 'citizens', 'penitentiary', 'system']",0.0,1.0,0.0,Negativo
"El Estado está obligado a dar las cifras oficiales de manera oportuna que permita a la sociedad ejercer la contraloría. Así como debe permitir el ingreso de a los centros penales para actividades académicas, de donaciones, entre otras.","['obligado', 'dar', 'cifras', 'oficiales', 'manera', 'oportuna', 'permita', 'sociedad', 'ejercer', 'contraloría', 'así', 'debe', 'permitir', 'ingreso', 'centros', 'penales', 'actividades', 'académicas', 'donaciones']","The State is obliged to provide official figures in a timely manner that allows society to exercise control. As well as it must allow the entry of penal centers for academic activities, donations, among others.","['state', 'obliged', 'provide', 'official', 'figures', 'timely', 'manner', 'allows', 'society', 'exercise', 'control', 'well', 'must', 'allow', 'entry', 'penal', 'centers', 'academic', 'activities', 'donations', 'among', 'others']",0.0,0.833,0.167,Positivo
En el Código Orgánico Penitenciario... La participación ciudadana está establecida en los artículos 171 y 172 del COP. La participación ciudadana toma fuerza dando un rol protagónico y carácter contralor.,"['código', 'orgánico', 'penitenciario', 'participación', 'ciudadana', 'establecida', 'artículos', 'cop', 'participación', 'ciudadana', 'toma', 'fuerza', 'dando', 'rol', 'protagónico', 'carácter', 'contralor']",In the Organic Prison Code ... Citizen participation is established in articles 171 and 172 of the COP. Citizen participation gains strength by giving a leading role and a controlling character.,"['organic', 'prison', 'code', 'citizen', 'participation', 'established', 'articles', 'cop', 'citizen', 'participation', 'gains', 'strength', 'giving', 'leading', 'role', 'controlling', 'character']",0.136,0.535,0.329,Positivo
"En nuestra Constitución... La participación ciudadana es vital para un Estado Social y democrático, de derecho y de Justicia. En la CRBV art.184 n° establece la garantía de esta participación ciudadana en centros de reclusión.","['constitución', 'participación', 'ciudadana', 'vital', 'social', 'democrático', 'derecho', 'justicia', 'crbv', 'art', 'n°', 'establece', 'garantía', 'participación', 'ciudadana', 'centros', 'reclusión']","In our Constitution ... Citizen participation is vital for a Social and democratic State, of law and of Justice. In the CRBV art.184 n ° establishes the guarantee of this citizen participation in detention centers.","['constitution', 'citizen', 'participation', 'vital', 'social', 'democratic', 'state', 'law', 'justice', 'crbv', 'art', 'establishes', 'guarantee', 'citizen', 'participation', 'detention', 'centers']",0.108,0.563,0.329,Positivo
@ONIPVenezuela Publica la #4ta #PastillaCarcelaria  Tema: Participación Ciudadana en el Sistema Penitenciario. Aquí un pequeño 🧵  https://t.co/LjRGAdXICU,"['onipvenezuela', 'publica', 'ta', 'pastillacarcelaria', 'tema', 'participación', 'ciudadana', 'sistema', 'penitenciario', 'aquí', 'pequeño']",@ONIPVenezuela publishes the # 4th #PastillaCarcelaria Topic: Citizen Participation in the Penitentiary System. Here a little 🧵 https://t.co/LjRGAdXICU,"['onipvenezuela', 'publishes', 'th', 'pastillacarcelaria', 'topic', 'citizen', 'participation', 'penitentiary', 'system', 'little']",0.0,1.0,0.0,Negativo
Aproximación Constitucional del Sistema Penitenciario Venezolano. #PrivadosDeLibertad #DDHH #Cárcel #Venezuela  https://t.co/9rKBVzIbMl,"['aproximación', 'constitucional', 'sistema', 'penitenciario', 'venezolano', 'privadosdelibertad', 'ddhh', 'cárcel', 'venezuela']",Constitutional Approach of the Venezuelan Penitentiary System. #PrivadosDeLibertad #DDHH # Jail #Venezuela https://t.co/9rKBVzIbMl,"['constitutional', 'approach', 'venezuelan', 'penitentiary', 'system', 'privadosdelibertad', 'ddhh', 'jail', 'venezuela']",0.0,1.0,0.0,Negativo
Urge una acción integral e inmediata por parte del Estado para atender calabozos policiales.,"['urge', 'acción', 'integral', 'inmediata', 'parte', 'atender', 'calabozos', 'policiales']",Comprehensive and immediate action by the State is urgently needed to attend police cells.,"['comprehensive', 'immediate', 'action', 'state', 'urgently', 'needed', 'attend', 'police', 'cells']",0.0,0.8,0.2,Positivo
"""La gente sale peor"" Interesante.","['gente', 'sale', 'peor', 'interesante']","""People get worse"" Interesting.","['people', 'get', 'worse', 'interesting']",0.397,0.256,0.346,Negativo
Muy bien 👏🏽👏🏽👏🏽,"['bien', '👏🏽👏🏽👏🏽']",Very good 👏🏽👏🏽👏🏽,"['good', '👏🏽👏🏽👏🏽']",0.0,0.847,0.153,Positivo
"@irisvarela ""Desalojado totalmente el Centro Penitenciario de Los Llanos Occidentales C.P.LLO, los reos fueron trasladados a Lara, Barinas, Carabobo, Táchira, Lara y Falcón. Ahora iniciamos las labores de rehabilitación para implementar el nuevo régimen penitenciario""","['irisvarela', 'desalojado', 'totalmente', 'centro', 'penitenciario', 'llanos', 'occidentales', 'llo', 'reos', 'trasladados', 'lara', 'barinas', 'carabobo', 'táchira', 'lara', 'falcón', 'ahora', 'iniciamos', 'labores', 'rehabilitación', 'implementar', 'nuevo', 'régimen', 'penitenciario']","@irisvarela ""The Los Llanos Occ Occidental C.P.LLO Penitentiary Center was completely evicted, the inmates were transferred to Lara, Barinas, Carabobo, Táchira, Lara and Falcón. Now we are beginning the rehabilitation work to implement the new prison regime""","['irisvarela', 'los', 'llanos', 'occ', 'occidental', 'llo', 'penitentiary', 'center', 'completely', 'evicted', 'inmates', 'transferred', 'lara', 'barinas', 'carabobo', 'táchira', 'lara', 'falcón', 'beginning', 'rehabilitation', 'work', 'implement', 'new', 'prison', 'regime']",0.121,0.879,0.0,Negativo
"Aquí su acostumbrada #PastillaCarcelaria #3 con un pequeño 🧵 sobre el Régimen de Confianza Tutelada, muy mencionado en los últimos días por las noticia de excarcelaciones debido al Covid-19 en #Venezuela #DDHH","['aquí', 'acostumbrada', 'pastillacarcelaria', 'pequeño', 'régimen', 'confianza', 'tutelada', 'mencionado', 'últimos', 'días', 'noticia', 'excarcelaciones', 'debido', 'covid', 'venezuela', 'ddhh']","Here your customary #PastillaCarcelaria # 3 with a small 🧵 about the Regime of Tutored Trust, much mentioned in recent days by the news of releases due to Covid-19 in #Venezuela #DDHH","['customary', 'pastillacarcelaria', 'small', 'regime', 'tutored', 'trust', 'much', 'mentioned', 'recent', 'days', 'news', 'releases', 'due', 'covid', 'venezuela', 'ddhh']",0.0,0.82,0.18,Positivo
"Importante.  El poder de encarcelar o excarcelar a alguien es d Tribunales de la República. 1 excepción el ejecutivo puede accionar en la excarcelación (indulto). El Régimen de Confianza Tutelada lo aplica el Ejecutivo, pero siempre dentro del las áreas del recinto penitenciario.","['importante', 'poder', 'encarcelar', 'excarcelar', 'alguien', 'tribunales', 'república', 'excepción', 'ejecutivo', 'puede', 'accionar', 'excarcelación', 'indulto', 'régimen', 'confianza', 'tutelada', 'aplica', 'ejecutivo', 'siempre', 'dentro', 'áreas', 'recinto', 'penitenciario']","Important. The power to imprison or release someone is the Courts of the Republic. 1 exception, the executive can act on release (pardon). The Regime of Tutored Trust is applied by the Executive, but always within the areas of the penitentiary.","['important', 'power', 'imprison', 'release', 'someone', 'courts', 'republic', 'exception', 'executive', 'act', 'release', 'pardon', 'regime', 'tutored', 'trust', 'applied', 'executive', 'always', 'within', 'areas', 'penitentiary']",0.0,0.709,0.291,Positivo
Requisitos   Para que una persona privada de libertad pueda solicitar El Régimen de Confianza Tutelada  debe reunir todos los requisitos establecidos en el Código Orgánico Procesal Penal para optar a una de las  fórmulas alternativas del cumplimiento de la pena.,"['requisitos', 'persona', 'privada', 'libertad', 'pueda', 'solicitar', 'régimen', 'confianza', 'tutelada', 'debe', 'reunir', 'requisitos', 'establecidos', 'código', 'orgánico', 'procesal', 'penal', 'optar', 'fórmulas', 'alternativas', 'cumplimiento', 'pena']","Requirements In order for a person deprived of liberty to request the Regime of Protected Trust, they must meet all the requirements established in the Organic Code of Criminal Procedure to opt for one of the alternative formulas for serving the sentence.","['requirements', 'order', 'person', 'deprived', 'liberty', 'request', 'regime', 'protected', 'trust', 'must', 'meet', 'requirements', 'established', 'organic', 'code', 'criminal', 'procedure', 'opt', 'one', 'alternative', 'formulas', 'serving', 'sentence']",0.189,0.494,0.317,Positivo
"Régimen de Confianza Tutelada.   Prerrogativa dl Código Orgánico Penitenciario dond el Ministerio Servivios Penitenciarios puede dar ubicación especial a persona privada de libertad bien sea en una ""unidad de producción o un área especial del recinto penitenciario"" Art. 161 COP.","['régimen', 'confianza', 'tutelada', 'prerrogativa', 'dl', 'código', 'orgánico', 'penitenciario', 'dond', 'ministerio', 'servivios', 'penitenciarios', 'puede', 'dar', 'ubicación', 'especial', 'persona', 'privada', 'libertad', 'bien', 'unidad', 'producción', 'área', 'especial', 'recinto', 'penitenciario', 'art', 'cop']","Regime of Tutored Trust. Prerogative of the Penitentiary Organic Code where the Penitentiary Services Ministry can give a special location to a person deprived of liberty either in a ""production unit or a special area of ​​the penitentiary compound"" Art. 161 COP.","['regime', 'tutored', 'trust', 'prerogative', 'penitentiary', 'organic', 'code', 'penitentiary', 'services', 'ministry', 'give', 'special', 'location', 'person', 'deprived', 'liberty', 'either', 'production', 'unit', 'special', 'area', '\u200b\u200bthe', 'penitentiary', 'compound', 'art', 'cop']",0.086,0.58,0.334,Positivo
"Pastilla carcelaria 3 | El Régimen de Confianza Tutelada en Venezuela otorga ciertas concesiones al reo, no excarcelaciones. #DDHH #Cárceles  https://t.co/Ub2WXrNxhM","['pastilla', 'carcelaria', 'régimen', 'confianza', 'tutelada', 'venezuela', 'otorga', 'ciertas', 'concesiones', 'reo', 'excarcelaciones', 'ddhh', 'cárceles']","Prison pill 3 | The Regime of Tutored Trust in Venezuela grants certain concessions to the inmate, not releases. #DDHH # Prisons https://t.co/Ub2WXrNxhM","['prison', 'pill', 'regime', 'tutored', 'trust', 'venezuela', 'grants', 'certain', 'concessions', 'inmate', 'releases', 'ddhh', 'prisons']",0.168,0.459,0.372,Positivo
"Creo que para defender los Derechos Humanos #DDHH de personas privadas de libertad es obligatorio concientizar a la sociedad en que para tener  #DDHH solo basta la condición de ser humano, sea cual sea su conducta el Estado debe garantizarlos.","['creo', 'defender', 'derechos', 'humanos', 'ddhh', 'personas', 'privadas', 'libertad', 'obligatorio', 'concientizar', 'sociedad', 'tener', 'ddhh', 'solo', 'basta', 'condición', 'ser', 'humano', 'conducta', 'debe', 'garantizarlos']","I believe that to defend the Human Rights #DDHH of people deprived of liberty it is mandatory to raise awareness in society that to have #DDHH only the condition of human being is enough, whatever their conduct the State must guarantee them.","['believe', 'defend', 'human', 'rights', 'ddhh', 'people', 'deprived', 'liberty', 'mandatory', 'raise', 'awareness', 'society', 'ddhh', 'condition', 'human', 'enough', 'whatever', 'conduct', 'state', 'must', 'guarantee']",0.116,0.634,0.25,Positivo
"Decidí ser PENITENCIARISTA de profesión y conviccion. Hace casi 20 años cuando tomé la decisión no sabía que vendría, pese a ir contra de un acaudalado río de opiniones contra los derechos humanos #DDHH de las personas privadas de libertad, hoy estoy seguro d mi correcta decisión","['decidí', 'ser', 'penitenciarista', 'profesión', 'conviccion', 'hace', 'casi', 'años', 'tomé', 'decisión', 'sabía', 'vendría', 'pese', 'ir', 'acaudalado', 'río', 'opiniones', 'derechos', 'humanos', 'ddhh', 'personas', 'privadas', 'libertad', 'hoy', 'seguro', 'correcta', 'decisión']","I decided to be a PENITENTIARIAN by profession and conviction. Almost 20 years ago when I made the decision, I did not know what would come, despite going against a wealthy river of opinions against the human rights #DDHH of people deprived of liberty, today I am sure of my correct decision","['decided', 'penitentiarian', 'profession', 'conviction', 'almost', 'years', 'ago', 'made', 'decision', 'know', 'would', 'come', 'despite', 'going', 'wealthy', 'river', 'opinions', 'human', 'rights', 'ddhh', 'people', 'deprived', 'liberty', 'today', 'sure', 'correct', 'decision']",0.154,0.678,0.168,Positivo
👏🏽👏🏽👏🏽,['👏🏽👏🏽👏🏽'],,[],0.0,1.0,0.0,Negativo
Buen análisis.,"['buen', 'análisis']",Good analysis.,"['good', 'analysis']",0.0,0.256,0.744,Positivo
Feliz #DiaDeLaMadre en especial a quienes tiene una parte de su vida tras las rejas. Madre que tienen hijos privados de libertad.  Madres privadas de libertad que tienen sus hijos en casa. Para todas un abrazo,"['feliz', 'diadelamadre', 'especial', 'parte', 'vida', 'tras', 'rejas', 'madre', 'hijos', 'privados', 'libertad', 'madres', 'privadas', 'libertad', 'hijos', 'casa', 'todas', 'abrazo']",Happy #DiaDeLaMadre especially to those who have a part of their life behind bars. Mother who have children deprived of liberty. Mothers deprived of liberty who have their children at home. A hug for all,"['happy', 'diadelamadre', 'especially', 'part', 'life', 'behind', 'bars', 'mother', 'children', 'deprived', 'liberty', 'mothers', 'deprived', 'liberty', 'children', 'home', 'hug']",0.201,0.357,0.442,Positivo
#Cuarentena Aprovechando para releer algunas cosas encontré esto. Una de las bibliografías que estudié para la cátedra derecho penal I impartida por un gran profesor como @GiovanniRionero en la especialización en Ciencias Penales y Criminológicas  en la #UCAB  https://t.co/2h0bSXtVFR,"['cuarentena', 'aprovechando', 'releer', 'cosas', 'encontré', 'bibliografías', 'estudié', 'cátedra', 'derecho', 'penal', 'impartida', 'gran', 'profesor', 'giovannirionero', 'especialización', 'ciencias', 'penales', 'criminológicas', 'ucab']",#Quarantine Taking the opportunity to reread some things I found this. One of the bibliographies that I studied for the criminal law I chair taught by a great professor like @GiovanniRionero in the specialization in Criminal and Criminological Sciences at #UCAB https://t.co/2h0bSXtVFR,"['quarantine', 'taking', 'opportunity', 'reread', 'things', 'found', 'one', 'bibliographies', 'studied', 'criminal', 'law', 'chair', 'taught', 'great', 'professor', 'like', 'giovannirionero', 'specialization', 'criminal', 'criminological', 'sciences', 'ucab']",0.205,0.512,0.283,Positivo
#PastillaCarcelaria #2  Desde  nuestra Organización @ONIPVenezuela comprendemos la importancia que existe entre la relación Cárcel-Sociedad. Y para nosotros es menester que la mayoría de la ciudadanía lo comprenda.  https://t.co/nNwpDf7y9F,"['pastillacarcelaria', 'organización', 'onipvenezuela', 'comprendemos', 'importancia', 'existe', 'relación', 'cárcel', 'sociedad', 'menester', 'mayoría', 'ciudadanía', 'comprenda']",#PastillaCarcelaria # 2 From our Organization @ONIPVenezuela we understand the importance that exists between the Prison-Society relationship. And for us it is necessary that the majority of citizens understand it. https://t.co/nNwpDf7y9F,"['pastillacarcelaria', 'organization', 'onipvenezuela', 'understand', 'importance', 'exists', 'prison', 'society', 'relationship', 'us', 'necessary', 'majority', 'citizens', 'understand']",0.185,0.674,0.14,Negativo
"Leer o escuchar hoy cosas como: ""Los presos no tienen o no deberían tener derechos humanos""  por ejemplo @nayibbukele  Es lanzar a la basura tantos años de esfuerzos, sacrificios, estudios y avances. Afortunadamente son minoría y prevalece la sensatez y la humanidad. #DDHH","['leer', 'escuchar', 'hoy', 'cosas', 'presos', 'deberían', 'tener', 'derechos', 'humanos', 'ejemplo', 'nayibbukele', 'lanzar', 'basura', 'tantos', 'años', 'esfuerzos', 'sacrificios', 'estudios', 'avances', 'afortunadamente', 'minoría', 'prevalece', 'sensatez', 'humanidad', 'ddhh']","Read or listen today to things like: ""Prisoners do not have or should not have human rights"" for example @nayibbukele It is throwing away so many years of efforts, sacrifices, studies and advances. Fortunately they are a minority and wisdom and humanity prevail. #DDHH","['read', 'listen', 'today', 'things', 'like', 'prisoners', 'human', 'rights', 'example', 'nayibbukele', 'throwing', 'away', 'many', 'years', 'efforts', 'sacrifices', 'studies', 'advances', 'fortunately', 'minority', 'wisdom', 'humanity', 'prevail', 'ddhh']",0.109,0.695,0.195,Positivo
Ministra de Servicio Penitenciario. @irisvarela anuncia la revisión de expedientes de privados de libertad del penal de Guanare a fines de tomar medidas producto de los hechos acaecidos recientemente.  https://t.co/PFfS180XK1,"['ministra', 'servicio', 'penitenciario', 'irisvarela', 'anuncia', 'revisión', 'expedientes', 'privados', 'libertad', 'penal', 'guanare', 'fines', 'tomar', 'medidas', 'producto', 'hechos', 'acaecidos', 'recientemente']",Minister of Prison Service. @irisvarela announces the review of the files of those deprived of liberty of the Guanare prison in order to take measures as a result of the events that recently occurred. https://t.co/PFfS180XK1,"['minister', 'prison', 'service', 'irisvarela', 'announces', 'review', 'files', 'deprived', 'liberty', 'guanare', 'prison', 'order', 'take', 'measures', 'result', 'events', 'recently', 'occurred']",0.358,0.517,0.125,Negativo
