tweet_tokenized_translated,sentimiento,NB_Felicidad,NB_Ira,NB_Miedo,NB_Tristeza,SVM_Felicidad,SVM_Ira,SVM_Miedo,SVM_Tristeza,DT_Felicidad,DT_Ira,DT_Miedo,DT_Tristeza,MaxEnt_Felicidad,MaxEnt_Ira,MaxEnt_Miedo,MaxEnt_Tristeza
,tristeza,0.1578485850227217,0.2273124842138078,0.2265752188354924,0.3882637119279775,0.0761412648634001,0.0970040704251336,0.0255228334193071,0.8013318312921591,0.0,0.0,0.0,1.0,0.1684282463137601,0.2388862833994107,0.18188025383845446,0.4108052164483748
,felicidad,0.357778296546942,0.2114451434662752,0.2368866008239216,0.1938899591628606,0.7234484651963327,0.1732912954445142,0.06573884389905,0.0375213954601031,1.0,0.0,0.0,0.0,0.3511145016944214,0.24686349212413797,0.23891618750079277,0.1631058186806478
,miedo,0.2119104214039952,0.224508375339177,0.3419280908345752,0.2216531124222542,0.1365636658992385,0.1054930457921935,0.6205754905974679,0.1373677977110998,0.0,0.0,1.0,0.0,0.1979364486365845,0.2031433035825067,0.39611060287758676,0.20280964490332198
,miedo,0.1739570163249256,0.223291723380552,0.2278588675817896,0.3748923927127338,0.0370910738488217,0.3048874900932095,0.2366909048559904,0.4213305312019782,0.0,0.0,1.0,0.0,0.14403429258422545,0.2456244321655589,0.26750734015502015,0.34283393509519544
,miedo,0.1501056501660249,0.1655869847306492,0.5291128178333886,0.1551945472699367,0.0515256343451182,0.0863807865132995,0.7523708468195281,0.109722732322054,0.0,0.0,1.0,0.0,0.15845200860024675,0.19316491367418087,0.47324906513523585,0.17513401259033665
,ira,0.2296591565944143,0.3215006735489385,0.226801978719059,0.2220381911375867,0.096440570856698,0.7336350116678435,0.0531710336794463,0.1167533837960118,0.0,1.0,0.0,0.0,0.19992638451107153,0.4039801525829621,0.19949728749912912,0.19659617540683724
,ira,0.2061602705908799,0.3263600330778611,0.283491543239362,0.1839881530918976,0.06220544965752,0.6963778138492001,0.1805052554411403,0.0609114810521395,0.0,0.0,1.0,0.0,0.19021955766206322,0.3391504780542145,0.2878394481370265,0.1827905161466958
,ira,0.2289374179290708,0.3176966470750217,0.287868237220676,0.165497697775233,0.129323058405197,0.7789957879052198,0.0621150141703487,0.0295661395192343,0.0,1.0,0.0,0.0,0.2203775290955959,0.3859556911623776,0.24236263526328675,0.15130414447873977
,tristeza,0.3006409682484795,0.2197261697928851,0.2419233132908558,0.2377095486677779,0.4332921648388536,0.1283526084589812,0.0815936275038198,0.3567615991983451,0.0,0.0,0.0,1.0,0.2776596867183719,0.22302640701718413,0.21699143329804113,0.2823224729664029
,miedo,0.0827052311790429,0.1210525634667048,0.3464510352257138,0.4497911701285368,0.0050762064644416,0.0111042149186798,0.1192726416804977,0.8645469369363806,0.0,0.0,0.0,1.0,0.08212080556332928,0.13564348068612703,0.3106458280315561,0.4715898857189876
,miedo,0.1448232989375285,0.1644313818913305,0.4765577793811268,0.2141875397900138,0.0445104365294258,0.0634233464905109,0.7747291149923927,0.1173371019876706,0.0,0.0,1.0,0.0,0.16286835475529327,0.19801183558376043,0.4228563182463176,0.2162634914146286
,felicidad,0.33346137471972,0.17148127408182,0.2749597040454579,0.2200976471530018,0.730895477988101,0.0728335263768619,0.1408557286577531,0.0554152669772837,0.0,0.0,1.0,0.0,0.2803361300392926,0.18928382292986506,0.3347591458277918,0.19562090120305056
,tristeza,0.1728715933729348,0.2176522091841235,0.249235738192985,0.3602404592499568,0.032489288532404,0.0572688280067604,0.0895823406243332,0.820659542836502,0.0,0.0,0.0,1.0,0.14982421574945856,0.20728687395520667,0.245441941754099,0.3974469685412357
,miedo,0.2148444577809991,0.1302175513794201,0.4593086138424255,0.195629376997156,0.032154178856407,0.0103462775809012,0.9051867203552968,0.0523128232073953,0.0,0.0,1.0,0.0,0.14989505388057398,0.11740966205218416,0.5804450352222348,0.1522502488450071
,miedo,0.1618739713599265,0.1756896296820067,0.4847054474358742,0.1777309515221914,0.02093594536226,0.0175311343316999,0.9215310935508332,0.0400018267552068,0.0,0.0,1.0,0.0,0.15616855344998434,0.19335392733233267,0.49110085791026603,0.15937666130741707
,ira,0.18728186254057,0.3646583823884881,0.1985364926094384,0.2495232624615042,0.0104098641616754,0.9644938499033388,0.0081946250818068,0.0169016608531788,0.0,1.0,0.0,0.0,0.13414849030915854,0.5526167796731758,0.16738432670990375,0.14585040330776197
,felicidad,0.3176061873631834,0.173631237353349,0.1661358077428804,0.3426267675405879,0.5617470712240308,0.0545868451527173,0.011594946256217,0.3720711373670348,0.0,0.0,0.0,1.0,0.3373500452772051,0.18713614198791942,0.1625467384747438,0.3129670742601317
,ira,0.1971012486849192,0.4836555806562634,0.184925916694221,0.1343172539645948,0.0026219220192065,0.9951649817470108,0.0011547712807664,0.0010583249530163,0.0,1.0,0.0,0.0,0.14435682500618008,0.6399317705555604,0.13470700339512623,0.08100440104313328
,ira,0.171075131674272,0.4129827533244226,0.2095333225433463,0.2064087924579611,0.0105702585126864,0.9524277370802222,0.0131538615272373,0.0238481428798538,0.0,1.0,0.0,0.0,0.14780989774590178,0.4703698802600903,0.20786589784549284,0.1739543241485151
,ira,0.0929612793165109,0.2385570581679678,0.3717711642396041,0.2967104982759174,0.0078979168849724,0.2339536734801896,0.4459807462869845,0.3121676633478533,0.0,0.0,0.0,1.0,0.06313979701660605,0.25639970623531216,0.26418265141404135,0.41627784533404044
,tristeza,0.1123270936908806,0.1655679644282857,0.3695868592684698,0.3525180826123631,0.0040645516721465,0.032002098496538,0.2484424880871148,0.7154908617442005,0.0,0.0,0.5,0.5,0.09781031993460053,0.18921503705593354,0.33478994171585885,0.3781847012936071
,tristeza,0.2099982571775925,0.1838101386156745,0.2253412732824235,0.3808503309243106,0.0553299927271508,0.0796607670181328,0.1056348301555619,0.7593744100991546,0.0,0.0,0.0,1.0,0.17073810707855028,0.18300922624633087,0.23364403962565475,0.41260862704946416
,ira,0.1613349261196283,0.3404723691352318,0.2702087506929505,0.2279839540521898,0.054259182791859,0.5870301162109146,0.2154837681314225,0.1432269328658041,0.0,1.0,0.0,0.0,0.15146304230436838,0.39326595239756335,0.24426326634947176,0.21100773894859656
,ira,0.1639552462687273,0.4986830936735639,0.1814750471317446,0.1558866129259651,0.0242602643595845,0.9379826392219652,0.0157181735421784,0.0220389228762716,0.0,1.0,0.0,0.0,0.146006452779559,0.5329027058799107,0.19112992768165152,0.1299609136588788
,ira,0.0649898575235527,0.73578507585442,0.1158273777692957,0.0833976888527314,3.85516630164786e-07,0.9995835211379176,1.637735324135165e-05,0.0003997159922107,0.0,1.0,0.0,0.0,0.03074520027524179,0.8740105404196292,0.05450685055195285,0.040737408753176114
,miedo,0.2041132930683957,0.2062472825127324,0.3228606540867218,0.2667787703321485,0.1066101889227116,0.0805879893571164,0.587690929099981,0.2251108926201908,0.0,0.0,1.0,0.0,0.1931192825451143,0.20035392703801488,0.34529326316361814,0.26123352725325283
,tristeza,0.1136228664338915,0.1090356123234001,0.1560673038887189,0.6212742173539891,8.690069390786872e-07,7.82898042974668e-07,6.389496245859867e-07,0.9999977091453932,0.0,0.0,0.0,1.0,0.02903785419066419,0.028894615443347305,0.02827061999228313,0.9137969103737055
,miedo,0.1358292551654656,0.0937736025502358,0.6475705948093069,0.1228265474749914,1.6307124179934122e-05,8.951990003834858e-06,0.99767529149001,0.0022994493958063,0.0,0.0,1.0,0.0,0.10166146650365941,0.0675331485005774,0.7498464290693735,0.08095895592638974
,felicidad,0.456369032035016,0.0970840256388844,0.1192219885287554,0.3273249537973445,0.5349781151640517,0.0031557385091541,0.0019180341189757,0.4599481122078185,1.0,0.0,0.0,0.0,0.4886613703299133,0.08504015186129378,0.07662294370511914,0.3496755341036738
,miedo,0.2015412232689627,0.1693397161502573,0.3831921574889458,0.2459269030918338,0.0200705680298356,0.0204269840700733,0.8745618578832347,0.0849405900168559,0.0,0.0,1.0,0.0,0.1679134647344165,0.16984593518216082,0.4533991461254928,0.20884145395792994
,felicidad,0.4958010116174892,0.1372949142463351,0.1552758296223637,0.2116282445138106,0.9967693487124069,0.0006388229478888,0.0002943083731021,0.0022975199666023,1.0,0.0,0.0,0.0,0.6224621482036341,0.10556457981370579,0.11752180184199339,0.15445147014066674
,tristeza,0.2060908755486993,0.2977576474610293,0.2100921164988578,0.2860593604914137,0.0493008661844255,0.6026338453390736,0.0822698414900543,0.2657954469864467,0.0,0.0,0.0,1.0,0.1843009480611157,0.2920854825900026,0.23064546114528722,0.2929681082035944
,tristeza,0.1898734550175325,0.1897760167989296,0.2256164940319908,0.3947340341515462,0.0824695189634477,0.0855794748472623,0.0827993946334802,0.7491516115558098,0.0,0.0,0.0,1.0,0.1704205624710086,0.1967198648887332,0.2194300929360536,0.4134294797042046
,ira,0.1350992103233881,0.4336019450277801,0.25822350294425,0.1730753417045822,0.0024822830441721,0.9724466484908104,0.012052038093506,0.0130190303715109,0.0,1.0,0.0,0.0,0.10100067526149623,0.5886058897137008,0.18870647703141424,0.12168695799338881
,ira,0.2119432329592293,0.3922034844758144,0.2485870664116868,0.1472662161532704,0.0507956757133855,0.852246193404376,0.0487574374541328,0.0482006934281055,0.0,1.0,0.0,0.0,0.19410607986505066,0.4887094569940919,0.19742603677329254,0.11975842636756488
,ira,0.1919526503113352,0.2517361886431016,0.4066611519336858,0.149650009111877,0.0208948157925282,0.1628903604170099,0.7888219337648151,0.0273928900256467,0.0,1.0,0.0,0.0,0.14924505747784073,0.33532494163872245,0.38503266788871077,0.130397332994726
,tristeza,0.1869067308670195,0.1885432630526168,0.2511107289898791,0.3734392770904822,0.0762633014493643,0.1386455891339129,0.1244771713067195,0.6606139381100036,0.0,1.0,0.0,0.0,0.17296074315024393,0.22466121011800724,0.2430921542985644,0.3592858924331845
,ira,0.2079019688047118,0.3893946875222645,0.2150305736623996,0.187672770010623,0.0311356184928279,0.9099634768246526,0.0244941409456147,0.0344067637369046,0.0,1.0,0.0,0.0,0.17299859793786976,0.4721715733472979,0.19832144959462591,0.15650837912020638
,miedo,0.1863304122333751,0.2097815158515734,0.4028897061983676,0.2009983657166843,0.1083453758448714,0.0704323415234673,0.7476944402285193,0.073527842403142,0.0,0.0,1.0,0.0,0.17606363223876723,0.182129700722882,0.47144002769595683,0.17036663934239404
,miedo,0.1498420133232963,0.2438711932946366,0.4236720090873396,0.1826147842947257,0.0240055770451162,0.0693556402643436,0.8550457856252999,0.0515929970652403,0.0,1.0,0.0,0.0,0.14891555436245354,0.2986888692265827,0.38270385616930114,0.16969172024166265
,tristeza,0.1682819783103099,0.2158344010122868,0.268539150390059,0.347344470287343,0.0902528214476598,0.0858413450761521,0.1058509152347089,0.718054918241479,0.0,0.0,0.0,1.0,0.1880156425627948,0.181774753170551,0.2548065582261957,0.3754030460404585
,tristeza,0.2518251918603719,0.110708166583899,0.3260966043713578,0.3113700371843698,0.2913612213481837,0.0159060445554349,0.219813087405469,0.4729196466909122,1.0,0.0,0.0,0.0,0.27459040932535983,0.10832867629071723,0.29046392500307583,0.3266169893808471
,miedo,0.1866971420391377,0.2223825470973965,0.398249808592288,0.1926705022711777,0.0224805084516935,0.0420227342475647,0.8818207918111411,0.0536759654896007,0.0,0.0,1.0,0.0,0.13699091350044407,0.189605103084608,0.5331580417659579,0.14024594164898996
,miedo,0.2322713495003289,0.1855819374041432,0.2780450646066489,0.3041016484888769,0.2434185091637503,0.0688919765300052,0.1182631986528503,0.5694263156533944,0.0,1.0,0.0,0.0,0.2633104447490628,0.16903474101628957,0.21187361793164947,0.35578119630299815
,felicidad,0.3435528858851144,0.1571761018231502,0.2837170035171976,0.2155540087745394,0.8214703685699839,0.0296585534063686,0.0814378999708438,0.0674331780528033,1.0,0.0,0.0,0.0,0.37438608504882254,0.17391243647067742,0.2620102233111618,0.18969125516933835
,miedo,0.0629057913591097,0.1324504123649675,0.6382745427638824,0.1663692535120412,0.0001458600746048,0.0017054454677948,0.9884310573045992,0.0097176371530011,0.0,0.0,1.0,0.0,0.05145402338186141,0.10180308451554616,0.7044507980523393,0.14229209405025312
,miedo,0.1376453200241517,0.2364303165539172,0.4311472205290118,0.1947771428929194,0.0064519981780088,0.0390626177742303,0.9217275500803336,0.0327578339674273,0.0,0.0,1.0,0.0,0.11712507242217567,0.22969456079849104,0.49992925909990343,0.15325110767942995
,ira,0.2074574578003125,0.3655394763138087,0.2567008644072572,0.1703022014786204,0.0346173118297354,0.926585480561636,0.0246655778919915,0.0141316297166368,0.0,1.0,0.0,0.0,0.210480853990638,0.48380151873258564,0.18874870068260438,0.11696892659417198
,tristeza,0.242493375785717,0.139968611633119,0.2651334756292873,0.3524045369518778,0.1914384320284902,0.0257317794692778,0.0716451916778364,0.7111845968243954,0.0,0.0,0.0,1.0,0.23356682207101612,0.12219468067862076,0.2147360678921792,0.42950242935818395
,miedo,0.1673286055255599,0.1562513206382232,0.5459236064757262,0.1304964673604899,0.0036427759134306,0.0027660773569938,0.988864476595945,0.0047266701336305,0.0,0.0,1.0,0.0,0.1328180755472472,0.1581392434855158,0.5967172476161176,0.11232543335111948
,miedo,0.3192771467958506,0.1699102451116331,0.2662169322623812,0.2445956758301328,0.4038806268376424,0.0833887819047473,0.2637265576035386,0.2490040336540717,0.0,0.0,0.0,1.0,0.3012278737038181,0.17982964777924965,0.286661908788633,0.2322805697282993
,miedo,0.1030741513057091,0.1484697475156725,0.5552328646489916,0.1932232365296255,0.0006238303313945,0.0023742728214698,0.9898356225682544,0.007166274278881,0.0,0.0,1.0,0.0,0.08806191194991947,0.1429047684962639,0.6051143645394353,0.16391895501438142
,ira,0.15910676270303,0.4673112384063573,0.1567882556891676,0.2167937432014435,0.0147486972046949,0.9483564477843096,0.0083587492954744,0.0285361057155208,0.0,1.0,0.0,0.0,0.11221359813224482,0.6144055318249766,0.1298262860435174,0.14355458399926121
,ira,0.1543460008361726,0.367536015520418,0.2746219788890805,0.2034960047543279,0.0217530054970087,0.8621681924944845,0.0718409940984874,0.0442378079100192,0.0,1.0,0.0,0.0,0.14498817356954558,0.44037684745735534,0.23846633093796865,0.17616864803513047
,tristeza,0.2275885122751759,0.2098815975310557,0.2119267233347732,0.350603166858994,0.2210152318630201,0.1567400461976095,0.0541294310171924,0.5681152909221779,0.0,0.0,1.0,0.0,0.2410664706476308,0.25320305305184143,0.16839953738148383,0.3373309389190439
,tristeza,0.1638954671891061,0.2059882568439607,0.2634357816293551,0.3666804943375777,0.0477289025762306,0.0817189245801019,0.009763765990632,0.8607884068530356,0.0,0.0,0.0,1.0,0.1883898435390982,0.21287847003408614,0.1395322019317848,0.4591994844950308
,felicidad,0.5382377192933319,0.1413303340197526,0.1662143871553054,0.1542175595316117,0.993666385009938,0.002672054767934,0.0019694428967656,0.0016921173253623,1.0,0.0,0.0,0.0,0.6832723283620564,0.11142271618113248,0.11862065591501796,0.08668429954179294
,tristeza,0.1122326008214273,0.2061887072874481,0.2688613033954433,0.412717388495682,0.005033588351001,0.0371611853349836,0.0479253165132921,0.9098799098007234,0.0,0.0,0.0,1.0,0.11600926163313154,0.17618270970991898,0.21633288211072002,0.4914751465462295
,felicidad,0.2549591218500037,0.170516230516468,0.2178577571567218,0.3566668904768065,0.2539128144130241,0.0630995129581624,0.0513080420498598,0.6316796305789536,0.0,0.0,0.0,1.0,0.24980717606420996,0.20473213288132408,0.20134945526447978,0.34411123578998615
,ira,0.0614092806073462,0.5922107280363033,0.2242752074409832,0.1221047839153682,1.9674917483252624e-07,0.999593637174657,3.9418669092052286e-05,0.0003667474070762,0.0,1.0,0.0,0.0,0.0263208001690099,0.84118609297929,0.07715994389436188,0.05533316295733829
,ira,0.1843108506726722,0.4790974524414039,0.1686103172243636,0.1679813796615618,0.0141270401394108,0.9597802577495184,0.0094752150606159,0.016617487050455,0.0,1.0,0.0,0.0,0.11208149444968606,0.6500799068441996,0.12963225678709417,0.10820634191902018
,miedo,0.1154811734374375,0.1352832767443927,0.5451607278321153,0.2040748219860537,0.001847819824539,0.0038028744070791,0.9757933292021196,0.0185559765662622,0.0,0.0,1.0,0.0,0.0847612625249371,0.11875565557812248,0.6445616907312501,0.15192139116569023
,felicidad,0.9894495833721356,0.0033925193788988,0.0037638987773849,0.0033939984715805,0.998802869594963,0.0002801450986641,0.0001174082416878,0.0007995770646847,1.0,0.0,0.0,0.0,0.947772997190587,0.01733638788067903,0.01777880047906372,0.017111814449670183
,ira,0.121578991113324,0.4988590080065944,0.146586884224715,0.2329751166553674,0.0047946642670843,0.9457262574552812,0.0041627820834854,0.0453162961941489,0.0,1.0,0.0,0.0,0.10754110526778049,0.5598721643440814,0.1381720121501136,0.19441471823802453
,miedo,0.14227369114558,0.1750109752193578,0.5203750908643712,0.162340242770691,0.0030733464000663,0.0114338056561174,0.9748725173788916,0.0106203305649247,0.0,0.0,1.0,0.0,0.12126483544579447,0.17103364078069005,0.570967231503538,0.13673429226997746
,felicidad,0.3694656817341094,0.1604012420851975,0.2532634876482937,0.2168695885323995,0.921622038448294,0.0131042321284655,0.0320275188270263,0.0332462105962139,1.0,0.0,0.0,0.0,0.40462376347457363,0.1667015857058278,0.23992671595384946,0.188747934865749
,ira,0.2432806244910977,0.3893061378508302,0.1341252540447275,0.233287983613343,0.1121792601786784,0.713895565488502,0.0211420385550846,0.1527831357777347,0.0,1.0,0.0,0.0,0.294696765164329,0.34892265842480263,0.14536924901043946,0.21101132740042883
,miedo,0.1955705126232711,0.2062548360242855,0.3782533678681954,0.2199212834842476,0.0753528541861183,0.0615114532453877,0.7826985783081514,0.0804371142603426,0.0,0.0,1.0,0.0,0.15976120171459968,0.17799993874727488,0.4835507281307028,0.1786881314074228
,miedo,0.188268908218788,0.1458315393937525,0.375321628686838,0.2905779237006191,0.0621936677587829,0.0246410806286398,0.3978060695437783,0.5153591820687989,0.0,0.0,0.0,1.0,0.17097290790404146,0.11827885988676967,0.39312786085060775,0.31762037135858107
,felicidad,0.5860966868915997,0.1165703303163621,0.1490777072083234,0.1482552755837156,0.9849133966727048,0.0050855302219266,0.0022532079244543,0.0077478651809141,1.0,0.0,0.0,0.0,0.6112109635455262,0.12529920669430886,0.14090841308533505,0.12258141667483004
,miedo,0.1206350399781905,0.1577779010596999,0.6031080624759211,0.1184789964861889,0.0006797881945705,0.0029699564492068,0.994639970129201,0.0017102852270214,0.0,0.0,1.0,0.0,0.1055583709585462,0.14718713470977937,0.6566130422588831,0.09064145207279134
,miedo,0.1767945544190157,0.2573973287186252,0.2667678762066844,0.2990402406556756,0.0596740701745182,0.2105943771709099,0.2641176289160726,0.4656139237384994,0.0,0.0,1.0,0.0,0.16620801146573347,0.2230817273476219,0.3395887320792042,0.27112152910744036
,ira,0.1639794383400226,0.3987830123967506,0.2549652401570221,0.1822723091062042,0.0105179958074652,0.9580394020603676,0.0177720688207285,0.0136705333114386,0.0,1.0,0.0,0.0,0.13374637162006003,0.510873994248303,0.22385452651973034,0.1315251076119066
,felicidad,0.2978114639568818,0.1552260983874578,0.3014442345772335,0.2455182030784278,0.5158850661845975,0.0540634508924338,0.2644979374888948,0.1655535454340739,1.0,0.0,0.0,0.0,0.3229677301642019,0.16551966202197554,0.27651996862523476,0.23499263918858784
,miedo,0.2774588744095691,0.1735253117998141,0.1764449130179007,0.3725709007727166,0.2338079254264038,0.0703546285705449,0.0215024854550219,0.674334960548029,1.0,0.0,0.0,0.0,0.2813658041283092,0.1999155619307311,0.15517962118186568,0.3635390127590941
,felicidad,0.6752469879318377,0.1216241783777597,0.0920611038087879,0.1110677298816155,0.9997255214603048,0.0001095012896777,8.963140408817494e-06,0.0001560141096088,1.0,0.0,0.0,0.0,0.8216041382119682,0.07027274177466773,0.05043936797289397,0.057683752040469966
,miedo,0.1410706846921645,0.2062185188449379,0.4395791036445973,0.2131316928182995,0.008504654299699,0.1030373992646586,0.8255067796563377,0.0629511667793046,0.0,0.0,1.0,0.0,0.11881417200225451,0.20155065968980718,0.5183245195216388,0.16131064878629955
,tristeza,0.1638372790008047,0.1818099321411573,0.2487827690296927,0.4055700198283438,0.0921094414559182,0.0854674897085978,0.2213865370757245,0.6010365317597597,0.0,0.0,1.0,0.0,0.1679734565711879,0.2012641117663831,0.26620438249525863,0.3645580491671703
,ira,0.1637995044724023,0.3263143242486152,0.3155006313921424,0.1943855398868417,0.0104490567965063,0.9006721583558067,0.065610837533655,0.0232679473140317,0.0,1.0,0.0,0.0,0.13865027390115575,0.4309910827079355,0.2794795375794376,0.15087910581147113
,felicidad,0.3455795932263135,0.1766490800595584,0.2327342691173598,0.2450370575967692,0.6871495701509045,0.0665943897563034,0.1042937325500189,0.1419623075427734,1.0,0.0,0.0,0.0,0.36050751057924607,0.17338397942191144,0.23835162718586397,0.22775688281297857
,tristeza,0.2603323633129791,0.1951402906239679,0.2995626987684052,0.2449646472946473,0.3307094068778507,0.0928164420791601,0.4954433019794075,0.0810308490635815,0.0,0.0,1.0,0.0,0.250874662289534,0.2193522705315116,0.31355236361129063,0.21622070356766382
,miedo,0.1601646860042985,0.1547691920494621,0.497119355137138,0.1879467668091005,0.0428282078718845,0.0120846901345084,0.92679397597078,0.0182931260228271,1.0,0.0,0.0,0.0,0.21323174653278565,0.12414668850911412,0.5523012304224996,0.11032033453560068
,miedo,0.1966935968124195,0.0831265813032794,0.5427756773037047,0.177404144580597,0.002372053620083,0.0004101037533057,0.9918535852539718,0.0053642573726396,0.0,0.0,1.0,0.0,0.1273824993243587,0.0744587566913213,0.6677978685436516,0.1303608754406684
,ira,0.1630388587068152,0.2816939304675935,0.2946092664934251,0.2606579443321644,0.0265112411991324,0.550932168097836,0.2694334355619458,0.1531231551410854,0.0,0.0,1.0,0.0,0.14812701514452883,0.30133340953590626,0.3292469147327843,0.22129266058678065
,tristeza,0.2603885727165531,0.1938737348898812,0.1971858749003596,0.3485518174932047,0.2188565491535777,0.1017454787596997,0.0823289633061035,0.5970690087806193,0.0,0.0,0.0,1.0,0.23688258452080996,0.20558569973707086,0.21084430791972958,0.3466874078223896
,ira,0.1711678013283827,0.386766384731756,0.241969935262391,0.2000958786774687,0.0925698447694436,0.540422999440788,0.230783643902398,0.1362235118873702,0.0,0.0,1.0,0.0,0.1713648872879751,0.3310359793397902,0.3049652136660694,0.19263391970616534
,tristeza,0.1779230639130063,0.1901337905205774,0.3144927514936247,0.3174503940727903,0.0669082627612983,0.0682689798762455,0.1193793321732512,0.7454434251892047,0.0,0.0,0.0,1.0,0.18534912183660188,0.1940920301729102,0.25241331567641134,0.36814553231407665
,felicidad,0.7318175840576695,0.037155336106103,0.0827838810520931,0.1482431987841332,0.9989122182092892,1.9611970843508425e-05,3.574561521941659e-05,0.0010324242046477,1.0,0.0,0.0,0.0,0.8611733056773926,0.020632200332524865,0.03726259126844865,0.08093190272163396
,tristeza,0.2751171853936486,0.1828840937749873,0.2244984677151429,0.3175002531162224,0.2684046706743375,0.0493302954068891,0.1395647708802113,0.5427002630385624,0.0,0.0,0.0,1.0,0.24818088889801196,0.16265918678934263,0.2414050451455806,0.3477548791670648
,felicidad,0.3428877084115755,0.1398192376274386,0.2421734825641895,0.2751195713967973,0.4468012999206645,0.0568898581322711,0.154940752668571,0.3413680892784929,1.0,0.0,0.0,0.0,0.33688859011725225,0.1714983516165676,0.24713493468771847,0.24447812357846163
,felicidad,0.2430572634313478,0.1258898288238487,0.3364558717681219,0.2945970359766824,0.4527376739707954,0.0390484171151589,0.2503872631371567,0.2578266457768891,1.0,0.0,0.0,0.0,0.31545285637288994,0.13327746388797787,0.32234570833765475,0.2289239714014775
,miedo,0.1739023013144376,0.20053841273935,0.4238392512223972,0.201720034723815,0.101292843226231,0.0573471506263835,0.7564870600041489,0.0848729461432367,0.0,0.0,1.0,0.0,0.1871392060151754,0.20287609169402723,0.4175024614668131,0.19248224082398438
,felicidad,0.4424555520930932,0.139590783621836,0.1939545167274526,0.2239991475576181,0.9664857214570224,0.0039777655198874,0.0071812884747507,0.0223552245483397,1.0,0.0,0.0,0.0,0.5449084757471152,0.11243737498637946,0.15407771869885545,0.18857643056764992
,felicidad,0.2779861372542919,0.2161005394917158,0.2247188152214883,0.2811945080325028,0.325473820209288,0.1966527438072779,0.1308503865981077,0.3470230493853261,1.0,0.0,0.0,0.0,0.2682888932984124,0.21815552799595112,0.2378259317603111,0.2757296469453254
,miedo,0.2008844183592557,0.1868946237836377,0.3931377295761077,0.2190832282809988,0.0211092155227975,0.0205501465154684,0.911973216887042,0.0463674210746919,0.0,0.0,1.0,0.0,0.14811627569640798,0.1573023728838289,0.5338842389898213,0.16069711242994192
,ira,0.1081596218009305,0.5112147070188036,0.2050924632000562,0.1755332079802117,0.0207148691414853,0.8828622825413459,0.0613565154760531,0.0350663328411157,0.0,0.0,1.0,0.0,0.12726178289652695,0.5098252681726213,0.21511474670832498,0.1477982022225268
,felicidad,0.2133381468954035,0.2357575166381564,0.3023765796836096,0.2485277567828318,0.2971473586466951,0.3191971347245309,0.1963680256250242,0.1872874810037502,1.0,0.0,0.0,0.0,0.23415621992628913,0.24894347380489665,0.26588563096653356,0.2510146753022807
,ira,0.167586326012576,0.2901288258175621,0.3603668172913105,0.1819180308785515,0.0390606800883902,0.7019283123880551,0.1981205008878812,0.0608905066356733,0.0,1.0,0.0,0.0,0.1577972501843262,0.34676278268004695,0.3294262750377343,0.16601369209789274
,felicidad,0.1234702315324639,0.182505146822383,0.2721460843715111,0.421878537273641,0.0065336756442942,0.0309424889266202,0.1416047321942714,0.8209191032348141,1.0,0.0,0.0,0.0,0.11316790483403627,0.1985461264891601,0.2892715935382629,0.3990143751385407
,ira,0.2363947318015094,0.3351847987034947,0.2356813247580031,0.192739144736992,0.0735792560503973,0.8354156134182668,0.0407497134754527,0.050255417055883,0.0,1.0,0.0,0.0,0.217907682229584,0.3983876821176651,0.20783123903615996,0.17587339661659093
,tristeza,0.158841717916109,0.1507236036391219,0.1576024535476619,0.5328322248971089,0.0607067309112114,0.0054710783490236,0.0073897440698493,0.9264324466699156,1.0,0.0,0.0,0.0,0.19784461421743216,0.14954642781594432,0.13957874206423604,0.5130302159023874
,tristeza,0.2250443211750771,0.1318882511170381,0.3306469791683269,0.3124204485395593,0.1743103103995126,0.0246016870870378,0.3170744762673209,0.4840135262461287,0.0,0.0,0.0,1.0,0.18115694175755837,0.11480244935487462,0.29606983281447313,0.40797077607309395
,miedo,0.1216797561555071,0.087146939528011,0.3238157947905783,0.467357509525904,0.0014002271595685,0.001364626142123,0.0343943417577583,0.96284080494055,0.0,0.0,0.0,1.0,0.0898958184062921,0.07219976810715385,0.22270121746996308,0.615203196016591
,felicidad,0.4148805927666573,0.1972369573606963,0.2369934323265809,0.1508890175460646,0.8819966314612083,0.0573062932235291,0.0488145008488229,0.0118825744664397,1.0,0.0,0.0,0.0,0.428165015199718,0.20549178132896093,0.24648860818924295,0.11985459528207802
,tristeza,0.1225810675527852,0.1835889117648882,0.2493189202860226,0.4445111003963051,0.0180363558287521,0.0810632862733347,0.1543523153127963,0.7465480425851169,0.0,0.0,0.0,1.0,0.10552510912635815,0.18260541881748887,0.16920662643302642,0.5426628456231265
,miedo,0.2726022486914519,0.2074344056627032,0.2290883020965222,0.2908750435493224,0.2547968031681906,0.2298273935846747,0.0576617645602535,0.4577140386868814,1.0,0.0,0.0,0.0,0.240518242508889,0.24379099280727592,0.20288224075250658,0.3128085239313285
,felicidad,0.3772576154927143,0.1785461705643023,0.2340710520807624,0.2101251618622213,0.8492300794167346,0.0537965720851469,0.03694916811444,0.0600241803836784,1.0,0.0,0.0,0.0,0.3965623751386742,0.18329560450412283,0.21163221992326073,0.2085098004339423
