tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized
@arondon75 Gracias por la recomendación Andrea! No conocía ese libro. A Ravier sí. Me imagino que no ha llegado a Caracas todavía :( Así que esperaré o me lanzaré a la aventura de leer -otro más- en digital.,"['arondon', 'gracias', 'recomendación', 'andrea', 'conocía', 'libro', 'ravier', 'imagino', 'llegado', 'caracas', 'todavía', 'así', 'esperaré', 'lanzaré', 'aventura', 'leer', 'digital']",@ arondon75 Thanks for the recommendation Andrea! I did not know that book. Ravier yes. I imagine that it has not arrived in Caracas yet :( So I will wait or I will embark on the adventure of reading -another more- in digital.,"['arondon', 'thanks', 'recommendation', 'andrea', 'know', 'book', 'ravier', 'yes', 'imagine', 'arrived', 'caracas', 'yet', 'wait', 'embark', 'adventure', 'reading', 'another', 'digital']"
"@mariacorinasb @rapinango @IESA Excelente triplete. Qué bueno poder estar en el IESA, tener clases con el profesor Piñango y que le estén pasando cine de calidad ;-)","['mariacorinasb', 'rapinango', 'iesa', 'excelente', 'triplete', 'bueno', 'poder', 'iesa', 'tener', 'clases', 'profesor', 'piñango', 'pasando', 'cine', 'calidad']","@mariacorinasb @rapinango @IESA Excellent triplet. How good to be able to be at the IESA, have classes with Professor Piñango and have quality films being shown to him ;-)","['mariacorinasb', 'rapinango', 'iesa', 'excellent', 'triplet', 'good', 'able', 'iesa', 'classes', 'professor', 'piñango', 'quality', 'films', 'shown']"
"Si pueden vean está película.  ""12 angry men"" (1957)  https://t.co/x0ZmyXfteh","['si', 'pueden', 'vean', 'película', 'angry', 'men']","If you can see this movie. ""12 angry men"" (1957) https://t.co/x0ZmyXfteh","['see', 'movie', 'angry', 'men']"
Vengo de cenar en un restaurant. Concurrido. Y mientras allí estaba no dejaba de pensar en todo lo que había leído y visto en Twitter. ¿Lo sabrían los comensales? ¿Hablarían de ello? No lo sé. Pero no vi caras largas y el ánimo que siente acá. ¿Cómo hacer frente a ese contraste?,"['vengo', 'cenar', 'restaurant', 'concurrido', 'mientras', 'allí', 'dejaba', 'pensar', 'leído', 'visto', 'twitter', '¿lo', 'sabrían', 'comensales', '¿hablarían', 'ello', 'sé', 'vi', 'caras', 'largas', 'ánimo', 'acá', '¿cómo', 'hacer', 'frente', 'contraste']",I come from dinner in a restaurant. Busy. And while she was there she kept thinking about everything she had read and seen on Twitter. Would diners know? Would they talk about it? I do not know. But I didn't see long faces and the mood you feel here. How to deal with this contrast?,"['come', 'dinner', 'restaurant', 'busy', 'kept', 'thinking', 'everything', 'read', 'seen', 'twitter', 'would', 'diners', 'know', 'would', 'talk', 'know', 'see', 'long', 'faces', 'mood', 'feel', 'deal', 'contrast']"
"@jesus_pinero ¿No te has puesto a pensar cuál es el impacto de todo esto más allá de las redes sociales y ciertos estratos? (Sin ánimos de restarle importancia, ojo. Lo digo como mero cálculo político).","['jesus', 'pinero', '¿no', 'puesto', 'pensar', 'cuál', 'impacto', 'allá', 'redes', 'sociales', 'ciertos', 'estratos', 'ánimos', 'restarle', 'importancia', 'ojo', 'digo', 'mero', 'cálculo', 'político']","@jesus_pinero Have you ever thought about the impact of all this beyond social networks and certain strata? (Not wanting to downplay it, be careful. I say this as a mere political calculation).","['jesus', 'pinero', 'ever', 'thought', 'impact', 'beyond', 'social', 'networks', 'certain', 'strata', 'wanting', 'downplay', 'careful', 'say', 'mere', 'political', 'calculation']"
"Con o sin Estado de Derecho, al menos en Venezuela, son los tribunales y la fiscalía existentes las que canalizarán y procesarán cualquier denuncia. ¿Complejo? ¿Duro de comprender? Tal vez. Pero esas son nuestras circunstancias.","['derecho', 'menos', 'venezuela', 'tribunales', 'fiscalía', 'existentes', 'canalizarán', 'procesarán', 'cualquier', 'denuncia', '¿complejo', '¿duro', 'comprender', 'tal', 'vez', 'circunstancias']","With or without the rule of law, at least in Venezuela, it is the existing courts and prosecutors that will channel and process any complaint. Complex? Hard to understand? Perhaps. But those are our circumstances.","['without', 'rule', 'law', 'least', 'venezuela', 'existing', 'courts', 'prosecutors', 'channel', 'process', 'complaint', 'complex', 'hard', 'understand', 'perhaps', 'circumstances']"
"Las etapas del dolor en Covid-19 según David Kessler: 1-Negación: el virus no me afectará. 2-Ira: el virus no me deja salir. 3-Negociación: bueno, ¿es sólo una semana sin salir y distanciamiento y todo ok, no? 4-Tristeza: no sé cuándo va a acabar esto. 5-Aceptación: está pasando.","['etapas', 'dolor', 'covid', 'según', 'david', 'kessler', 'negación', 'virus', 'afectará', 'ira', 'virus', 'deja', 'salir', 'negociación', 'bueno', '¿es', 'sólo', 'semana', 'salir', 'distanciamiento', 'ok', 'tristeza', 'sé', 'cuándo', 'va', 'acabar', 'aceptación', 'pasando']","The stages of pain in Covid-19 according to David Kessler: 1-Denial: the virus will not affect me. 2-Anger: the virus won't let me out. 3-Negotiation: well, it's just a week without going out and distancing and everything ok, right? 4-Sadness: I don't know when this will end. 5-Acceptance: it is happening.","['stages', 'pain', 'covid', 'according', 'david', 'kessler', 'denial', 'virus', 'affect', 'anger', 'virus', 'let', 'negotiation', 'well', 'week', 'without', 'going', 'distancing', 'everything', 'ok', 'right', 'sadness', 'know', 'end', 'acceptance', 'happening']"
@alvarezloscher Eso es trampa! Family ties.,"['alvarezloscher', 'trampa', 'family', 'ties']",@alvarezloscher That's cheating! Family ties.,"['alvarezloscher', 'cheating', 'family', 'ties']"
"@alvarezloscher De autores del siglo XX venezolano me he enfocado sobre todo en Mariano Picón Salas, Briceño Iragorry, Uslar Pietri y más recientemente a Gallegos.","['alvarezloscher', 'autores', 'siglo', 'xx', 'venezolano', 'enfocado', 'mariano', 'picón', 'salas', 'briceño', 'iragorry', 'uslar', 'pietri', 'recientemente', 'gallegos']","@alvarezloscher Of twentieth-century Venezuelan authors I have focused especially on Mariano Picón Salas, Briceño Iragorry, Uslar Pietri and more recently on Gallegos.","['alvarezloscher', 'twentieth', 'century', 'venezuelan', 'authors', 'focused', 'especially', 'mariano', 'picón', 'salas', 'briceño', 'iragorry', 'uslar', 'pietri', 'recently', 'gallegos']"
"@alvarezloscher De Blanco Fombona solo tengo la biografía que escribió Boesner. No ha sido un personaje al que le haya dedicado mucho. Pero sí, es como dices, personajes como él o Rafael de Nogales Méndez, aventureros de su tiempo, deben ser conocidos por nuestras generaciones.","['alvarezloscher', 'blanco', 'fombona', 'solo', 'biografía', 'escribió', 'boesner', 'sido', 'personaje', 'dedicado', 'dices', 'personajes', 'rafael', 'nogales', 'méndez', 'aventureros', 'tiempo', 'deben', 'ser', 'conocidos', 'generaciones']","@alvarezloscher De Blanco Fombona I only have the biography that Boesner wrote. He has not been a character to whom I have dedicated much. But yes, it is as you say, characters like him or Rafael de Nogales Méndez, adventurers from his time, must be known by our generations.","['alvarezloscher', 'de', 'blanco', 'fombona', 'biography', 'boesner', 'wrote', 'character', 'dedicated', 'much', 'yes', 'say', 'characters', 'like', 'rafael', 'de', 'nogales', 'méndez', 'adventurers', 'time', 'must', 'known', 'generations']"
"BID: en 2020, 25% de los fallecimientos por Covid-19 se dieron en América Latina y el Caribe a pesar de solo representar el 8% de la población mundial.","['bid', 'fallecimientos', 'covid', 'dieron', 'américa', 'latina', 'caribe', 'pesar', 'solo', 'representar', 'población', 'mundial']","IDB: in 2020, 25% of deaths from Covid-19 occurred in Latin America and the Caribbean despite only representing 8% of the world's population.","['idb', 'deaths', 'covid', 'occurred', 'latin', 'america', 'caribbean', 'despite', 'representing', 'world', 'population']"
"Vivimos una suerte de determinismo que nos impide creer la posibilidad de cambio político. Sobre este tema reflexiono en mi columna de @ElNacionalWeb de esta semana. ""La dinámica del poder y la política son cambiantes. No es estática"".","['vivimos', 'suerte', 'determinismo', 'impide', 'creer', 'posibilidad', 'cambio', 'político', 'tema', 'reflexiono', 'columna', 'elnacionalweb', 'semana', 'dinámica', 'poder', 'política', 'cambiantes', 'estática']","We live a kind of determinism that prevents us from believing the possibility of political change. I reflect on this issue in my @ElNacionalWeb column this week. ""The dynamics of power and politics are changing. It is not static.""","['live', 'kind', 'determinism', 'prevents', 'us', 'believing', 'possibility', 'political', 'change', 'reflect', 'issue', 'elnacionalweb', 'column', 'week', 'dynamics', 'power', 'politics', 'changing', 'static']"
Compartiré algo que me llenó de mucha alegría: preparé una carta de recomendación para un querido alumno de Derecho y hace unos días me escribió para decirme que lo habían admitido en el LLM de Estados Unidos al que aplicó con la carta. Mensaje: trabajen y crean en sus proyectos.,"['compartiré', 'llenó', 'mucha', 'alegría', 'preparé', 'carta', 'recomendación', 'querido', 'alumno', 'derecho', 'hace', 'días', 'escribió', 'decirme', 'admitido', 'llm', 'unidos', 'aplicó', 'carta', 'mensaje', 'trabajen', 'crean', 'proyectos']",I will share something that filled me with great joy: I prepared a letter of recommendation for a dear law student and a few days ago he wrote to tell me that he had been admitted to the LLM in the United States to which he applied with the letter. Message: work and believe in your projects.,"['share', 'something', 'filled', 'great', 'joy', 'prepared', 'letter', 'recommendation', 'dear', 'law', 'student', 'days', 'ago', 'wrote', 'tell', 'admitted', 'llm', 'united', 'states', 'applied', 'letter', 'message', 'work', 'believe', 'projects']"
@AngelAlvaradoR La depreciación del bolívar de los últimos días llevando a la baja la #canastadesupervivencia.,"['angelalvarador', 'depreciación', 'bolívar', 'últimos', 'días', 'llevando', 'baja', 'canastadesupervivencia']","@AngelAlvaradoR The depreciation of the bolívar in recent days, leading to a decline in #caastadesupervación.","['angelalvarador', 'depreciation', 'bolívar', 'recent', 'days', 'leading', 'decline', 'caastadesupervación']"
"@arondon75 ¿Y de las offshore en el Caribe, centro américa y Delaware?","['arondon', '¿y', 'offshore', 'caribe', 'centro', 'américa', 'delaware']","@ arondon75 What about offshore in the Caribbean, Central America and Delaware?","['arondon', 'offshore', 'caribbean', 'central', 'america', 'delaware']"
"Al final se corre el gran riesgo de volvernos una sociedad de descreídos. Y sin un mínimo de certidumbre en el otro ser, se pierde lo que nos hace humanos.","['final', 'corre', 'gran', 'riesgo', 'volvernos', 'sociedad', 'descreídos', 'mínimo', 'certidumbre', 'ser', 'pierde', 'hace', 'humanos']","In the end there is a great risk of becoming a society of disbelievers. And without a minimum of certainty in the other being, what makes us human is lost.","['end', 'great', 'risk', 'becoming', 'society', 'disbelievers', 'without', 'minimum', 'certainty', 'makes', 'us', 'human', 'lost']"
"Las generalizaciones son peligrosas. Pero visto lo visto, uno pudiera presumir que una parte del sector artístico e intelectual venezolano está podrido. Lamentablemente, parte de ese mismo sector no pocas veces ha sido contrario a la promoción de las ideas de libertad.","['generalizaciones', 'peligrosas', 'visto', 'visto', 'pudiera', 'presumir', 'parte', 'sector', 'artístico', 'intelectual', 'venezolano', 'podrido', 'lamentablemente', 'parte', 'mismo', 'sector', 'pocas', 'veces', 'sido', 'contrario', 'promoción', 'ideas', 'libertad']","Generalizations are dangerous. But seen what has been seen, one could presume that a part of the Venezuelan artistic and intellectual sector is rotten. Unfortunately, part of the same sector has not infrequently been against the promotion of the ideas of freedom.","['generalizations', 'dangerous', 'seen', 'seen', 'one', 'could', 'presume', 'part', 'venezuelan', 'artistic', 'intellectual', 'sector', 'rotten', 'unfortunately', 'part', 'sector', 'infrequently', 'promotion', 'ideas', 'freedom']"
"@rafaelgrobinson @alvarezloscher Si vale. Miranda es otro crack. Además de que su vida es muy diversa. Un tipo que casi lo guillotinan, tocaba flauta en barco, recorrió casi toda europa y las Américas en siglo xviii, biblioteca inmensa, amigo y conocedor de personalidades del tiempo, tildado de espía... En fin.","['rafaelgrobinson', 'alvarezloscher', 'si', 'vale', 'miranda', 'crack', 'además', 'vida', 'diversa', 'tipo', 'casi', 'guillotinan', 'tocaba', 'flauta', 'barco', 'recorrió', 'casi', 'toda', 'europa', 'américas', 'siglo', 'xviii', 'biblioteca', 'inmensa', 'amigo', 'conocedor', 'personalidades', 'tiempo', 'tildado', 'espía', 'fin']","@rafaelgrobinson @alvarezloscher Yes. Miranda is another star. Besides that her life is very diverse. A guy who was almost guillotined, played flute on a boat, toured almost all of Europe and the Americas in the 18th century, a huge library, a friend and connoisseur of personalities of the time, branded a spy ... Anyway.","['rafaelgrobinson', 'alvarezloscher', 'yes', 'miranda', 'another', 'star', 'besides', 'life', 'diverse', 'guy', 'almost', 'guillotined', 'played', 'flute', 'boat', 'toured', 'almost', 'europe', 'americas', 'th', 'century', 'huge', 'library', 'friend', 'connoisseur', 'personalities', 'time', 'branded', 'spy', 'anyway']"
"@alvarezloscher En los últimos meses he venido reflexionando sobre mi postura ante Bolívar. Durante años, el chavismo generó un fuerte movimiento antibolivariano en la oposición. Si bien no debe endiosarse, al menos yo quiero ubircarlo en una dimensión más balanceada. Ni leyendra negra o dorada.","['alvarezloscher', 'últimos', 'meses', 'venido', 'reflexionando', 'postura', 'bolívar', 'años', 'chavismo', 'generó', 'fuerte', 'movimiento', 'antibolivariano', 'oposición', 'si', 'bien', 'debe', 'endiosarse', 'menos', 'quiero', 'ubircarlo', 'dimensión', 'balanceada', 'leyendra', 'negra', 'dorada']","@alvarezloscher In recent months I have been reflecting on my position before Bolívar. For years, Chavismo generated a strong anti-Bolivarian movement in the opposition. Although it should not be deified, at least I want to place it in a more balanced dimension. Nor will it be black or gold.","['alvarezloscher', 'recent', 'months', 'reflecting', 'position', 'bolívar', 'years', 'chavismo', 'generated', 'strong', 'anti', 'bolivarian', 'movement', 'opposition', 'although', 'deified', 'least', 'want', 'place', 'balanced', 'dimension', 'black', 'gold']"
"Los delitos se procesan en tribunales. Que se ventilen denuncias en redes es comprensible, al tiempo que refleja la informalidad de nuestro sistema de justicia y la orfandad y desorientación a la que está sometido el ciudadano sobre el tema.","['delitos', 'procesan', 'tribunales', 'ventilen', 'denuncias', 'redes', 'comprensible', 'tiempo', 'refleja', 'informalidad', 'sistema', 'justicia', 'orfandad', 'desorientación', 'sometido', 'ciudadano', 'tema']","Crimes are prosecuted in court. That complaints are aired on networks is understandable, while it reflects the informality of our justice system and the orphanhood and disorientation to which the citizen is subjected on the subject.","['crimes', 'prosecuted', 'court', 'complaints', 'aired', 'networks', 'understandable', 'reflects', 'informality', 'justice', 'system', 'orphanhood', 'disorientation', 'citizen', 'subjected', 'subject']"
"Adicionalmente, un recurso humano motivado puede contrarrestar procesos de desmotivación, que pueden derivar incluso en procesos depresivos. Suena a cliché pero el trabajo contribuye a encontrar significado a la vida.","['adicionalmente', 'recurso', 'humano', 'motivado', 'puede', 'contrarrestar', 'procesos', 'desmotivación', 'pueden', 'derivar', 'incluso', 'procesos', 'depresivos', 'suena', 'cliché', 'trabajo', 'contribuye', 'encontrar', 'significado', 'vida']","Additionally, a motivated human resource can counteract demotivation processes, which can even lead to depressive processes. It sounds cliché but work contributes to finding meaning in life.","['additionally', 'motivated', 'human', 'resource', 'counteract', 'demotivation', 'processes', 'even', 'lead', 'depressive', 'processes', 'sounds', 'cliché', 'work', 'contributes', 'finding', 'meaning', 'life']"
"Tema no menor: una buena gerencia, mejora en la calidad de servicios y atención al cliente pueden hacer más llevadera la vida en la ya golpeada Venezuela.","['tema', 'menor', 'buena', 'gerencia', 'mejora', 'calidad', 'servicios', 'atención', 'cliente', 'pueden', 'hacer', 'llevadera', 'vida', 'golpeada', 'venezuela']","No minor issue: good management, improvement in the quality of services and customer service can make life more bearable in the already beaten Venezuela.","['minor', 'issue', 'good', 'management', 'improvement', 'quality', 'services', 'customer', 'service', 'make', 'life', 'bearable', 'already', 'beaten', 'venezuela']"
"Ante el proceso de erosión que sufre el país, es entendible que temas tales como la gerencia, recursos humanos y administración corporativa pasen a segundo plano. Sin embargo, más allá de querer banalizar lo que pasa en Venezuela, la mejora empresarial es crucial.","['proceso', 'erosión', 'sufre', 'país', 'entendible', 'temas', 'tales', 'gerencia', 'recursos', 'humanos', 'administración', 'corporativa', 'pasen', 'segundo', 'plano', 'embargo', 'allá', 'querer', 'banalizar', 'pasa', 'venezuela', 'mejora', 'empresarial', 'crucial']","Given the process of erosion that the country is suffering, it is understandable that issues such as management, human resources and corporate administration go to the background. However, beyond wanting to trivialize what is happening in Venezuela, business improvement is crucial.","['given', 'process', 'erosion', 'country', 'suffering', 'understandable', 'issues', 'management', 'human', 'resources', 'corporate', 'administration', 'go', 'background', 'however', 'beyond', 'wanting', 'trivialize', 'happening', 'venezuela', 'business', 'improvement', 'crucial']"
"Por cierto que Aristóbulo llegó a ser el segundo alcalde electo del Municipio Libertador en 1992, derrotando a Claudio Fermín. La democracia representativa ""cuartorrepublicana"" que tanto criticó bien que le abrió las puertas al poder y carrera política.","['cierto', 'aristóbulo', 'llegó', 'ser', 'segundo', 'alcalde', 'electo', 'municipio', 'libertador', 'derrotando', 'claudio', 'fermín', 'democracia', 'representativa', 'cuartorrepublicana', 'criticó', 'bien', 'abrió', 'puertas', 'poder', 'carrera', 'política']","By the way, Aristóbulo became the second elected mayor of the Libertador Municipality in 1992, defeating Claudio Fermín. The representative democracy ""cuartorrepublicana"" that he criticized so much well that it opened the doors to him to the power and political race.","['way', 'aristóbulo', 'became', 'second', 'elected', 'mayor', 'libertador', 'municipality', 'defeating', 'claudio', 'fermín', 'representative', 'democracy', 'cuartorrepublicana', 'criticized', 'much', 'well', 'opened', 'doors', 'power', 'political', 'race']"
"Sería deshonesto decir que Aristóbulo comenzó las ideas del ""Estado docente"" en el país, porque éstas ya llevaban varias décadas en el mapa criollo. Sin embargo, lamentablemente, Istúriz las profundizó aún más con lo cual causó un enorme perjuicio a la educación venezolana.","['deshonesto', 'decir', 'aristóbulo', 'comenzó', 'ideas', 'docente', 'país', 'éstas', 'llevaban', 'varias', 'décadas', 'mapa', 'criollo', 'embargo', 'lamentablemente', 'istúriz', 'profundizó', 'aún', 'causó', 'enorme', 'perjuicio', 'educación', 'venezolana']","It would be dishonest to say that Aristobulus began the ideas of the ""teaching state"" in the country, because they had already been on the Creole map for several decades. However, unfortunately, Istúriz deepened them even more, causing enormous damage to Venezuelan education.","['would', 'dishonest', 'say', 'aristobulus', 'began', 'ideas', 'teaching', 'state', 'country', 'already', 'creole', 'map', 'several', 'decades', 'however', 'unfortunately', 'istúriz', 'deepened', 'even', 'causing', 'enormous', 'damage', 'venezuelan', 'education']"
"@hafuentescurras Trabajó en Baker &amp; McKenzie, y yo me siento orgulloso de haber trabajado allí.","['hafuentescurras', 'trabajó', 'baker', 'amp', 'mckenzie', 'siento', 'orgulloso', 'haber', 'trabajado', 'allí']","@hafuentescurras Worked at Baker & amp; McKenzie, and I am proud to have worked there.","['hafuentescurras', 'worked', 'baker', 'amp', 'mckenzie', 'proud', 'worked']"
"@ivanbaezv Amigo Ivan, con el tiempo le he agarrado cariño a cosas a las que antes no le daba importancia. Te confieso que me gustaría también recorrer el país y tomar fotos de sus lugares, y comentarlos. La logística lo impide. Gran abrazo.","['ivanbaezv', 'amigo', 'ivan', 'tiempo', 'agarrado', 'cariño', 'cosas', 'daba', 'importancia', 'confieso', 'gustaría', 'recorrer', 'país', 'tomar', 'fotos', 'lugares', 'comentarlos', 'logística', 'impide', 'gran', 'abrazo']","@ivanbaezv Friend Ivan, over time I have grown fond of things that I did not care about before. I confess that I would also like to tour the country and take photos of its places, and comment on them. Logistics prevents it. Big hug.","['ivanbaezv', 'friend', 'ivan', 'time', 'grown', 'fond', 'things', 'care', 'confess', 'would', 'also', 'like', 'tour', 'country', 'take', 'photos', 'places', 'comment', 'logistics', 'prevents', 'big', 'hug']"
"Me llama también la atención cómo Eduardo Fernández habla abiertamente de la necesidad de establecer una economía de mercado (literal). Y en ese entonces era el líder de Copei, cuando el partido era la mayor fuerza opositora al gobierno.","['llama', 'atención', 'cómo', 'eduardo', 'fernández', 'habla', 'abiertamente', 'necesidad', 'establecer', 'economía', 'mercado', 'literal', 'entonces', 'líder', 'copei', 'partido', 'mayor', 'fuerza', 'opositora', 'gobierno']","I am also struck by how Eduardo Fernández speaks openly of the need to establish a (literal) market economy. And at that time he was the leader of Copei, when the party was the main force opposing the government.","['also', 'struck', 'eduardo', 'fernández', 'speaks', 'openly', 'need', 'establish', 'literal', 'market', 'economy', 'time', 'leader', 'copei', 'party', 'main', 'force', 'opposing', 'government']"
"Ayer vi esta entrevista que en 1988 le hicieran Sofía Imber, @elcitizen, y @nelsonbocaranda a Eduardo Fernández en una edición especial de Buenos Días, justo después de perder las elecciones presidenciales. Hoy un programa así luce imposible.   https://t.co/6WMoVUyKHk","['ayer', 'vi', 'entrevista', 'hicieran', 'sofía', 'imber', 'elcitizen', 'nelsonbocaranda', 'eduardo', 'fernández', 'edición', 'especial', 'buenos', 'días', 'justo', 'después', 'perder', 'elecciones', 'presidenciales', 'hoy', 'programa', 'así', 'luce', 'imposible']","Yesterday I saw this interview that in 1988 Sofía Imber, @elcitizen, and @nelsonbocaranda did to Eduardo Fernández in a special edition of Good Morning, just after losing the presidential elections. Today such a program looks impossible. https://t.co/6WMoVUyKHk","['yesterday', 'saw', 'interview', 'sofía', 'imber', 'elcitizen', 'nelsonbocaranda', 'eduardo', 'fernández', 'special', 'edition', 'good', 'morning', 'losing', 'presidential', 'elections', 'today', 'program', 'looks', 'impossible']"
"@Simonovis @vladimirpadrino Recuerdo el caso de la imagen. La muchacha secuestrada. El sujeto tuvo que ser dado de baja disparando a un punto específico de la cara, para evitar que disparara contra la víctima. Recuerdo la explicación de @Simonovis al respecto.","['simonovis', 'vladimirpadrino', 'recuerdo', 'caso', 'imagen', 'muchacha', 'secuestrada', 'sujeto', 'ser', 'dado', 'baja', 'disparando', 'punto', 'específico', 'cara', 'evitar', 'disparara', 'víctima', 'recuerdo', 'explicación', 'simonovis', 'respecto']","@Simonovis @vladimirpadrino I remember the case of the image. The kidnapped girl. The subject had to be discharged by shooting at a specific point on the face, to prevent him from shooting at the victim. I remember @Simonovis explanation about it.","['simonovis', 'vladimirpadrino', 'remember', 'case', 'image', 'kidnapped', 'girl', 'subject', 'discharged', 'shooting', 'specific', 'point', 'face', 'prevent', 'shooting', 'victim', 'remember', 'simonovis', 'explanation']"
@alvarezloscher Nunca es tarde.,"['alvarezloscher', 'nunca', 'tarde']",@alvarezloscher It is never too late.,"['alvarezloscher', 'never', 'late']"
"No fui alumno directo del profesor @AndresStambouli, pero no dedicarle unas breves palabras sería un gesto de ingratitud. Su libro sobre Crisis Políticas fue uno de los primeros textos que me sirvió de referencia para comprender siglo xx venezolano. Lamentable pérdida.","['alumno', 'directo', 'profesor', 'andresstambouli', 'dedicarle', 'unas', 'breves', 'palabras', 'gesto', 'ingratitud', 'libro', 'crisis', 'políticas', 'primeros', 'textos', 'sirvió', 'referencia', 'comprender', 'siglo', 'xx', 'venezolano', 'lamentable', 'pérdida']","I was not a direct student of teacher @AndresStambouli, but not dedicating a few words to him would be a gesture of ingratitude. His book on Political Crisis was one of the first texts that served as a reference for me to understand the Venezuelan twentieth century. Unfortunate loss.","['direct', 'student', 'teacher', 'andresstambouli', 'dedicating', 'words', 'would', 'gesture', 'ingratitude', 'book', 'political', 'crisis', 'one', 'first', 'texts', 'served', 'reference', 'understand', 'venezuelan', 'twentieth', 'century', 'unfortunate', 'loss']"
"¿Han pasado por el Multicentro Empresarial del Este? Un laberinto lleno de vericuetos. Construido en 1978, refleja la Caracas de otros tiempos. A pesar de la inclemencia de nuestras circunstancias, conserva muestras arquitectónicas de interés y una hermosa vista.  https://t.co/tV0yPBBQeV","['¿han', 'pasado', 'multicentro', 'empresarial', 'laberinto', 'lleno', 'vericuetos', 'construido', 'refleja', 'caracas', 'tiempos', 'pesar', 'inclemencia', 'circunstancias', 'conserva', 'muestras', 'arquitectónicas', 'interés', 'hermosa', 'vista']","Have they passed through the Multicentro Empresarial del Este? A labyrinth full of twists and turns. Built in 1978, it reflects the Caracas of other times. Despite the inclemency of our circumstances, it preserves interesting architectural samples and a beautiful view. https://t.co/tV0yPBBQeV","['passed', 'multicentro', 'empresarial', 'del', 'este', 'labyrinth', 'full', 'twists', 'turns', 'built', 'reflects', 'caracas', 'times', 'despite', 'inclemency', 'circumstances', 'preserves', 'interesting', 'architectural', 'samples', 'beautiful', 'view']"
"@hafuentescurras Sin duda estoy bastante biased, jeje. El padre Galdos del Colegio San Ignacio escribió un par de biografías sobre San Ignacio y Francisco Javier. Si bien el espíritu de las obras es para chamos de bachillerato, fueron esas obras las que despertaron mi curiosidad. Recomendadas.","['hafuentescurras', 'duda', 'bastante', 'biased', 'jeje', 'padre', 'galdos', 'colegio', 'san', 'ignacio', 'escribió', 'par', 'biografías', 'san', 'ignacio', 'francisco', 'javier', 'si', 'bien', 'espíritu', 'obras', 'chamos', 'bachillerato', 'obras', 'despertaron', 'curiosidad', 'recomendadas']","@hafuentescurras I'm definitely quite biased, hehe. Father Galdos from Colegio San Ignacio wrote a couple of biographies about San Ignacio and Francisco Javier. Although the spirit of the works is for high school kids, it was those works that aroused my curiosity. Recommended.","['hafuentescurras', 'definitely', 'quite', 'biased', 'hehe', 'father', 'galdos', 'colegio', 'san', 'ignacio', 'wrote', 'couple', 'biographies', 'san', 'ignacio', 'francisco', 'javier', 'although', 'spirit', 'works', 'high', 'school', 'kids', 'works', 'aroused', 'curiosity', 'recommended']"
"@hafuentescurras Uno de los personajes de mayor profundidad espiritual del catolicismo, además de que su vida, literalmente, fue de aventura y conversión. Otro que te puede interesar por lo del networking es Francisco Javier. Digamos que abrió el branch jesuita offshore en Asia.","['hafuentescurras', 'personajes', 'mayor', 'profundidad', 'espiritual', 'catolicismo', 'además', 'vida', 'literalmente', 'aventura', 'conversión', 'puede', 'interesar', 'networking', 'francisco', 'javier', 'digamos', 'abrió', 'branch', 'jesuita', 'offshore', 'asia']","@hafuentescurras One of the characters with the greatest spiritual depth in Catholicism, in addition to his life, literally, one of adventure and conversion. Another that may interest you because of networking is Francisco Javier. Let's say he opened the Jesuit offshore branch in Asia.","['hafuentescurras', 'one', 'characters', 'greatest', 'spiritual', 'depth', 'catholicism', 'addition', 'life', 'literally', 'one', 'adventure', 'conversion', 'another', 'may', 'interest', 'networking', 'francisco', 'javier', 'let', 'say', 'opened', 'jesuit', 'offshore', 'branch', 'asia']"
@reyguilarte77 Excelente aporte. Además que eso que indicas es fiel reflejo de cómo el derecho laboral no es para nada ajeno al tema financiero y hay un impacto importante allí.,"['reyguilarte', 'excelente', 'aporte', 'además', 'indicas', 'fiel', 'reflejo', 'cómo', 'derecho', 'laboral', 'ajeno', 'tema', 'financiero', 'impacto', 'importante', 'allí']","@ reyguilarte77 Excellent contribution. In addition, what you indicate is a true reflection of how labor law is not at all alien to the financial issue and there is an important impact there.","['reyguilarte', 'excellent', 'contribution', 'addition', 'indicate', 'true', 'reflection', 'labor', 'law', 'alien', 'financial', 'issue', 'important', 'impact']"
Perder la gracia y la venia en un sistema totalitario es algo que puede suceder con suma facilidad. Para los que piensen que el poder se maneja con lealtades absolutas.,"['perder', 'gracia', 'venia', 'sistema', 'totalitario', 'puede', 'suceder', 'suma', 'facilidad', 'piensen', 'poder', 'maneja', 'lealtades', 'absolutas']",Losing grace and grace in a totalitarian system is something that can happen with great ease. For those who think that power is handled with absolute loyalties.,"['losing', 'grace', 'grace', 'totalitarian', 'system', 'something', 'happen', 'great', 'ease', 'think', 'power', 'handled', 'absolute', 'loyalties']"
"9. Finalmente, cada negocio es un mundo. ¿Qué opinan ustedes? ¿Qué estrategia se debe adoptar para el reconocimiento de los pasivos laborales en moneda extranjera en esta Venezuela?","['finalmente', 'cada', 'negocio', 'mundo', '¿qué', 'opinan', 'ustedes', '¿qué', 'estrategia', 'debe', 'adoptar', 'reconocimiento', 'pasivos', 'laborales', 'moneda', 'extranjera', 'venezuela']","9. Finally, every business is different. What do you think? What strategy should be adopted for the recognition of labor liabilities in foreign currency in this Venezuela?","['finally', 'every', 'business', 'different', 'think', 'strategy', 'adopted', 'recognition', 'labor', 'liabilities', 'foreign', 'currency', 'venezuela']"
