,tweet,tweet_translated,tweet_cleaned,tweet_tokenized
401,"La expulsión de la embajadora Europea nos aleja de la solución del problema: menos posibilidades de negociación, menos interlocutores  válidos, menos probable la ayuda humanitaria y menos posibilidades de cambio interno. Un desastre por donde se mire.  https://t.co/Gea9hFMU6N","The expulsion of the European ambassador takes us away from the solution of the problem: less possibilities of negotiation, less valid interlocutors, less likely humanitarian aid and less possibilities of internal change.A disaster where you look at.https://t.co/gea9hfmu6n.",la expulsión de la embajadora europea nos aleja de la solución del problema menos posibilidades de negociación menos interlocutores válidos menos probable la ayuda humanitaria y menos posibilidades de cambio interno un desastre por donde se mire ,"['la', 'expulsión', 'de', 'la', 'embajadora', 'europea', 'nos', 'aleja', 'de', 'la', 'solución', 'del', 'problema', 'menos', 'posibilidades', 'de', 'negociación', 'menos', 'interlocutores', 'válidos', 'menos', 'probable', 'la', 'ayuda', 'humanitaria', 'menos', 'posibilidades', 'de', 'cambio', 'interno', 'un', 'desastre', 'por', 'donde', 'se', 'mire']"
402,"Expulsar a la embajadora de Unión Europea es una decisión dirigida a los públicos internos de la élite chavista, pero a nivel nacional es inmadura e impopular y nos aleja de cualquier solución negociada, condenándonos al aislamiento y la primitivización.","Expulting the European Union Ambassador is a decision aimed at the internal audiences of the Elite Chavista, but at the national level is immature and unpopular and takes us away from any negotiated solution, condemning us to isolation and primitivization.",expulsar a la embajadora de unión europea es una decisión dirigida a los públicos internos de la élite chavista pero a nivel nacional es inmadura e impopular y nos aleja de cualquier solución negociada condenándonos al aislamiento y la primitivización ,"['expulsar', 'la', 'embajadora', 'de', 'unión', 'europea', 'es', 'una', 'decisión', 'dirigida', 'los', 'públicos', 'internos', 'de', 'la', 'élite', 'chavista', 'pero', 'nivel', 'nacional', 'es', 'inmadura', 'impopular', 'nos', 'aleja', 'de', 'cualquier', 'solución', 'negociada', 'condenándonos', 'al', 'aislamiento', 'la', 'primitivización']"
403,"Algunos dicen que como el futuro de los vzlanos es desastroso sin cambios politicos (lo cual es cierto) no vale la pena garantizar abastecimiento ni enviarles ayuda humanitaria. Es como decir que a un enfermo grave, es mejor dejarlo morir sin atenderlo, medicarlo, ni acompañarlo.","Some say that as the future of Vzlans is disastrous without political changes (which is true) it is not worthwhile to guarantee supply or send them humanitarian aid.It's like saying that a serious sick, it is better to let it die without serving, medication, or accompanying it.",algunos dicen que como el futuro de los vzlanos es desastroso sin cambios politicos lo cual es cierto no vale la pena garantizar abastecimiento ni enviarles ayuda humanitaria es como decir que a un enfermo grave es mejor dejarlo morir sin atenderlo medicarlo ni acompañarlo ,"['algunos', 'dicen', 'que', 'como', 'el', 'futuro', 'de', 'los', 'vzlanos', 'es', 'desastroso', 'sin', 'cambios', 'politicos', 'lo', 'cual', 'es', 'cierto', 'no', 'vale', 'la', 'pena', 'garantizar', 'abastecimiento', 'ni', 'enviarles', 'ayuda', 'humanitaria', 'es', 'como', 'decir', 'que', 'un', 'enfermo', 'grave', 'es', 'mejor', 'dejarlo', 'morir', 'sin', 'atenderlo', 'medicarlo', 'ni', 'acompañarlo']"
404,"Lo máximo que podemos esperar, sin cambios estructurales que reinstitucionalicen el país, son parches (apertura y ayuda humanitaria) que reduzcan los peores impactos. Es mantener empresas “sobreviviendo” y población “subsistiendo” pero nunca creciendo y construyendo bienestar.","The most we can expect, without structural changes that reinstitutionalize the country, are patches (openness and humanitarian aid) that reduce the worst impacts.It is to keep companies ""surviving"" and population ""subsisting"" but never growing and building well-being.",lo máximo que podemos esperar sin cambios estructurales que reinstitucionalicen el país son parches apertura y ayuda humanitaria que reduzcan los peores impactos es mantener empresas sobreviviendo y población subsistiendo pero nunca creciendo y construyendo bienestar ,"['lo', 'máximo', 'que', 'podemos', 'esperar', 'sin', 'cambios', 'estructurales', 'que', 'reinstitucionalicen', 'el', 'país', 'son', 'parches', 'apertura', 'ayuda', 'humanitaria', 'que', 'reduzcan', 'los', 'peores', 'impactos', 'es', 'mantener', 'empresas', 'sobreviviendo”', 'población', 'subsistiendo”', 'pero', 'nunca', 'creciendo', 'construyendo', 'bienestar']"
405,"No es posible rescatar equilibrios econ sin recatar confianza, pues esa es la base del valor de la moneda, de las decisiones de inversión y de la fijación de tasas mínimas requeridas de rendimiento. Y la confianza no se rescata sin instituciones serias, el bien más escaso en Vzla","It is not possible to rescue Econ balance without reciting confidence, because that is the basis of the value of the currency, of investment decisions and the fixing of minimum rates required of performance.And confidence is not rescued without serious institutions, the scarcest in Vzla",no es posible rescatar equilibrios econ sin recatar confianza pues esa es la base del valor de la moneda de las decisiones de inversión y de la fijación de tasas mínimas requeridas de rendimiento y la confianza no se rescata sin instituciones serias el bien más escaso en vzla,"['no', 'es', 'posible', 'rescatar', 'equilibrios', 'econ', 'sin', 'recatar', 'confianza', 'pues', 'esa', 'es', 'la', 'base', 'del', 'valor', 'de', 'la', 'moneda', 'de', 'las', 'decisiones', 'de', 'inversión', 'de', 'la', 'fijación', 'de', 'tasas', 'mínimas', 'requeridas', 'de', 'rendimiento', 'la', 'confianza', 'no', 'se', 'rescata', 'sin', 'instituciones', 'serias', 'el', 'bien', 'más', 'escaso', 'en', 'vzla']"
406,"@fprego Llegar a la gente con vacunas a pesar de Maduro, por ejemplo.","@FRESHO Getting people with vaccines in spite of mature, for example.", fprego llegar a la gente con vacunas a pesar de maduro por ejemplo ,"['fprego', 'llegar', 'la', 'gente', 'con', 'vacunas', 'pesar', 'de', 'maduro', 'por', 'ejemplo']"
407,@Pedro_telleria Gracias,@Pedro_telleria Thank you, pedro telleria gracias,"['pedro', 'telleria', 'gracias']"
408,@meetandpotatoes Tienes razón. A ti hay que hacerte un grafico.,@meetandpotatoes You're right.You have to get a graph., meetandpotatoes tienes razón a ti hay que hacerte un grafico ,"['meetandpotatoes', 'tienes', 'razón', 'ti', 'hay', 'que', 'hacerte', 'un', 'grafico']"
409,@joselaurencios5 La verdad me importa un comino lo que piensen los gafos. Es más importante que la gente racional entienda el problema en el que estamos.,@ Joselaurencios5 The truth gives me a cumin what the Gafos think.It is more important that rational people understand the problem in which we are., joselaurencios la verdad me importa un comino lo que piensen los gafos es más importante que la gente racional entienda el problema en el que estamos ,"['joselaurencios', 'la', 'verdad', 'me', 'importa', 'un', 'comino', 'lo', 'que', 'piensen', 'los', 'gafos', 'es', 'más', 'importante', 'que', 'la', 'gente', 'racional', 'entienda', 'el', 'problema', 'en', 'el', 'que', 'estamos']"
410,"@crperezalfaro Al parecer algunos, sobre todo los que no viven en Venezuela, piensan que la sanciones sólo afectan a Maduro. Un análisis muy profundo de la realidad.","@crperezalfaro Apparently some, especially those who do not live in Venezuela, think that penalties only affect mature.A very deep analysis of reality.", crperezalfaro al parecer algunos sobre todo los que no viven en venezuela piensan que la sanciones sólo afectan a maduro un análisis muy profundo de la realidad ,"['crperezalfaro', 'al', 'parecer', 'algunos', 'sobre', 'todo', 'los', 'que', 'no', 'viven', 'en', 'venezuela', 'piensan', 'que', 'la', 'sanciones', 'sólo', 'afectan', 'maduro', 'un', 'análisis', 'muy', 'profundo', 'de', 'la', 'realidad']"
411,@Eduardo_Hz Necesitas cursar una materia urgente de interpretación politica. Y luego vuelves a analizar esto y lo discutimos.,@Eduardo_hz You need to take an urgent matter of political interpretation.And then you re-analyze this and discuss it., eduardo hz necesitas cursar una materia urgente de interpretación politica y luego vuelves a analizar esto y lo discutimos ,"['eduardo', 'hz', 'necesitas', 'cursar', 'una', 'materia', 'urgente', 'de', 'interpretación', 'politica', 'luego', 'vuelves', 'analizar', 'esto', 'lo', 'discutimos']"
412,@Oscarcito1963 Tiene todo el sentido del mundo,@ Oscarcito1963 has every sense of the world, oscarcito tiene todo el sentido del mundo,"['oscarcito', 'tiene', 'todo', 'el', 'sentido', 'del', 'mundo']"
413,@guillent_g Un desastre.,@Guillent_g a disaster., guillent g un desastre ,"['guillent', 'un', 'desastre']"
414,@phill200 Y tenía razón. Ha pasado una década  de sanciones  y estamos peor.,@ Phill200 and he was right.A decade of sanctions has passed and we are worse., phill y tenía razón ha pasado una década de sanciones y estamos peor ,"['phill', 'tenía', 'razón', 'ha', 'pasado', 'una', 'década', 'de', 'sanciones', 'estamos', 'peor']"
415,@Luis43100909 Ayudar a que nos maten da doble vacunas al@pueblo a pesar de Maduro. Interesante interpretación,@ Luis43100909 help us kill us double vaccines to @ village despite mature.Interesting interpretation, luis ayudar a que nos maten da doble vacunas al pueblo a pesar de maduro interesante interpretación,"['luis', 'ayudar', 'que', 'nos', 'maten', 'da', 'doble', 'vacunas', 'al', 'pueblo', 'pesar', 'de', 'maduro', 'interesante', 'interpretación']"
416,@EDINSONCAMBA Y a mi me parece que no entendiste nada.,@Edinsoncamba and I think you did not understand anything., edinsoncamba y a mi me parece que no entendiste nada ,"['edinsoncamba', 'mi', 'me', 'parece', 'que', 'no', 'entendiste', 'nada']"
417,"@Abogadorios69 Te comiste un pedazo de la cita. No se ora jamás POR ESO. Ahora vuelve a analizarlo y te darás cuenta tu mismo. Dale , que si puedes.","@ Advocate69 you ate a piece of the appointment.Do not pray for that.Now again analyze it and you will realize yourself.Dale, that if you can.", abogadorios te comiste un pedazo de la cita no se ora jamás por eso ahora vuelve a analizarlo y te darás cuenta tu mismo dale que si puedes ,"['abogadorios', 'te', 'comiste', 'un', 'pedazo', 'de', 'la', 'cita', 'no', 'se', 'ora', 'jamás', 'por', 'eso', 'ahora', 'vuelve', 'analizarlo', 'te', 'darás', 'cuenta', 'tu', 'mismo', 'dale', 'que', 'si', 'puedes']"
418,@HerreraMerys Ah. Clarisimo. Le pedimos a Jack el destripador que proteja a las chicas del barrio. Brillante.,@Herrerarerys ah.ClarisimoWe asked Jack the Ripper to protect the girls from the neighborhood.Sparkly., herreramerys ah clarisimo le pedimos a jack el destripador que proteja a las chicas del barrio brillante ,"['herreramerys', 'ah', 'clarisimo', 'le', 'pedimos', 'jack', 'el', 'destripador', 'que', 'proteja', 'las', 'chicas', 'del', 'barrio', 'brillante']"
419,@saul230 Y no te parece que mientras tanto esa esperanza de mañana no es suficiente para que la gente de proteja hoy del coronavirus por ejemplo?,@ Saul230 and you do not think that meanwhile that hope tomorrow is not enough for people to protect today from Coronavirus for example?, saul y no te parece que mientras tanto esa esperanza de mañana no es suficiente para que la gente de proteja hoy del coronavirus por ejemplo ,"['saul', 'no', 'te', 'parece', 'que', 'mientras', 'tanto', 'esa', 'esperanza', 'de', 'mañana', 'no', 'es', 'suficiente', 'para', 'que', 'la', 'gente', 'de', 'proteja', 'hoy', 'del', 'coronavirus', 'por', 'ejemplo']"
420,"@Sergio811 Oportunidades de seguir en poder como@esta?  Oportunidades de que no los saquen, como no los hemos sacado?  Oportunidad de empobrecer, como ya nos empobrecieron?","@ Sergio811 opportunities to continue in power as @ is?Opportunities that they do not take them out, as we have not taken them?Opportunity of impoverishing, as they already impoverished us?", sergio oportunidades de seguir en poder como esta oportunidades de que no los saquen como no los hemos sacado oportunidad de empobrecer como ya nos empobrecieron ,"['sergio', 'oportunidades', 'de', 'seguir', 'en', 'poder', 'como', 'esta', 'oportunidades', 'de', 'que', 'no', 'los', 'saquen', 'como', 'no', 'los', 'hemos', 'sacado', 'oportunidad', 'de', 'empobrecer', 'como', 'ya', 'nos', 'empobrecieron']"
421,"@alfenafe Y quien ha dicho que era una maravilla?  Ahora, si me dices que las sanciones no lo han empeorado, dime para que eran, para mejorarle la vida aunque no sacaran a Maduro?","@Alfenafe and who has said it was wonderful?Now, if you tell me that the sanctions have not gotten worse, tell me what they were, to improve life even if they will not take mature?", alfenafe y quien ha dicho que era una maravilla ahora si me dices que las sanciones no lo han empeorado dime para que eran para mejorarle la vida aunque no sacaran a maduro ,"['alfenafe', 'quien', 'ha', 'dicho', 'que', 'era', 'una', 'maravilla', 'ahora', 'si', 'me', 'dices', 'que', 'las', 'sanciones', 'no', 'lo', 'han', 'empeorado', 'dime', 'para', 'que', 'eran', 'para', 'mejorarle', 'la', 'vida', 'aunque', 'no', 'sacaran', 'maduro']"
422,"@giorpin3 Y bajo esa tesis, entonces l respuesta es dejar que la gente sometida por el se muera mientras no es posible que el se vaya. Algo que evidentemente ha pasado durante años sin ninguna probabilidad de éxito. ¿Esa es tu propuesta?","@ Giorpin3 and under that thesis, then the answer is to let people submit for him to die as he is not possible for him to leave.Something that has obviously happened for years without any probability of success.Is that your proposal?", giorpin y bajo esa tesis entonces l respuesta es dejar que la gente sometida por el se muera mientras no es posible que el se vaya algo que evidentemente ha pasado durante años sin ninguna probabilidad de éxito esa es tu propuesta ,"['giorpin', 'bajo', 'esa', 'tesis', 'entonces', 'respuesta', 'es', 'dejar', 'que', 'la', 'gente', 'sometida', 'por', 'el', 'se', 'muera', 'mientras', 'no', 'es', 'posible', 'que', 'el', 'se', 'vaya', 'algo', 'que', 'evidentemente', 'ha', 'pasado', 'durante', 'años', 'sin', 'ninguna', 'probabilidad', 'de', 'éxito', '¿esa', 'es', 'tu', 'propuesta']"
423,@LuisDeSanMartin ¿ y quién está hablando de normalizar ? Estamos hablando de ayuda humanitaria para una población en peligro. El maniqueísmo lo pusiste tú.,@LuxdeSanMartin And who is talking about normalizing?We are talking about humanitarian aid for a population in danger.Manicheism put you., luisdesanmartin y quién está hablando de normalizar estamos hablando de ayuda humanitaria para una población en peligro el maniqueísmo lo pusiste tú ,"['luisdesanmartin', 'quién', 'está', 'hablando', 'de', 'normalizar', 'estamos', 'hablando', 'de', 'ayuda', 'humanitaria', 'para', 'una', 'población', 'en', 'peligro', 'el', 'maniqueísmo', 'lo', 'pusiste', 'tú']"
424,@SLBunny13 @hugosuarezm Buena interpretación,@ Slbunny13 @gosuarezm good interpretation, slbunny hugosuarezm buena interpretación,"['slbunny', 'hugosuarezm', 'buena', 'interpretación']"
425,@abel_mp Me alegro. Y cuando no lo estes. También bienvenido. Porque no luchamos por pensar igual. Si o por tener derecho a pensar cómo quieras.,@ABEL_MP I'm glad.And when you are not.Also welcome.Because we do not fight for thinking the same.Yes or for having the right to think how you want., abel mp me alegro y cuando no lo estes también bienvenido porque no luchamos por pensar igual si o por tener derecho a pensar cómo quieras ,"['abel', 'mp', 'me', 'alegro', 'cuando', 'no', 'lo', 'estes', 'también', 'bienvenido', 'porque', 'no', 'luchamos', 'por', 'pensar', 'igual', 'si', 'por', 'tener', 'derecho', 'pensar', 'cómo', 'quieras']"
426,@Mrbrightside550 @Abrahan2004 Que bicho tan gafo,@ MRBRIGHTSIDE550 @ Abrahan2004 that Bicho so gafo, mrbrightside abrahan que bicho tan gafo,"['mrbrightside', 'abrahan', 'que', 'bicho', 'tan', 'gafo']"
427,@marinie70304883 Gracias,@ marinie70304883 thanks, marinie gracias,"['marinie', 'gracias']"
428,@ledezma_jose No importa. Tengo hijos adolescentes y se lonque sognifica machacar. En algún momento entenderán.,@ledezma_jose does not matter.I have teenage children and you have sognifia crushed.At some point they will understand., ledezma jose no importa tengo hijos adolescentes y se lonque sognifica machacar en algún momento entenderán ,"['ledezma', 'jose', 'no', 'importa', 'tengo', 'hijos', 'adolescentes', 'se', 'lonque', 'sognifica', 'machacar', 'en', 'algún', 'momento', 'entenderán']"
429,@jean1926 Mil gracias.,@ jean1926 thousand thanks., jean mil gracias ,"['jean', 'mil', 'gracias']"
430,@MechIng095 Gracias,@ Meching095 Thank you, meching gracias,"['meching', 'gracias']"
431,@dawidaniel En la@solidaridad no hay cambios. Eres o no eres. Lo demás son intereses.,@Dawidaniel In @ Solidarity there are no changes.You are or you are not.The rest are interest., dawidaniel en la solidaridad no hay cambios eres o no eres lo demás son intereses ,"['dawidaniel', 'en', 'la', 'solidaridad', 'no', 'hay', 'cambios', 'eres', 'no', 'eres', 'lo', 'demás', 'son', 'intereses']"
432,@lenceantonio11 Ah exacto. Si una madre tiene una enfermedad grave  y se va a morir entonces no le damos medicinas ni la atendemos porque para qué? Brillante análisis,@ Lenceantonio11 exact ah.If a mother has a serious illness and she is going to die then we do not give him medicines nor do we serve her because for what?Bright analysis, lenceantonio ah exacto si una madre tiene una enfermedad grave y se va a morir entonces no le damos medicinas ni la atendemos porque para qué brillante análisis,"['lenceantonio', 'ah', 'exacto', 'si', 'una', 'madre', 'tiene', 'una', 'enfermedad', 'grave', 'se', 'va', 'morir', 'entonces', 'no', 'le', 'damos', 'medicinas', 'ni', 'la', 'atendemos', 'porque', 'para', 'qué', 'brillante', 'análisis']"
433,@Frank_J_Silva Una negociación donde la gente se vacuna es una donde Maduro gana ?  Interesante interpretación,@Frank_j_silva A negotiation where people are vaccinated is one where mature wins?Interesting interpretation, frank j silva una negociación donde la gente se vacuna es una donde maduro gana interesante interpretación,"['frank', 'silva', 'una', 'negociación', 'donde', 'la', 'gente', 'se', 'vacuna', 'es', 'una', 'donde', 'maduro', 'gana', 'interesante', 'interpretación']"
434,@venezuelansaudi Gracias. Aunque la verdad espero que muchas no estemos de acuerdo. Porque la democracia no es consenso sino diferencias y derechos a pensar diferente.,@VenezuelSaudi Thank you.Although I really hope that many do not agree.Because democracy is not consensus but differences and rights to think differently., venezuelansaudi gracias aunque la verdad espero que muchas no estemos de acuerdo porque la democracia no es consenso sino diferencias y derechos a pensar diferente ,"['venezuelansaudi', 'gracias', 'aunque', 'la', 'verdad', 'espero', 'que', 'muchas', 'no', 'estemos', 'de', 'acuerdo', 'porque', 'la', 'democracia', 'no', 'es', 'consenso', 'sino', 'diferencias', 'derechos', 'pensar', 'diferente']"
435,"@CadenasOctavio Y quien ha dicho que no se irá jamas?  Ahora, con estrategias de sanciones y poniendo en peligro a la gente inocente está claro que no se va. Eso lo puedes ver en cuba, corta, Zimbabue, irán....","@Cadenasoctavio and who has said that you will never go?Now, with sanctions strategies and endangering innocent people it is clear that it does not leave.That you can see it in Cuba, short, Zimbabwe, Iran ....", cadenasoctavio y quien ha dicho que no se irá jamas ahora con estrategias de sanciones y poniendo en peligro a la gente inocente está claro que no se va eso lo puedes ver en cuba corta zimbabue irán ,"['cadenasoctavio', 'quien', 'ha', 'dicho', 'que', 'no', 'se', 'irá', 'jamas', 'ahora', 'con', 'estrategias', 'de', 'sanciones', 'poniendo', 'en', 'peligro', 'la', 'gente', 'inocente', 'está', 'claro', 'que', 'no', 'se', 'va', 'eso', 'lo', 'puedes', 'ver', 'en', 'cuba', 'corta', 'zimbabue', 'irán']"
436,@Cuadrivio1 Exactamente,@ Quadrivio1 exactly, cuadrivio exactamente,"['cuadrivio', 'exactamente']"
437,@jorvintreyes Seguramente mucho más que el número de tus neuronas.,@jorvintreyes Surely much more than the number of your neurons., jorvintreyes seguramente mucho más que el número de tus neuronas ,"['jorvintreyes', 'seguramente', 'mucho', 'más', 'que', 'el', 'número', 'de', 'tus', 'neuronas']"
438,@OskrZerpa Mucha gen te ayuda. Pero convertir este tema humanitario en un asunto político es una grave equivocación y un terrible dilema moral.,@OSKrzerpa a lot of gene helps you.But converting this humanitarian issue into a political issue is a serious mistake and a terrible moral dilemma., oskrzerpa mucha gen te ayuda pero convertir este tema humanitario en un asunto político es una grave equivocación y un terrible dilema moral ,"['oskrzerpa', 'mucha', 'gen', 'te', 'ayuda', 'pero', 'convertir', 'este', 'tema', 'humanitario', 'en', 'un', 'asunto', 'político', 'es', 'una', 'grave', 'equivocación', 'un', 'terrible', 'dilema', 'moral']"
439,"@marcosemora72 ¿Y cómo no se va, no ayudamos a la gen a vivir a pesar de el?","@ Marcosemora72 And how do not you leave, we do not help the gene to live despite it?", marcosemora y cómo no se va no ayudamos a la gen a vivir a pesar de el ,"['marcosemora', '¿y', 'cómo', 'no', 'se', 'va', 'no', 'ayudamos', 'la', 'gen', 'vivir', 'pesar', 'de', 'el']"
440,@eleazarengifo Y que es mejor. ¿Que como no se va se muera la gente en riesgo sin vacunas?,"@eeazarangifo and that is better.What do not go to die, people at risk without vaccines?", eleazarengifo y que es mejor que como no se va se muera la gente en riesgo sin vacunas ,"['eleazarengifo', 'que', 'es', 'mejor', '¿que', 'como', 'no', 'se', 'va', 'se', 'muera', 'la', 'gente', 'en', 'riesgo', 'sin', 'vacunas']"
441,"Ofrecerte ayuda si Maduro se va y dejarte morir si se queda (sabiendo además que él no se irá jamás por eso y tampoco le importa), de verdad,  ¿te parece humanitario? Porque a mi me parece una barbaridad.","Offer help if mature leaves and letting you die if you stay (knowing also that he will never go by that and do not care), really, do you think of humanitarian?Because I think it's a barbarity.",ofrecerte ayuda si maduro se va y dejarte morir si se queda sabiendo además que él no se irá jamás por eso y tampoco le importa de verdad te parece humanitario porque a mi me parece una barbaridad ,"['ofrecerte', 'ayuda', 'si', 'maduro', 'se', 'va', 'dejarte', 'morir', 'si', 'se', 'queda', 'sabiendo', 'además', 'que', 'él', 'no', 'se', 'irá', 'jamás', 'por', 'eso', 'tampoco', 'le', 'importa', 'de', 'verdad', '¿te', 'parece', 'humanitario', 'porque', 'mi', 'me', 'parece', 'una', 'barbaridad']"
442,Que el gobierno venezolano haya dejado llegar a este punto vergonzoso la enfermedad sin haber actuado para garantizar un proceso masivo de vacunación solo refuerza lo que ha sido y lo que es. Lo sorprendente sería que los demás dejen en sus manos la solución del problema.,That the Venezuelan government has led to this embarrassing point the disease without having acted to guarantee a massive vaccination process only reinforces what has been and what it is.The surprising thing would be for others to leave in their hands the solution of the problem.,que el gobierno venezolano haya dejado llegar a este punto vergonzoso la enfermedad sin haber actuado para garantizar un proceso masivo de vacunación solo refuerza lo que ha sido y lo que es lo sorprendente sería que los demás dejen en sus manos la solución del problema ,"['que', 'el', 'gobierno', 'venezolano', 'haya', 'dejado', 'llegar', 'este', 'punto', 'vergonzoso', 'la', 'enfermedad', 'sin', 'haber', 'actuado', 'para', 'garantizar', 'un', 'proceso', 'masivo', 'de', 'vacunación', 'solo', 'refuerza', 'lo', 'que', 'ha', 'sido', 'lo', 'que', 'es', 'lo', 'sorprendente', 'sería', 'que', 'los', 'demás', 'dejen', 'en', 'sus', 'manos', 'la', 'solución', 'del', 'problema']"
443,"La vacunación es vida o muerte para muchas personas. Es un asunto humanitario que no puede ni debe condicionarse a negociaciones políticas. Eso sería equivalente a usar la vida de inocentes como ficha de canje. Una acción que posría llamarse de cualquier forma, menos humanitaria.","Vaccination is life or death for many people.It is a humanitarian issue that can not or should not be conditioned on political negotiations.That would be equivalent to using the life of innocent as an exchange card.An action that could be called in any form, less humanitarian.",la vacunación es vida o muerte para muchas personas es un asunto humanitario que no puede ni debe condicionarse a negociaciones políticas eso sería equivalente a usar la vida de inocentes como ficha de canje una acción que posría llamarse de cualquier forma menos humanitaria ,"['la', 'vacunación', 'es', 'vida', 'muerte', 'para', 'muchas', 'personas', 'es', 'un', 'asunto', 'humanitario', 'que', 'no', 'puede', 'ni', 'debe', 'condicionarse', 'negociaciones', 'políticas', 'eso', 'sería', 'equivalente', 'usar', 'la', 'vida', 'de', 'inocentes', 'como', 'ficha', 'de', 'canje', 'una', 'acción', 'que', 'posría', 'llamarse', 'de', 'cualquier', 'forma', 'menos', 'humanitaria']"
444,"Vzla tuvo una penetración COVID  inferior a LATAM. Más allá de datos oficiales “cuestionables”, no se registraron crisis hospitalarias graves, que serían inocultables. La razón es el aislamiento. Pero cuando el mundo se vacuna y Vzla queda desvalida, la comparación será dramática","VZLA had a lower Covid penetration to Latam.Beyond ""questionable"" official data, there were no serious hospital crisis, which would be insolent.The reason is isolation.But when the world is vaccinated and Vzla is devalued, the comparison will be dramatic",vzla tuvo una penetración covid inferior a latam más allá de datos oficiales cuestionables no se registraron crisis hospitalarias graves que serían inocultables la razón es el aislamiento pero cuando el mundo se vacuna y vzla queda desvalida la comparación será dramática,"['vzla', 'tuvo', 'una', 'penetración', 'covid', 'inferior', 'latam', 'más', 'allá', 'de', 'datos', 'oficiales', 'cuestionables”', 'no', 'se', 'registraron', 'crisis', 'hospitalarias', 'graves', 'que', 'serían', 'inocultables', 'la', 'razón', 'es', 'el', 'aislamiento', 'pero', 'cuando', 'el', 'mundo', 'se', 'vacuna', 'vzla', 'queda', 'desvalida', 'la', 'comparación', 'será', 'dramática']"
445,"Siempre un placer conversar con @LuisOlavarrieta siempre creativo, inteligente y profundo. Esta vez analizando la estrategia de las empresas en Pandemia.","Always a pleasure to talk with @luisolavarrieta always creative, intelligent and profound.This time analyzing the strategy of companies in pandemic.",siempre un placer conversar con luisolavarrieta siempre creativo inteligente y profundo esta vez analizando la estrategia de las empresas en pandemia ,"['siempre', 'un', 'placer', 'conversar', 'con', 'luisolavarrieta', 'siempre', 'creativo', 'inteligente', 'profundo', 'esta', 'vez', 'analizando', 'la', 'estrategia', 'de', 'las', 'empresas', 'en', 'pandemia']"
446,"La crisis que devasta Vzla se origina en el modelo primitivo y hostil que pulverizó confianza, inversiones, instituciones y derechos políticos. Las sanciones no resuelven la crisis y amplifican inútilmente algunos de sus problemas pero es absurdo achacarles la raíz del problema.","The crisis that Devasta Vzla originates in the primitive and hostile model that sprayed confidence, investments, institutions and political rights.The sanctions do not solve the crisis and uselessly amplify some of their problems but it is absurd to attribute the root of the problem.",la crisis que devasta vzla se origina en el modelo primitivo y hostil que pulverizó confianza inversiones instituciones y derechos políticos las sanciones no resuelven la crisis y amplifican inútilmente algunos de sus problemas pero es absurdo achacarles la raíz del problema ,"['la', 'crisis', 'que', 'devasta', 'vzla', 'se', 'origina', 'en', 'el', 'modelo', 'primitivo', 'hostil', 'que', 'pulverizó', 'confianza', 'inversiones', 'instituciones', 'derechos', 'políticos', 'las', 'sanciones', 'no', 'resuelven', 'la', 'crisis', 'amplifican', 'inútilmente', 'algunos', 'de', 'sus', 'problemas', 'pero', 'es', 'absurdo', 'achacarles', 'la', 'raíz', 'del', 'problema']"
447,"Fue un placer compartir informacion, análisis y diferentes opiniones con conferencistas tan preparados como Mariana, afectados directamente como Marien y sensibles como Miguel. El reestablecimiento de importaciones de diesel es fundamental para evitar mayores costos humanitarios.","It was a pleasure to share information, analysis and different opinions with speakers as prepared as Mariana, directly affected as Marien and sensitive as Miguel.The reestablishment of diesel imports is essential to avoid higher humanitarian costs.",fue un placer compartir informacion análisis y diferentes opiniones con conferencistas tan preparados como mariana afectados directamente como marien y sensibles como miguel el reestablecimiento de importaciones de diesel es fundamental para evitar mayores costos humanitarios ,"['fue', 'un', 'placer', 'compartir', 'informacion', 'análisis', 'diferentes', 'opiniones', 'con', 'conferencistas', 'tan', 'preparados', 'como', 'mariana', 'afectados', 'directamente', 'como', 'marien', 'sensibles', 'como', 'miguel', 'el', 'reestablecimiento', 'de', 'importaciones', 'de', 'diesel', 'es', 'fundamental', 'para', 'evitar', 'mayores', 'costos', 'humanitarios']"
448,"A pleasure to share with Marianna Parraga (Reuters), Marien Vielma (Chamber of Transport of the Center) and Miguel Pizarro (UN) to talk about the diesel ban to Venezuela.  Organized by Washington On Latin America  WOLA  https://t.co/rkmajiLEdi","A pleasure to share with Marianna Parraga (Reuters), Marien Vielma (Chamber of Transport of the Center) and Miguel Pizarro (UN) to talk about the diesel ban to Venezuela.  Organized by Washington On Latin America  WOLA  https://t.co/rkmajiLEdi",a pleasure to share with marianna parraga reuters marien vielma chamber of transport of the center and miguel pizarro un to talk about the diesel ban to venezuela organized by washington on latin america wola ,"['pleasure', 'to', 'share', 'with', 'marianna', 'parraga', 'reuters', 'marien', 'vielma', 'chamber', 'of', 'transport', 'of', 'the', 'center', 'and', 'miguel', 'pizarro', 'un', 'to', 'talk', 'about', 'the', 'diesel', 'ban', 'to', 'venezuela', 'organized', 'by', 'washington', 'on', 'latin', 'america', 'wola']"
