tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized
"¿Cuál es el logro esperado del llamado de Capriles? Con el rechazo masivo de la oposición institucional y de USA, su capacidad de movilización interna está restringida. Pero la presión por condiciones electorales puede postergar la elección y abrir espacios de negociación futura.","['¿cuál', 'logro', 'esperado', 'llamado', 'capriles', 'rechazo', 'masivo', 'oposición', 'institucional', 'usa', 'capacidad', 'movilización', 'interna', 'restringida', 'presión', 'condiciones', 'electorales', 'puede', 'postergar', 'elección', 'abrir', 'espacios', 'negociación', 'futura']","What is the expected achievement of the Capriles call? With the massive rejection of the institutional opposition and of the USA, its capacity of internal mobilization is restricted. But the pressure for electoral conditions can postpone the election and open spaces for future negotiation.","['expected', 'achievement', 'capriles', 'call', 'massive', 'rejection', 'institutional', 'opposition', 'usa', 'capacity', 'internal', 'mobilization', 'restricted', 'pressure', 'electoral', 'conditions', 'postpone', 'election', 'open', 'spaces', 'future', 'negotiation']"
"¿Cuál será el resultado de la abstención? USA y Grupo de Lima reconocerán la continuidad de Guaidó y la AN, pero el tiempo sin validación ni cambio pulverizará su respaldo interno e internacional. Europa, por su parte, esta divida sobre ese reconocimiento desde el principio.","['¿cuál', 'resultado', 'abstención', 'usa', 'grupo', 'lima', 'reconocerán', 'continuidad', 'guaidó', 'an', 'tiempo', 'validación', 'cambio', 'pulverizará', 'respaldo', 'interno', 'internacional', 'europa', 'parte', 'divida', 'reconocimiento', 'principio']","What will be the result of the abstention? The USA and the Lima Group will recognize the continuity of Guaidó and the AN, but time without validation or change will pulverize their internal and international support. Europe, for its part, has been divided on that recognition from the beginning.","['result', 'abstention', 'usa', 'lima', 'group', 'recognize', 'continuity', 'guaidó', 'time', 'without', 'validation', 'change', 'pulverize', 'internal', 'international', 'support', 'europe', 'part', 'divided', 'recognition', 'beginning']"
"¿Puede la abstención producir el cambio? Sin explicar que acción creíble harán después, la probabilidad es cero. ¿Puede hacerlo el voto en una elección sesgada?  Sin convencer a las masas, ni producir acuerdos sólidos que muevan electores de manera masiva, la probabilidad es nula","['¿puede', 'abstención', 'producir', 'cambio', 'explicar', 'acción', 'creíble', 'harán', 'después', 'probabilidad', 'cero', '¿puede', 'hacerlo', 'voto', 'elección', 'sesgada', 'convencer', 'masas', 'producir', 'acuerdos', 'sólidos', 'muevan', 'electores', 'manera', 'masiva', 'probabilidad', 'nula']","Can abstention produce change? Without explaining what credible action they will take next, the probability is zero. Can the vote do so in a skewed election? Without convincing the masses, or producing solid agreements that move voters en masse, the probability is zero","['abstention', 'produce', 'change', 'without', 'explaining', 'credible', 'action', 'take', 'next', 'probability', 'zero', 'vote', 'skewed', 'election', 'without', 'convincing', 'masses', 'producing', 'solid', 'agreements', 'move', 'voters', 'en', 'masse', 'probability', 'zero']"
"Es inaceptable pretender que si la  estrategia actual para provocar el cambio político falla el juego se debe congelar y se cierran la vías alternativas, se bloquean las propuestas diferentes y se niega la posible renovación del liderazgo. Eso sería absolutamente antidemocrático.","['inaceptable', 'pretender', 'si', 'estrategia', 'actual', 'provocar', 'cambio', 'político', 'falla', 'juego', 'debe', 'congelar', 'cierran', 'vías', 'alternativas', 'bloquean', 'propuestas', 'diferentes', 'niega', 'posible', 'renovación', 'liderazgo', 'absolutamente', 'antidemocrático']","It is unacceptable to pretend that if the current strategy to bring about political change fails, the game should be frozen and alternative pathways closed, different proposals blocked, and possible renewal of leadership denied. That would be absolutely undemocratic.","['unacceptable', 'pretend', 'current', 'strategy', 'bring', 'political', 'change', 'fails', 'game', 'frozen', 'alternative', 'pathways', 'closed', 'different', 'proposals', 'blocked', 'possible', 'renewal', 'leadership', 'denied', 'would', 'absolutely', 'undemocratic']"
"No se trata de buenos y malos en la oposición, sino de diferencias naturales de opinión sobre cómo enfrentar a Maduro. Sin acuerdos y negociaciones internas, es absurdo acusar a unos u otros de culpables de la división, pues todos han sido incapaces de producir el acuerdo.","['trata', 'buenos', 'malos', 'oposición', 'sino', 'diferencias', 'naturales', 'opinión', 'cómo', 'enfrentar', 'maduro', 'acuerdos', 'negociaciones', 'internas', 'absurdo', 'acusar', 'culpables', 'división', 'pues', 'sido', 'incapaces', 'producir', 'acuerdo']","It is not about good and bad in the opposition, but about natural differences of opinion on how to confront Maduro. Without agreements and internal negotiations, it is absurd to accuse one or the other of guilty of the division, since all have been unable to produce the agreement.","['good', 'bad', 'opposition', 'natural', 'differences', 'opinion', 'confront', 'maduro', 'without', 'agreements', 'internal', 'negotiations', 'absurd', 'accuse', 'one', 'guilty', 'division', 'since', 'unable', 'produce', 'agreement']"
"Era obvio que después de 20 meses de intentos infructuosos para producir el cambio político, se presentaran roces y fracturas en la  oposición que buscaran producir cambios en la estrategia. Sin reglas comunes para decidir la mejor ruta común: ¿quién decide cuál es la mejor?","['obvio', 'después', 'meses', 'intentos', 'infructuosos', 'producir', 'cambio', 'político', 'presentaran', 'roces', 'fracturas', 'oposición', 'buscaran', 'producir', 'cambios', 'estrategia', 'reglas', 'comunes', 'decidir', 'mejor', 'ruta', 'común', '¿quién', 'decide', 'cuál', 'mejor']","It was obvious that after 20 months of unsuccessful attempts to produce political change, there would be friction and fractures in the opposition that sought to produce changes in strategy. No common rules to decide the best common route: who decides which is the best?","['obvious', 'months', 'unsuccessful', 'attempts', 'produce', 'political', 'change', 'would', 'friction', 'fractures', 'opposition', 'sought', 'produce', 'changes', 'strategy', 'common', 'rules', 'decide', 'best', 'common', 'route', 'decides', 'best']"
"En la lucha para producir el cambio la Unidad de las fuerzas opositoras resulta un activo clave e indispensable. Pero esa unidad no se logra a la fuerza, alrededor de una sola propuesta “indiscutible” sino a través de reglas de juego consensuadas para dirimir el disenso.","['lucha', 'producir', 'cambio', 'unidad', 'fuerzas', 'opositoras', 'resulta', 'activo', 'clave', 'indispensable', 'unidad', 'logra', 'fuerza', 'alrededor', 'sola', 'propuesta', 'indiscutible”', 'sino', 'través', 'reglas', 'juego', 'consensuadas', 'dirimir', 'disenso']","In the struggle to bring about change, the unity of the opposing forces is a key and indispensable asset. But that unity is not achieved by force, around a single ""indisputable"" proposal, but through agreed rules of the game to settle dissent.","['struggle', 'bring', 'change', 'unity', 'opposing', 'forces', 'key', 'indispensable', 'asset', 'unity', 'achieved', 'force', 'around', 'single', 'indisputable', 'proposal', 'agreed', 'rules', 'game', 'settle', 'dissent']"
@Andresevd Y ahora todos sabemos que tú eres gafo. Y en tu caso es verdad.,"['andresevd', 'ahora', 'sabemos', 'gafo', 'caso', 'verdad']",@Andresevd And now we all know that you are gafo. And in your case it is true.,"['andresevd', 'know', 'gafo', 'case', 'true']"
@tinocoya Quién lo dice? El bobo Tinoco?,"['tinocoya', 'quién', 'dice', 'bobo', 'tinoco']",@tinocoya Who says it? The fool Tinoco?,"['tinocoya', 'says', 'fool', 'tinoco']"
@victorparrag Ah Caramba. Creo que no leíste nada más y nada menos que al representante del dueño del Circo para Venezuela. Te falto ese detalle.,"['victorparrag', 'ah', 'caramba', 'creo', 'leíste', 'menos', 'representante', 'dueño', 'circo', 'venezuela', 'falto', 'detalle']",@victorparrag Ah wow. I don't think you read anything more and nothing less than the representative of the owner of the Circus for Venezuela. You are missing that detail.,"['victorparrag', 'ah', 'wow', 'think', 'read', 'anything', 'nothing', 'less', 'representative', 'owner', 'circus', 'venezuela', 'missing', 'detail']"
"@espinamoran11 Y a ti sólo te falta al menos UNA neurona para entender un análisis político, por cierto bastante básico.","['espinamoran', 'sólo', 'falta', 'menos', 'neurona', 'entender', 'análisis', 'político', 'cierto', 'bastante', 'básico']","@ espinamoran11 And you only need at least ONE neuron to understand a political analysis, quite basic by the way.","['espinamoran', 'need', 'least', 'one', 'neuron', 'understand', 'political', 'analysis', 'quite', 'basic', 'way']"
@NicolasArambulo Es una forma de verlo,"['nicolasarambulo', 'forma', 'verlo']",@NicolasArambulo It is a way of seeing it,"['nicolasarambulo', 'way', 'seeing']"
"@WilliamAmaro8 Es que no estoy retando sines verdad o no. Simplemente concluyendo que si esa es la solución y quien la puede hacer dice que es sureslista, entonces la posibilidad de éxito es nula. Es una lógica matemática.","['williamamaro', 'retando', 'sines', 'verdad', 'simplemente', 'concluyendo', 'si', 'solución', 'puede', 'hacer', 'dice', 'sureslista', 'entonces', 'posibilidad', 'éxito', 'nula', 'lógica', 'matemática']","@ WilliamAmaro8 It's that I'm not challenging whether it's true or not. Simply concluding that if that is the solution and who can do it says they are sureslist, then the chance of success is nil. It is a mathematical logic.","['williamamaro', 'challenging', 'whether', 'true', 'simply', 'concluding', 'solution', 'says', 'sureslist', 'chance', 'success', 'nil', 'mathematical', 'logic']"
Es absurdo llevar el debate a un plano simplista de buenos y malos en la oposición. Simplemente hay posiciones divergentes en un país que no logra producir el cambio deseado por 80% de la pob. Su pecado es no tener reglas comunes para decidir juntos. Pero es un pecado compartido.,"['absurdo', 'llevar', 'debate', 'plano', 'simplista', 'buenos', 'malos', 'oposición', 'simplemente', 'posiciones', 'divergentes', 'país', 'logra', 'producir', 'cambio', 'deseado', 'pob', 'pecado', 'tener', 'reglas', 'comunes', 'decidir', 'juntos', 'pecado', 'compartido']",It is absurd to take the debate to a simplistic plane of good and bad in the opposition. There are simply divergent positions in a country that fails to produce the desired change for 80% of the population. Their sin is not having common rules to decide together. But it is a shared sin.,"['absurd', 'take', 'debate', 'simplistic', 'plane', 'good', 'bad', 'opposition', 'simply', 'divergent', 'positions', 'country', 'fails', 'produce', 'desired', 'change', 'population', 'sin', 'common', 'rules', 'decide', 'together', 'shared', 'sin']"
"Lo que no entiendo es que se sorprendan de que la oposición, luego de mucho tiempo sin lograr su objetivo de cambio, se fracture ante la estrategia a seguir a futuro, sin tener un conjunto de reglas consensuadas que le sirvan para dirimir la disidencia natural del ser humano.","['entiendo', 'sorprendan', 'oposición', 'luego', 'tiempo', 'lograr', 'objetivo', 'cambio', 'fracture', 'estrategia', 'seguir', 'futuro', 'tener', 'conjunto', 'reglas', 'consensuadas', 'sirvan', 'dirimir', 'disidencia', 'natural', 'ser', 'humano']","What I do not understand is that they are surprised that the opposition, after a long time without achieving its objective of change, is fractured before the strategy to follow in the future, without having a set of consensual rules that serve to resolve the natural dissent of the human being.","['understand', 'surprised', 'opposition', 'long', 'time', 'without', 'achieving', 'objective', 'change', 'fractured', 'strategy', 'follow', 'future', 'without', 'set', 'consensual', 'rules', 'serve', 'resolve', 'natural', 'dissent', 'human']"
"Por su parte, plantear que la única solución al problema es una intervención extranjera, además de menospreciar la responsabilidad de trabajo y lucha interna, concluye que el problema es irresoluble, cuando el actor que podría intervenir dice que es un planteamiento surrealista.","['parte', 'plantear', 'única', 'solución', 'problema', 'intervención', 'extranjera', 'además', 'menospreciar', 'responsabilidad', 'trabajo', 'lucha', 'interna', 'concluye', 'problema', 'irresoluble', 'actor', 'podría', 'intervenir', 'dice', 'planteamiento', 'surrealista']","For its part, claiming that the only solution to the problem is foreign intervention, in addition to underestimating the responsibility of work and internal struggle, concludes that the problem is unsolvable, when the actor who could intervene says that it is a surrealist approach.","['part', 'claiming', 'solution', 'problem', 'foreign', 'intervention', 'addition', 'underestimating', 'responsibility', 'work', 'internal', 'struggle', 'concludes', 'problem', 'unsolvable', 'actor', 'could', 'intervene', 'says', 'surrealist', 'approach']"
"Insisto en que votar o no votar en esta elección sesgada, sin unidad ni estrategia para defender los derechos ciudadanos es un dilema falso que conduce al mismo vacío. Pero la acción de votar es activa y puede pescar algo inesperado. La abstención pasiva sólo pesca un resfriado.","['insisto', 'votar', 'votar', 'elección', 'sesgada', 'unidad', 'estrategia', 'defender', 'derechos', 'ciudadanos', 'dilema', 'falso', 'conduce', 'mismo', 'vacío', 'acción', 'votar', 'activa', 'puede', 'pescar', 'inesperado', 'abstención', 'pasiva', 'sólo', 'pesca', 'resfriado']","I insist that to vote or not to vote in this biased election, without unity or strategy to defend citizen rights is a false dilemma that leads to the same vacuum. But voting is active and can catch something unexpected. Passive abstention only catches a cold.","['insist', 'vote', 'vote', 'biased', 'election', 'without', 'unity', 'strategy', 'defend', 'citizen', 'rights', 'false', 'dilemma', 'leads', 'vacuum', 'voting', 'active', 'catch', 'something', 'unexpected', 'passive', 'abstention', 'catches', 'cold']"
"@caeg1972 Seguramente una cifra tan alta que ni  Bill Gates podría pagar. Claro, con tu inteligencia tampoco tendrías la capacidad de computarla.","['caeg', 'seguramente', 'cifra', 'tan', 'alta', 'bill', 'gates', 'podría', 'pagar', 'claro', 'inteligencia', 'tampoco', 'capacidad', 'computarla']","@ caeg1972 Surely a figure so high that not even Bill Gates could pay. Of course, with your intelligence you would not have the ability to compute it either.","['caeg', 'surely', 'figure', 'high', 'even', 'bill', 'gates', 'could', 'pay', 'course', 'intelligence', 'would', 'ability', 'compute', 'either']"
"Puedes o no estar de acuerdo con Capriles, pero quienes creen q la estrategia adoptada estos 20 meses no ha funcionado y rechazan jugar la ere paralizada como respuesta, tienen el mismo derecho a intentar una acción de cambio. La falta de unidad es asunto de ambos no de uno sólo.","['puedes', 'acuerdo', 'capriles', 'creen', 'estrategia', 'adoptada', 'meses', 'funcionado', 'rechazan', 'jugar', 'ere', 'paralizada', 'respuesta', 'mismo', 'derecho', 'intentar', 'acción', 'cambio', 'falta', 'unidad', 'asunto', 'ambos', 'sólo']","You may or may not agree with Capriles, but those who believe that the strategy adopted these 20 months has not worked and refuse to play the paralyzed ere in response, have the same right to try a change action. Lack of unity is a matter for both, not just one.","['may', 'may', 'agree', 'capriles', 'believe', 'strategy', 'adopted', 'months', 'worked', 'refuse', 'play', 'paralyzed', 'ere', 'response', 'right', 'try', 'change', 'action', 'lack', 'unity', 'matter', 'one']"
"@LuisalfOK Es una decisión racional, estemos o no de acuerdo.","['luisalfok', 'decisión', 'racional', 'acuerdo']","@LuisalfOK It's a rational decision, whether we agree or not.","['luisalfok', 'rational', 'decision', 'whether', 'agree']"
@ANGELDOWP Jajaja,"['angeldowp', 'jajaja']",@ANGELDOWP Jajaja,"['angeldowp', 'jajaja']"
@JlapTemporal Claro. Te la di gratis.,"['jlaptemporal', 'claro', 'di', 'gratis']",@JlapTemporal Claro. It gives you it for free.,"['jlaptemporal', 'claro', 'gives', 'free']"
@manuarzolab Es posible. Pero es una apuesta activa que no estamos seguros donde terminará. La otra via ya tiene un final cantado y no es bueno.,"['manuarzolab', 'posible', 'apuesta', 'activa', 'seguros', 'terminará', 'via', 'final', 'cantado', 'bueno']",@mantzlab It is possible. But it is an active bet that we are not sure where it will end. The other way already has a sung ending and it is not good.,"['mantzlab', 'possible', 'active', 'bet', 'sure', 'end', 'way', 'already', 'sung', 'ending', 'good']"
"La división opositora ya no es entre partidos sino entre quienes creen qué hay que jugar en todos los  tableros y quienes piensan que sólo se debe congelar el juego o esperar los Marines. En cada grupo hay gente de todos los partidos, los cuales pierden su capacidad de integrar.","['división', 'opositora', 'partidos', 'sino', 'creen', 'jugar', 'tableros', 'piensan', 'sólo', 'debe', 'congelar', 'juego', 'esperar', 'marines', 'cada', 'grupo', 'gente', 'partidos', 'cuales', 'pierden', 'capacidad', 'integrar']","The opposition division is no longer between games but between those who believe that there is to play on all boards and those who think that the game should only be frozen or wait for the Marines. In each group there are people from all parties, who lose their ability to integrate.","['opposition', 'division', 'longer', 'games', 'believe', 'play', 'boards', 'think', 'game', 'frozen', 'wait', 'marines', 'group', 'people', 'parties', 'lose', 'ability', 'integrate']"
"@alifernandezxp Guao. Que importancia la mía. Las críticas de un si@ole profesor a la pendejada es la que divide a la oposición en su conjunto. No son los intereses, la ignorancia y la miopía. Bravo. Te vas a ganar un Nobel.","['alifernandezxp', 'guao', 'importancia', 'críticas', 'si', 'ole', 'profesor', 'pendejada', 'divide', 'oposición', 'conjunto', 'intereses', 'ignorancia', 'miopía', 'bravo', 'vas', 'ganar', 'nobel']","@alifernandezxp Wow. How important is mine. The criticism of a si @ ole professor in bullshit is what divides the opposition as a whole. There are interests, ignorance and myopia. Bravo. You are going to win a Nobel.","['alifernandezxp', 'wow', 'important', 'mine', 'criticism', 'si', 'ole', 'professor', 'bullshit', 'divides', 'opposition', 'whole', 'interests', 'ignorance', 'myopia', 'bravo', 'going', 'win', 'nobel']"
"Hablando sólo de política y percepciones, ¿quién crees que recibirá el apoyo de las mayorías: quién te ofrece liberar los presos y atender los problemas un “día siguiente” abstracto y esquivo o quien hace algo concreto, incluso negociar con el diablo, para resolverlo hoy?","['hablando', 'sólo', 'política', 'percepciones', '¿quién', 'crees', 'recibirá', 'apoyo', 'mayorías', 'quién', 'ofrece', 'liberar', 'presos', 'atender', 'problemas', 'día', 'siguiente”', 'abstracto', 'esquivo', 'hace', 'concreto', 'incluso', 'negociar', 'diablo', 'resolverlo', 'hoy']","Speaking only of politics and perceptions, who do you think will receive the support of the majority: who offers to free the prisoners and attend to the problems one abstract and elusive ""next day"" or who does something concrete, even negotiate with the devil, to solve it today?","['speaking', 'politics', 'perceptions', 'think', 'receive', 'support', 'majority', 'offers', 'free', 'prisoners', 'attend', 'problems', 'one', 'abstract', 'elusive', 'next', 'day', 'something', 'concrete', 'even', 'negotiate', 'devil', 'solve', 'today']"
"Criticar una gestión (por cierto exitosa) para liberar presos políticos y devolverlos a sus familias, a su país y a su lucha por el cambio y la libertad es, por decir lo menos, una torpeza política monumental.","['criticar', 'gestión', 'cierto', 'exitosa', 'liberar', 'presos', 'políticos', 'devolverlos', 'familias', 'país', 'lucha', 'cambio', 'libertad', 'decir', 'menos', 'torpeza', 'política', 'monumental']","Criticizing an effort (by the way successful) to free political prisoners and return them to their families, their country and their struggle for change and freedom is, to say the least, a monumental political blunder.","['criticizing', 'effort', 'way', 'successful', 'free', 'political', 'prisoners', 'return', 'families', 'country', 'struggle', 'change', 'freedom', 'say', 'least', 'monumental', 'political', 'blunder']"
"Es obvio que el gob sabe que controlará la elección parlamentaria y ha decidido darle un marco más potable a una elección impresentable, poniendo sobre la mesa algo de “magnanimidad” política que sabe que no legitimará la elección pero si podría fracturar aún más a la oposición.","['obvio', 'gob', 'sabe', 'controlará', 'elección', 'parlamentaria', 'decidido', 'darle', 'marco', 'potable', 'elección', 'impresentable', 'poniendo', 'mesa', 'magnanimidad”', 'política', 'sabe', 'legitimará', 'elección', 'si', 'podría', 'fracturar', 'aún', 'oposición']","It is obvious that the govt knows that it will control the parliamentary election and has decided to give a more palatable framework to an unpresentable election, putting on the table some political ""magnanimity"" that it knows will not legitimize the election but could further fracture the opposition. .","['obvious', 'govt', 'knows', 'control', 'parliamentary', 'election', 'decided', 'give', 'palatable', 'framework', 'unpresentable', 'election', 'putting', 'table', 'political', 'magnanimity', 'knows', 'legitimize', 'election', 'could', 'fracture', 'opposition']"
"Celebramos la liberación de presos políticos y el fin de la persecución de muchos adversarios de la revolución. Las razones del gob para hacerlo son políticamente interesadas, pero más importante ahora es el sentimiento de las personas y familias que hoy pueden dormir en libertad","['celebramos', 'liberación', 'presos', 'políticos', 'fin', 'persecución', 'adversarios', 'revolución', 'razones', 'gob', 'hacerlo', 'políticamente', 'interesadas', 'importante', 'ahora', 'sentimiento', 'personas', 'familias', 'hoy', 'pueden', 'dormir', 'libertad']","We celebrate the release of political prisoners and the end of the persecution of many opponents of the revolution. The gov's reasons for doing so are politically interested, but more important now is the sentiment of individuals and families that today they can sleep freely.","['celebrate', 'release', 'political', 'prisoners', 'end', 'persecution', 'many', 'opponents', 'revolution', 'gov', 'reasons', 'politically', 'interested', 'important', 'sentiment', 'individuals', 'families', 'today', 'sleep', 'freely']"
"Y mientras el país se concentrará en el conflicto generado por el falso dilema de votar o no votar en una elección no competitiva, se pulveriza el debate importante sobre qué hacer, diferente y eficiente, para lograr lo realmente relevante: provocar un cambio político en Vzla.","['mientras', 'país', 'concentrará', 'conflicto', 'generado', 'falso', 'dilema', 'votar', 'votar', 'elección', 'competitiva', 'pulveriza', 'debate', 'importante', 'hacer', 'diferente', 'eficiente', 'lograr', 'realmente', 'relevante', 'provocar', 'cambio', 'político', 'vzla']","And while the country will focus on the conflict generated by the false dilemma of voting or not voting in a non-competitive election, the important debate about what to do, different and efficient, is pulverized to achieve what is really relevant: provoke a political change in Vzla .","['country', 'focus', 'conflict', 'generated', 'false', 'dilemma', 'voting', 'voting', 'non', 'competitive', 'election', 'important', 'debate', 'different', 'efficient', 'pulverized', 'achieve', 'really', 'relevant', 'provoke', 'political', 'change', 'vzla']"
"Es evidente que sin tener una vía consensuada para decidir entre alternativas distintas (y no bajo la “orden” de una sola opción no compartida), la oposición irá a parlamentarias  multifracturada, independientemente de los intentos de diálogo y los respaldos (y amenazas) externas","['evidente', 'tener', 'vía', 'consensuada', 'decidir', 'alternativas', 'distintas', 'bajo', 'orden”', 'sola', 'opción', 'compartida', 'oposición', 'irá', 'parlamentarias', 'multifracturada', 'independientemente', 'intentos', 'diálogo', 'respaldos', 'amenazas', 'externas']","It is evident that without having a consensual way to decide between different alternatives (and not under the “order” of a single non-shared option), the opposition will go to multi-fractured parliamentarians, regardless of attempts at dialogue and external support (and threats)","['evident', 'without', 'consensual', 'way', 'decide', 'different', 'alternatives', 'order”', 'single', 'non', 'shared', 'option', 'opposition', 'go', 'multi', 'fractured', 'parliamentarians', 'regardless', 'attempts', 'dialogue', 'external', 'support', 'threats']"
"Si no hay consenso sobre las reglas para dirimir el disenso, es absurdo pretender que todas las fuerzas tengan que plegarse ilimitadamente a la posición que no ha tenido éxito hasta ahora. No se trata de buenos y malos, sino de diversidad de opiniones, natural en democracia.","['si', 'consenso', 'reglas', 'dirimir', 'disenso', 'absurdo', 'pretender', 'todas', 'fuerzas', 'plegarse', 'ilimitadamente', 'posición', 'éxito', 'ahora', 'trata', 'buenos', 'malos', 'sino', 'diversidad', 'opiniones', 'natural', 'democracia']","If there is no consensus on the rules to settle dissent, it is absurd to pretend that all forces have to bend unlimitedly to the position that has not been successful so far. It is not about good and bad, but about diversity of opinions, natural in a democracy.","['consensus', 'rules', 'settle', 'dissent', 'absurd', 'pretend', 'forces', 'bend', 'unlimitedly', 'position', 'successful', 'far', 'good', 'bad', 'diversity', 'opinions', 'natural', 'democracy']"
No hay sorpresa por la fractura opositora. Es natural luego de años intentando provocar un cambio que no ha ocurrido y que se ve hoy más lejano. Lo relevante ahora no es construir una unidad de pensamiento (imposible) sino un consenso sobre las reglas para dirimir el dísenso.,"['sorpresa', 'fractura', 'opositora', 'natural', 'luego', 'años', 'intentando', 'provocar', 'cambio', 'ocurrido', 've', 'hoy', 'lejano', 'relevante', 'ahora', 'construir', 'unidad', 'pensamiento', 'imposible', 'sino', 'consenso', 'reglas', 'dirimir', 'dísenso']",There is no surprise for the opposition fracture. It is natural after years of trying to bring about a change that has not happened and that looks more distant today. What is relevant now is not to build a unit of thought (impossible) but rather a consensus on the rules to settle the opinion.,"['surprise', 'opposition', 'fracture', 'natural', 'years', 'trying', 'bring', 'change', 'happened', 'looks', 'distant', 'today', 'relevant', 'build', 'unit', 'thought', 'impossible', 'rather', 'consensus', 'rules', 'settle', 'opinion']"
Comenzando ahora una conversación en el IG Live con el alcalde León Jurado de San Diego en su cuenta @leonjura,"['comenzando', 'ahora', 'conversación', 'ig', 'live', 'alcalde', 'león', 'jurado', 'san', 'diego', 'cuenta', 'leonjura']",Now starting a conversation on IG Live with Mayor León Jurado of San Diego on his account @leonjura,"['starting', 'conversation', 'ig', 'live', 'mayor', 'león', 'jurado', 'san', 'diego', 'account', 'leonjura']"
@McBurban No,['mcburban'],@McBurban No,['mcburban']
@estherlinero Es así,"['estherlinero', 'así']",@estherlinero It's like that,"['estherlinero', 'like']"
@matiasazpurua Ampliaría el espectro de tu recomendación a todo el país,"['matiasazpurua', 'ampliaría', 'espectro', 'recomendación', 'país']",@matiasazpurua I would broaden the spectrum of your recommendation to the whole country,"['matiasazpurua', 'would', 'broaden', 'spectrum', 'recommendation', 'whole', 'country']"
@cococolol Será un sabor muy conocido para ti.,"['cococolol', 'sabor', 'conocido']",@cococolol It will be a well-known flavor to you.,"['cococolol', 'well', 'known', 'flavor']"
Un llamado a la negociación interna en la oposición para reconstruir una estrategia unitaria es inteligente y oportuno. Pero sólo puede ser exitoso en la medida en que los involucrados estén dispuestos a hacer algo distinto a lo que ya han propuesto. Lo otro ya sabemos dónde va.,"['llamado', 'negociación', 'interna', 'oposición', 'reconstruir', 'estrategia', 'unitaria', 'inteligente', 'oportuno', 'sólo', 'puede', 'ser', 'exitoso', 'medida', 'involucrados', 'dispuestos', 'hacer', 'distinto', 'propuesto', 'sabemos', 'dónde', 'va']",A call for internal negotiation in the opposition to rebuild a unitary strategy is smart and timely. But it can only be successful to the extent that those involved are willing to do something other than what they have already proposed. The other we already know where it goes.,"['call', 'internal', 'negotiation', 'opposition', 'rebuild', 'unitary', 'strategy', 'smart', 'timely', 'successful', 'extent', 'involved', 'willing', 'something', 'already', 'proposed', 'already', 'know', 'goes']"
"Es un error, increíble a estas alturas, confundir la incapacidad de Maduro de gobernar con incapacidad de mantenerse en el gobierno, por malo que este sea.","['error', 'increíble', 'alturas', 'confundir', 'incapacidad', 'maduro', 'gobernar', 'incapacidad', 'mantenerse', 'gobierno', 'malo']","It is a mistake, incredible at this point, to confuse Maduro's inability to govern with an inability to stay in government, however bad it may be.","['mistake', 'incredible', 'point', 'confuse', 'maduro', 'inability', 'govern', 'inability', 'stay', 'government', 'however', 'bad', 'may']"
No hay nada extraño ni conspirativo en el hecho de que la oposición se divida frente a estrategias para provocar un cambio que le ha sido extremadamente esquivo. Lo imperdonable es su incapacidad para consensuar reglas de juego que le permitan dirimir sus naturales diferencias.,"['extraño', 'conspirativo', 'hecho', 'oposición', 'divida', 'frente', 'estrategias', 'provocar', 'cambio', 'sido', 'extremadamente', 'esquivo', 'imperdonable', 'incapacidad', 'consensuar', 'reglas', 'juego', 'permitan', 'dirimir', 'naturales', 'diferencias']",There is nothing strange or conspiratorial about the opposition splitting up over strategies to bring about change that have been extremely elusive. The unforgivable thing is his inability to agree on the rules of the game that allow him to settle their natural differences.,"['nothing', 'strange', 'conspiratorial', 'opposition', 'splitting', 'strategies', 'bring', 'change', 'extremely', 'elusive', 'unforgivable', 'thing', 'inability', 'agree', 'rules', 'game', 'allow', 'settle', 'natural', 'differences']"
@WilianGranadil1 Gracias por tan buena interpretación,"['wiliangranadil', 'gracias', 'tan', 'buena', 'interpretación']",@ WilianGranadil1 Thanks for such a good performance,"['wiliangranadil', 'thanks', 'good', 'performance']"
@carlosmaury27 Podrías regraserlo en qué escribí poco (es apenas un tuit) pero tu no tienes capacidad de entender nada. Probablemente se adapta bastante mejor,"['carlosmaury', 'podrías', 'regraserlo', 'escribí', 'apenas', 'tuit', 'capacidad', 'entender', 'probablemente', 'adapta', 'bastante', 'mejor']",@ carlosmaury27 You could rewrite what I wrote little about (it's just a tweet) but you don't have the ability to understand anything. It probably fits a lot better,"['carlosmaury', 'could', 'rewrite', 'wrote', 'little', 'tweet', 'ability', 'understand', 'anything', 'probably', 'fits', 'lot', 'better']"
@paramaconic Pedirles que te sancionen y aíslen y que se concentren en discursos parece no haber funcionado muy bien. Probablemente todo comienza porque la solución no se la puedes pedir a nadie distinto a ti mismo.,"['paramaconic', 'pedirles', 'sancionen', 'aíslen', 'concentren', 'discursos', 'parece', 'haber', 'funcionado', 'bien', 'probablemente', 'comienza', 'solución', 'puedes', 'pedir', 'nadie', 'distinto', 'mismo']",@paramaconic Asking them to sanction and isolate you and to focus on speeches does not seem to have worked very well. It probably all starts because you cannot ask for the solution from anyone other than yourself.,"['paramaconic', 'asking', 'sanction', 'isolate', 'focus', 'speeches', 'seem', 'worked', 'well', 'probably', 'starts', 'cannot', 'ask', 'solution', 'anyone']"
