tweet,tweet_tokenized
"Aunque los números siembran dudas por las dificultades de auditoría, el gesto de venezolanos en la calle contracorriente, plantando cara y voz, pese a sus costos, es un acto poderoso en medio de las circunstancias.","['aunque', 'números', 'siembran', 'dudas', 'dificultades', 'auditoría', 'gesto', 'venezolanos', 'calle', 'contracorriente', 'plantando', 'cara', 'voz', 'pese', 'costos', 'acto', 'poderoso', 'medio', 'circunstancias']"
"Este hilo muestra parte del deseo de los venezolanos de organizarse, resolver pacífica y democráticamente el futuro del país, aunque la dictadura intente acorralar, una y otra vez, hacia la violencia.","['hilo', 'muestra', 'parte', 'deseo', 'venezolanos', 'organizarse', 'resolver', 'pacífica', 'democráticamente', 'futuro', 'país', 'aunque', 'dictadura', 'intente', 'acorralar', 'vez', 'hacia', 'violencia']"
Una desgracia...(más),['desgracia']
"@DarielaSosa Y aquel cerro de iconos, pestañas abiertas, el historial de google, una lista de amazon, y las fotos que estabas vaciando de la papelera. Too much","['darielasosa', 'aquel', 'cerro', 'iconos', 'pestañas', 'abiertas', 'historial', 'google', 'lista', 'amazon', 'fotos', 'vaciando', 'papelera', 'too', 'much']"
@RMTF Me encanta.,"['rmtf', 'encanta']"
I Want To Hold Your Hand - Remastered 2015 by The Beatles  https://t.co/43C2MQc77o #NowPlaying,"['want', 'to', 'hold', 'your', 'hand', 'remastered', 'by', 'the', 'beatles', 'nowplaying']"
"Dime dónde quieres ser diputado, y allí te ponemos, no importa cuándo ni cómo, si te portas bien.  La muerte de ""las formas"".","['dime', 'dónde', 'quieres', 'ser', 'diputado', 'allí', 'ponemos', 'importa', 'cuándo', 'cómo', 'si', 'portas', 'bien', 'muerte', 'formas']"
"@hcapriles: ""El peor escenario para la oposición es mantener el statu quo que tenemos ahora. Algunos lo quieren mantener. Maduro con su Asamblea y nosotros hablando de prorrogar la actual, de darle continuidad"".   https://t.co/5WmbKRjAO3","['hcapriles', 'peor', 'escenario', 'oposición', 'mantener', 'statu', 'quo', 'ahora', 'quieren', 'mantener', 'maduro', 'asamblea', 'hablando', 'prorrogar', 'actual', 'darle', 'continuidad']"
"El papá de @MelanioBar lucha por su vida, y contra el sistema: la salud pública en el suelo, y una medicina privada que muy pocos pueden pagar.   https://t.co/FdvttT2Wh6","['papá', 'melaniobar', 'lucha', 'vida', 'sistema', 'salud', 'pública', 'suelo', 'medicina', 'privada', 'pocos', 'pueden', 'pagar']"
"@Ramses_Siverio Caramba, licen. Yo aquí, tomando nota... + helado + café con crema y pirulín","['ramses', 'siverio', 'caramba', 'licen', 'aquí', 'tomando', 'nota', 'helado', 'café', 'crema', 'pirulín']"
@Ramses_Siverio *capture*,"['ramses', 'siverio', 'capture']"
José Brito insultó a periodista de TalCual por publicar un tuit desmintiéndolo  https://t.co/PUHZ2PgLif,"['josé', 'brito', 'insultó', 'periodista', 'talcual', 'publicar', 'tuit', 'desmintiéndolo']"
Una excelente oportunidad de @GI_TOC,"['excelente', 'oportunidad', 'gi', 'toc']"
"Toda la información, minuto a minuto, aquí y en los grupos de WhatsApp de @infopublicave","['toda', 'información', 'minuto', 'minuto', 'aquí', 'grupos', 'whatsapp', 'infopublicave']"
@i_Rho @StePozzebon @MelanioBar @osmarycnn ¿Vienes a presumir?,"['rho', 'stepozzebon', 'melaniobar', 'osmarycnn', '¿vienes', 'presumir']"
@StePozzebon @MelanioBar @osmarycnn No Lo He Probado,"['stepozzebon', 'melaniobar', 'osmarycnn', 'probado']"
@StePozzebon @MelanioBar @osmarycnn ... #NOmepasa,"['stepozzebon', 'melaniobar', 'osmarycnn', 'nomepasa']"
@MelanioBar Cc: @StePozzebon,"['melaniobar', 'cc', 'stepozzebon']"
@cchancellor_f Le escribo al privado!,"['cchancellor', 'escribo', 'privado']"
"@fertineo Recuerdo ese día. Tenía pocos días de mudada y lo que más me gustaba de ese lugar, era la vista. Esa madrugada me sorprendió una luz casi fluorescente que entraba por la ventana. Salté de la cama y corrí al balcón y era esto...  Todos los días era una sorpresa.","['fertineo', 'recuerdo', 'día', 'pocos', 'días', 'mudada', 'gustaba', 'lugar', 'vista', 'madrugada', 'sorprendió', 'luz', 'casi', 'fluorescente', 'entraba', 'ventana', 'salté', 'cama', 'corrí', 'balcón', 'días', 'sorpresa']"
"¡Feliz cumpleaños querida @DarielaSosa: la ingeniosa, talentosa y creativa reina del merengue!   Que la vida nos reúna en la misma oficina a todos, pensando, creando y riéndonos como siempre.   *llamando a @Quipus_app para organizar una quiniela: ¿Cuál es el verdadero nombre?*","['¡feliz', 'cumpleaños', 'querida', 'darielasosa', 'ingeniosa', 'talentosa', 'creativa', 'reina', 'merengue', 'vida', 'reúna', 'misma', 'oficina', 'pensando', 'creando', 'riéndonos', 'siempre', 'llamando', 'quipus', 'app', 'organizar', 'quiniela', '¿cuál', 'verdadero', 'nombre']"
@jaimemerrick 😴😴,"['jaimemerrick', '😴😴']"
@jaimemerrick 😐,['jaimemerrick']
"@jaimemerrick No seas insolente, Merrick. Estabas tú en Maracay.","['jaimemerrick', 'insolente', 'merrick', 'maracay']"
Here Comes the Sun by Nina Simone  https://t.co/DjERM8oLIQ #NowPlaying,"['here', 'comes', 'the', 'sun', 'by', 'nina', 'simone', 'nowplaying']"
Un año de este radiante e impresionante amanecer guayanés 💗  https://t.co/RjEqkmHZDE,"['año', 'radiante', 'impresionante', 'amanecer', 'guayanés']"
"@Milagrosurb Pero creo que San Tomé son casas, verdad? No recuerdo! Cuéntame","['milagrosurb', 'creo', 'san', 'tomé', 'casas', 'verdad', 'recuerdo', 'cuéntame']"
"@manitaho Hay que escribirlo. No para quedarnos pegados en una época, que tuvo su momento y sus circunstancias, sino para recordar de lo que somos capaces","['manitaho', 'escribirlo', 'quedarnos', 'pegados', 'época', 'momento', 'circunstancias', 'sino', 'recordar', 'capaces']"
@luisjlopezm ¡Me encanta! Anotado,"['luisjlopezm', '¡me', 'encanta', 'anotado']"
"@lmaracara @adricultora CC: @MarcosDavidV  ""unos camburcitos para las pobres guacas""","['lmaracara', 'adricultora', 'cc', 'marcosdavidv', 'camburcitos', 'pobres', 'guacas']"
@Savedra2017Dias *Abriendo un patreon*,"['savedra', 'dias', 'abriendo', 'patreon']"
@ciscoinc Estudiamos juntos ❤️❤️,"['ciscoinc', 'estudiamos', 'juntos', '❤️❤️']"
"@gregorio_afonso Sí, de todas partes del mundo. Fue una gran experiencia","['gregorio', 'afonso', 'todas', 'partes', 'mundo', 'gran', 'experiencia']"
"En plena pandemia y con los hospitales al límite, #Bauxilum celebra ""asistencia masiva"" al encendido del arbolito.  https://t.co/r4l21nxFcO","['plena', 'pandemia', 'hospitales', 'límite', 'bauxilum', 'celebra', 'asistencia', 'masiva', 'encendido', 'arbolito']"
"@SidoristaRRR Afortunadamente fue el campamento (se vendieron los trailers y equipos. En mi casa aún tenemos los muebles, secadora, vajilla, etc), y no Sidor como hizo Chávez &amp; Co a partir de 2008...","['sidoristarrr', 'afortunadamente', 'campamento', 'vendieron', 'trailers', 'equipos', 'casa', 'aún', 'muebles', 'secadora', 'vajilla', 'etc', 'sidor', 'hizo', 'chávez', 'amp', 'co', 'partir']"
"Algún día escribiré un libro sobre #Mapanare, ese campamento entrañable de Sidor donde crecí, y sus historias estarán allí. Gracias por sus anécdotas.","['algún', 'día', 'escribiré', 'libro', 'mapanare', 'campamento', 'entrañable', 'sidor', 'crecí', 'historias', 'allí', 'gracias', 'anécdotas']"
"💗💗 Un año raro, extraordinario, de aprendizaje, colaboración y resiliencia.","['💗💗', 'año', 'raro', 'extraordinario', 'aprendizaje', 'colaboración', 'resiliencia']"
@siriagastelum @GI_TOC @Judiekaberia @ISAZULETA @MariaIs08701193 @raffylerma @juanachange @eLiberareRO ¡Gracias a este maravilloso equipo! El apoyo que nos han dado es invaluable.,"['siriagastelum', 'gi', 'toc', 'judiekaberia', 'isazuleta', 'mariais', 'raffylerma', 'juanachange', 'eliberarero', '¡gracias', 'maravilloso', 'equipo', 'apoyo', 'dado', 'invaluable']"
@g8che stop,"['che', 'stop']"
@augustocesar4 Increíble!,"['augustocesar', 'increíble']"
@tochekarla 👌 ¡Buena idea!,"['tochekarla', '¡buena', 'idea']"
.@ipysvenezuela reveló un mapa creciente de desiertos informativos en 🇻🇪: ciudadanos desconectados y desinformados. A través de whatsapp @infopublicave  llega a grupos de oyentes que replican y amplifican el trabajo riguroso de periodistas en todo el país. Ayúdanos a crecer 👇,"['ipysvenezuela', 'reveló', 'mapa', 'creciente', 'desiertos', 'informativos', '🇻🇪', 'ciudadanos', 'desconectados', 'desinformados', 'través', 'whatsapp', 'infopublicave', 'llega', 'grupos', 'oyentes', 'replican', 'amplifican', 'trabajo', 'riguroso', 'periodistas', 'país', 'ayúdanos', 'crecer']"
Cómo el héroe de ‘Hotel Rwanda’ cayó en la trampa de un dictador vengativo   Qué historia.   https://t.co/CVcmJ08jha,"['cómo', 'héroe', '‘hotel', 'rwanda’', 'cayó', 'trampa', 'dictador', 'vengativo', 'historia']"
@LauSolorzano @ONU_es ¿DESDE EL 23 DE DICIEMBRE? ¿Por qué no ya?,"['lausolorzano', 'onu', '¿desde', 'diciembre', '¿por']"
@Daniealbarranr  https://t.co/Ppi2OWoUgF,['daniealbarranr']
@Daniealbarranr Quizás es porque ahora Google Fotos te resta espacio de almacenamiento,"['daniealbarranr', 'quizás', 'ahora', 'google', 'fotos', 'resta', 'espacio', 'almacenamiento']"
"Ayudemos a la querida colega Luisa, otra vez, a vencer el cáncer &lt;3  https://t.co/laVyEc6LFH","['ayudemos', 'querida', 'colega', 'luisa', 'vez', 'vencer', 'cáncer', 'lt']"
"Hasta la Raíz de Natalia Lafourcade, Los Cojolites, Los Auténticos Decadentes  https://t.co/qMREGtTgOq #NowPlaying","['raíz', 'natalia', 'lafourcade', 'cojolites', 'auténticos', 'decadentes', 'nowplaying']"
"Venezuela Raids Food Charity, Interrupting Meals for Children  https://t.co/UgbRvi3DEF","['venezuela', 'raids', 'food', 'charity', 'interrupting', 'meals', 'for', 'children']"
"Cientos de familias se han organizado alrededor de un comedor por el pan de sus hijos, pero allí ha crecido un red de solidaridad, amistad y resiliencia que va mas allá de un plato de comida.   #AlimentalaSolidaridad","['cientos', 'familias', 'organizado', 'alrededor', 'comedor', 'pan', 'hijos', 'allí', 'crecido', 'red', 'solidaridad', 'amistad', 'resiliencia', 'va', 'mas', 'allá', 'plato', 'comida', 'alimentalasolidaridad']"
Con el apoyo de @Codehciu y @lavidadenos hemos compilado un dossier de historias de desaparecidos. @GI_TOC nos ha ayudado a situar el fenómeno en un plano global. En @CorreodelCaroni le hacemos seguimiento. Creemos en las alianzas y el trabajo colaborativo  https://t.co/sk7XU2e1ZQ,"['apoyo', 'codehciu', 'lavidadenos', 'compilado', 'dossier', 'historias', 'desaparecidos', 'gi', 'toc', 'ayudado', 'situar', 'fenómeno', 'plano', 'global', 'correodelcaroni', 'hacemos', 'seguimiento', 'creemos', 'alianzas', 'trabajo', 'colaborativo']"
"En @sonindelebles contamos y construimos memoria sobre el impacto de la violencia en lo que el régimen de Maduro ha denominado Arco Minero del Orinoco.   Algunos buscan sobrevivir, y no regresan. Sus familias los esperan y el Estado debe buscarlos.","['sonindelebles', 'contamos', 'construimos', 'memoria', 'impacto', 'violencia', 'régimen', 'maduro', 'denominado', 'arco', 'minero', 'orinoco', 'buscan', 'sobrevivir', 'regresan', 'familias', 'esperan', 'debe', 'buscarlos']"
@laurahcastillo WTF!,"['laurahcastillo', 'wtf']"
Totalmente.,['totalmente']
@ArletteMontilla AMO los balcones,"['arlettemontilla', 'amo', 'balcones']"
@oscarmedina1 @WillyMcKey @JuanVilloro56 Jajajaja!  Título: Maradona y lo que callan los ídolos,"['oscarmedina', 'willymckey', 'juanvilloro', 'jajajaja', 'título', 'maradona', 'callan', 'ídolos']"
@jeanfreddy @KathyPennacchio @Naldoxx @MicroTDH Yo quiero leer la convocatoria para el día de grabación XD,"['jeanfreddy', 'kathypennacchio', 'naldoxx', 'microtdh', 'quiero', 'leer', 'convocatoria', 'día', 'grabación', 'xd']"
@cafecontodo + contrato de productora + contrato de bailarines + más Turquía,"['cafecontodo', 'contrato', 'productora', 'contrato', 'bailarines', 'turquía']"
Quiero ver los bloopers.,"['quiero', 'ver', 'bloopers']"
@Netzahuatl1 JAJAAJAJAJJAAJAJAJA NO SÉ CÓMO TOMAR ESTO.,"['netzahuatl', 'jajaajajajjaajajaja', 'sé', 'cómo', 'tomar']"
1. Ve a tu Facebook.  2. Toma tu primera foto de perfil (sola). 3. Toma tu última foto de perfil (sola). 4. Ponlas lado a lado y veamos el cambio 😲  https://t.co/nrkFgDu1DI,"['ve', 'facebook', 'toma', 'primera', 'foto', 'perfil', 'sola', 'toma', 'última', 'foto', 'perfil', 'sola', 'ponlas', 'lado', 'lado', 'veamos', 'cambio']"
"""When President-elect Joe Biden is sworn in on Jan. 20, he will face a fundamental challenge unlike any incoming president before him: Tens of millions of Americans who doubt his legitimacy""  https://t.co/DGpWuTZ4r3","['when', 'president', 'elect', 'joe', 'biden', 'is', 'sworn', 'in', 'on', 'jan', 'will', 'face', 'fundamental', 'challenge', 'unlike', 'any', 'incoming', 'president', 'before', 'him', 'tens', 'of', 'millions', 'of', 'americans', 'who', 'doubt', 'his', 'legitimacy']"
OPS activará laboratorio móvil para pruebas PCR en Bolívar y Amazonas  https://t.co/KJqdavnM4N   Por @mlclisanchez en @CorreodelCaroni,"['ops', 'activará', 'laboratorio', 'móvil', 'pruebas', 'pcr', 'bolívar', 'amazonas', 'mlclisanchez', 'correodelcaroni']"
Un ministro de Trinidad puso en duda que los 16 niños... sean niños:  https://t.co/eLHomnmsON   La @SoyArepita del #25Nov,"['ministro', 'trinidad', 'puso', 'duda', 'niños', 'niños', 'soyarepita', 'nov']"
Investigamos y narramos las desapariciones en las minas del sur de Venezuela.   #Desaparecidos #FosasdelSilencio,"['investigamos', 'narramos', 'desapariciones', 'minas', 'sur', 'venezuela', 'desaparecidos', 'fosasdelsilencio']"
Back/first.  https://t.co/TF97N373g2,"['back', 'first']"
"Situación en Honduras 🇭🇳 Reporta corresponsal:   ""Pocas veces una tragedia de estas dimensiones fue tan invisible""","['situación', 'honduras', '🇭🇳', 'reporta', 'corresponsal', 'pocas', 'veces', 'tragedia', 'dimensiones', 'tan', 'invisible']"
"@pfcontrerasv @Calendly Patricio, ¿cómo lo compartes? ¿Le das el link para que reserven en el tiempo que has seleccionado como disponible?","['pfcontrerasv', 'calendly', 'patricio', '¿cómo', 'compartes', '¿le', 'das', 'link', 'reserven', 'tiempo', 'seleccionado', 'disponible']"
Solo un caso de los que viven cientos de migrantes forzados y pendulares.,"['solo', 'caso', 'viven', 'cientos', 'migrantes', 'forzados', 'pendulares']"
@g8che Necesito hablarte :D,"['che', 'necesito', 'hablarte']"
@g8che 🤔,['che']
@lorebornacelly Te mandé un DM,"['lorebornacelly', 'mandé', 'dm']"
"@LuuSalomon ¡Luisa gracias por tu tiempo, inspiración y ganas! 😘 ❤️ Fue una gran experiencia, de mucho aprendizaje. ¡Seguimos!","['luusalomon', '¡luisa', 'gracias', 'tiempo', 'inspiración', 'ganas', '❤️', 'gran', 'experiencia', 'aprendizaje', '¡seguimos']"
Un placer haberlas acompañado. Gracias a @LuuSalomon por su disposición. ¡Buen trabajo! ✨,"['placer', 'haberlas', 'acompañado', 'gracias', 'luusalomon', 'disposición', '¡buen', 'trabajo']"
@andreinaclo Te quiero.,"['andreinaclo', 'quiero']"
"@rodoarico @cafecontodo Qué bello, besos @cafecontodo. Merecidísimo","['rodoarico', 'cafecontodo', 'bello', 'besos', 'cafecontodo', 'merecidísimo']"
"Conviene Saber (feat. Rozalén) de Marwán, Rozalén  https://t.co/s8wM561m6O #NowPlaying","['conviene', 'saber', 'feat', 'rozalén', 'marwán', 'rozalén', 'nowplaying']"
@hl_lucena Lo siento mucho!,"['hl', 'lucena', 'siento']"
@LassoMusica @anaguerra @CarlosB19,"['lassomusica', 'anaguerra', 'carlosb']"
@_Verolerolero @g8che Dejen vivir. Cc: @g8che,"['verolerolero', 'che', 'dejen', 'vivir', 'cc', 'che']"
"@carmenchu33 No me pasa, jajaja. #Undon","['carmenchu', 'pasa', 'jajaja', 'undon']"
@vosto ah....,"['vosto', 'ah']"
Una Vez Más de Ximena Sariñana  https://t.co/tEaJkrtkpU #NowPlaying,"['vez', 'ximena', 'sariñana', 'nowplaying']"
@vosto ¿duele más que un lepe?,"['vosto', '¿duele', 'lepe']"
@YaneFernandez @g8che,"['yanefernandez', 'che']"
Golden Slumbers / Carry That Weight - Takes 1-3 / Medley de The Beatles  https://t.co/qF5xL7r9gT #NowPlaying,"['golden', 'slumbers', 'carry', 'that', 'weight', 'takes', 'medley', 'the', 'beatles', 'nowplaying']"
"@yugoslava21 @gagueando @josepulido2015 @Poeteca1 @maqroll30 Ah, ellos -tan bellos- deben tener algo ya organizado :)","['yugoslava', 'gagueando', 'josepulido', 'poeteca', 'maqroll', 'ah', 'tan', 'bellos', 'deben', 'tener', 'organizado']"
@yugoslava21 @gagueando @josepulido2015 Yo también quiero. Hagamos un círculo de lectura :),"['yugoslava', 'gagueando', 'josepulido', 'quiero', 'hagamos', 'círculo', 'lectura']"
@gagueando @yugoslava21 @josepulido2015 Dalila me hará llorar? Dalila lo hará,"['gagueando', 'yugoslava', 'josepulido', 'dalila', 'hará', 'llorar', 'dalila', 'hará']"
"Tampoco la Policía Nacional, y largos etceteras...","['tampoco', 'policía', 'nacional', 'largos', 'etceteras']"
@LaLauraGuevara 🤔,['lalauraguevara']
"@g8che No, pero no lo descarto jajajajaja","['che', 'descarto', 'jajajajaja']"
"@g8che El hater, pues","['che', 'hater', 'pues']"
Necesitamos ayuda para atender la salud de nuestro amigo @TotiCasanova. En la imagen están las opciones disponibles para colaborar con su recuperación.,"['necesitamos', 'ayuda', 'atender', 'salud', 'amigo', 'toticasanova', 'imagen', 'opciones', 'disponibles', 'colaborar', 'recuperación']"
"@HeleCarpio Uff, qué buenas. Yo quiero :)","['helecarpio', 'uff', 'buenas', 'quiero']"
@Danielsalazar__ Transfer,"['danielsalazar', 'transfer']"
@CentroGabo .@oscarmedina1,"['centrogabo', 'oscarmedina']"
Independientemente de los resultados: qué bonita la democracia.,"['independientemente', 'resultados', 'bonita', 'democracia']"
Una buena noticia en 2020. Se le puso una raya al personalismo y al autoritarismo que tanto daño han hecho.,"['buena', 'noticia', 'puso', 'raya', 'personalismo', 'autoritarismo', 'daño', 'hecho']"
"@ligiabolivar @Maoliscastro Gracias, querida Ligia. Además un honor con Maolis","['ligiabolivar', 'maoliscastro', 'gracias', 'querida', 'ligia', 'además', 'honor', 'maolis']"
... Denmark to kill 15 million minks after coronavirus mutation spreads to humans  https://t.co/FKsfUfmmte,"['denmark', 'to', 'kill', 'million', 'minks', 'after', 'coronavirus', 'mutation', 'spreads', 'to', 'humans']"
@CHANEL @andreinaclo,"['chanel', 'andreinaclo']"
1,[]
"@danielajtb @ChiguireBipolar Yo sí, jajaja.  https://t.co/JegnepEgNE","['danielajtb', 'chiguirebipolar', 'jajaja']"
La dictadura con el moño suelto.,"['dictadura', 'moño', 'suelto']"
@oscarmedina1 + unas gotas de ácido hialurónico,"['oscarmedina', 'unas', 'gotas', 'ácido', 'hialurónico']"
@maiskell @pressfreedom De los días pasados,"['maiskell', 'pressfreedom', 'días', 'pasados']"
El servicio de inteligencia venezolano allana el diario Correo del Caroní y detiene a empleados  https://t.co/Pr86Mqf8d2 via @pressfreedom,"['servicio', 'inteligencia', 'venezolano', 'allana', 'diario', 'correo', 'caroní', 'detiene', 'empleados', 'via', 'pressfreedom']"
Acoso sin tregua contra el Correo del Caroní: no podrán callarlo:  https://t.co/tInerKpGnC  La @SoyArepita del #21Octubre .,"['acoso', 'tregua', 'correo', 'caroní', 'podrán', 'callarlo', 'soyarepita', 'octubre']"
@MarcosDavidV @mramirezcabello 💗,"['marcosdavidv', 'mramirezcabello']"
🙏,[]
"@tv_monica Así es, Monica!","['tv', 'monica', 'así', 'monica']"
#InformarNoesDelito Ya basta de la persecución contra la prensa.,"['informarnoesdelito', 'basta', 'persecución', 'prensa']"
"Aquí @mramirezcabello: siempre inteligente, reportera, precisa, comprometida y diligente. Ecuánime, y tenaz.   #InformarNOesDelito El periodismo no es un crimen.   Sigue el acoso contra el @CorreodelCaroni y su equipo.  https://t.co/RLhGlX9huX","['aquí', 'mramirezcabello', 'siempre', 'inteligente', 'reportera', 'precisa', 'comprometida', 'diligente', 'ecuánime', 'tenaz', 'informarnoesdelito', 'periodismo', 'crimen', 'sigue', 'acoso', 'correodelcaroni', 'equipo']"
@fabianantonio08 Un buen tipo.,"['fabianantonio', 'buen', 'tipo']"
#InformarNOesDelito  https://t.co/AOvzR6Dw5I,['informarnoesdelito']
"Sigue el allanamiento a la redacción del @CorreodelCaroni. Lugar desde donde se han hecho tantas denuncias, se han contado tantas historias, y ésta será una más. El Correo es la Casa de las Ideas.    https://t.co/iiINSXHUW3","['sigue', 'allanamiento', 'redacción', 'correodelcaroni', 'lugar', 'hecho', 'tantas', 'denuncias', 'contado', 'tantas', 'historias', 'ésta', 'correo', 'casa', 'ideas']"
"Una injusticia contra Nisbel, y tantos sidoristas que dieron su vida y salud a la siderúrgica.","['injusticia', 'nisbel', 'tantos', 'sidoristas', 'dieron', 'vida', 'salud', 'siderúrgica']"
"Otra acción arbitraria, ilegal e injusta contra la libertad de prensa y de expresión.  Por cierto, uno de tantos contra @CorreodelCaroni    https://t.co/wug5iB38lr","['acción', 'arbitraria', 'ilegal', 'injusta', 'libertad', 'prensa', 'expresión', 'cierto', 'tantos', 'correodelcaroni']"
@RMTF Sonríe  📷,"['rmtf', 'sonríe']"
@moralexis @ECSUcabG Apuntándome!,"['moralexis', 'ecsucabg', 'apuntándome']"
¡Te extrañamos!,"['¡te', 'extrañamos']"
@jordy_my Me gusta que ponen los segundos nombres 👌🏻,"['jordy', 'my', 'gusta', 'ponen', 'segundos', 'nombres', '👌🏻']"
"No es el primer acoso contra David Natera. Han sido múltiples y variados, incluyendo una condena por difamación.  Todo para silenciar la prensa libre.  #InformarNOesDelito   https://t.co/g0iEFxnFt7","['primer', 'acoso', 'david', 'natera', 'sido', 'múltiples', 'variados', 'incluyendo', 'condena', 'difamación', 'silenciar', 'prensa', 'libre', 'informarnoesdelito']"
#InformarNOesdelito   https://t.co/4Xp6fs7VZk,['informarnoesdelito']
@franciscowestal ¡¡Qué bien!!,"['franciscowestal', '¡¡qué', 'bien']"
"+ lagrimitas de rabia, jajajaja.","['lagrimitas', 'rabia', 'jajajaja']"
Así de bizarro. Felicidades @_Verolerolero 💗   https://t.co/DBVDTZqYkG,"['así', 'bizarro', 'felicidades', 'verolerolero']"
"Importantísima organización para la defensa de los DDHH en nuestra región.  Que sean muchos más,  @Codehciu","['importantísima', 'organización', 'defensa', 'ddhh', 'región', 'codehciu']"
"Ah, bueno...el camarada cambió de opinión.    https://t.co/g5QC0IuxsW","['ah', 'bueno', 'camarada', 'cambió', 'opinión']"
#Huérfanosdelasalud cuenta por qué no equipos neonatales; el estado de la cadena de frío de vacunas; la disponibilidad de antibióticos infantiles; una justicia parcializada; el caótico estado de los centros de recuperación nutricional y emergencias. Nada ha cambiado.,"['huérfanosdelasalud', 'cuenta', 'equipos', 'neonatales', 'cadena', 'frío', 'vacunas', 'disponibilidad', 'antibióticos', 'infantiles', 'justicia', 'parcializada', 'caótico', 'centros', 'recuperación', 'nutricional', 'emergencias', 'cambiado']"
"Y, cuatro años después, otra colaboración nos permite contar que esto no quedó aquí: las desapariciones se convirtieron en un método para silenciar y para incubar el miedo en los municipios del sur 👉   https://t.co/dSj21IP8XW","['cuatro', 'años', 'después', 'colaboración', 'permite', 'contar', 'quedó', 'aquí', 'desapariciones', 'convirtieron', 'método', 'silenciar', 'incubar', 'miedo', 'municipios', 'sur']"
@maribelastrid Qué tiene que ver?,"['maribelastrid', 'ver']"
@MelaPerezArias @rodcasares JAJAJAJAJA,"['melaperezarias', 'rodcasares', 'jajajajaja']"
"@rodcasares @MelaPerezArias Epa, epa. Las empanadas de queso son lo máximo.","['rodcasares', 'melaperezarias', 'epa', 'epa', 'empanadas', 'queso', 'máximo']"
@Camilagon 2011 😄  https://t.co/K1AiTpJDEk,['camilagon']
"@Camilagon Clavetas, las mejores en su época. 🍪","['camilagon', 'clavetas', 'mejores', 'época']"
@jcrutchmer @moralexis,"['jcrutchmer', 'moralexis']"
Si acaso 20 litros de gasolina racionada + mortadelas + vacunas rusas: la oferta electoral de Maduro &amp; Co.,"['si', 'acaso', 'litros', 'gasolina', 'racionada', 'mortadelas', 'vacunas', 'rusas', 'oferta', 'electoral', 'maduro', 'amp', 'co']"
@marcelaturati @GI_TOC_esp Okas! Voy  https://t.co/vzoolRBK5u,"['marcelaturati', 'gi', 'toc', 'esp', 'okas', 'voy']"
@SoyArepita Gracias al súper @pfcontrerasv y su excelente boletín Sala de Herramientas.,"['soyarepita', 'gracias', 'súper', 'pfcontrerasv', 'excelente', 'boletín', 'sala', 'herramientas']"
@GI_TOC_esp ¡Y a la súper tutora @marcelaturati !,"['gi', 'toc', 'esp', '¡y', 'súper', 'tutora', 'marcelaturati']"
"@GI_TOC_esp ¡Gracias por su orientación, apoyo y soporte!","['gi', 'toc', 'esp', '¡gracias', 'orientación', 'apoyo', 'soporte']"
"Tenemos 3 años en este formato. Mucha gente solo tiene WhatsApp para informarse. @infopublicave funciona gracias al trabajo de decenas de medios y periodistas venezolanos que están en la calle, y a una comunidad que quiere y busca estar mejor informada  https://t.co/h61ALhNfo1","['años', 'formato', 'mucha', 'gente', 'solo', 'whatsapp', 'informarse', 'infopublicave', 'funciona', 'gracias', 'trabajo', 'decenas', 'medios', 'periodistas', 'venezolanos', 'calle', 'comunidad', 'quiere', 'busca', 'mejor', 'informada']"
En 🇨🇺 👇🏻,"['🇨🇺', '👇🏻']"
"@SoyArepita @TripAdvisor En mi corazón, Piu.","['soyarepita', 'tripadvisor', 'corazón', 'piu']"
"@ajcaleca Andrés,  mira esta maravilla sobre Macagua...  https://t.co/vTpaTAWYVY","['ajcaleca', 'andrés', 'mira', 'maravilla', 'macagua']"
Octubre 🔥  https://t.co/48cI45SHcy,['octubre']
"@oscarmedina1 @FundacionGabo @CentroGabo 😁, lo sé XD","['oscarmedina', 'fundaciongabo', 'centrogabo', 'sé', 'xd']"
@Danielsalazar__ ..  https://t.co/33OiJPW7qx,['danielsalazar']
@FundacionGabo @CentroGabo Cc: @oscarmedina1,"['fundaciongabo', 'centrogabo', 'cc', 'oscarmedina']"
@Danielsalazar__ ..  https://t.co/cYHviPqbbx,['danielsalazar']
@OdeLopez @IvanZambrano Te llevo en mi ❤  https://t.co/rTedimCx1G,"['odelopez', 'ivanzambrano', 'llevo']"
"@cesar_augusto01 Qué doloroso, qué fuerte!","['cesar', 'augusto', 'doloroso', 'fuerte']"
@IvanZambrano @OdeLopez ...  https://t.co/goL5dyfU1N,"['ivanzambrano', 'odelopez']"
@IvanZambrano .@OdeLopez jugando con mis sentimientos,"['ivanzambrano', 'odelopez', 'jugando', 'sentimientos']"
@DoriToribio ¡ya los voy a escuchar en el reporte de hoy! *Preparando café*,"['doritoribio', '¡ya', 'voy', 'escuchar', 'reporte', 'hoy', 'preparando', 'café']"
@PetipuaSaturno @NTN24ve ¿su tendencia comunista? WTF!,"['petipuasaturno', 'ntn', 've', '¿su', 'tendencia', 'comunista', 'wtf']"
Venezuela shortages prompt wave of protests across country  https://t.co/trMATQmL8L,"['venezuela', 'shortages', 'prompt', 'wave', 'of', 'protests', 'across', 'country']"
